country,date,owid-total_cases_per_million
SDN,2020-05-14,41.46
SDN,2020-05-15,44.79
SDN,2020-05-16,44.79
SDN,2020-05-17,44.79
SDN,2020-05-18,52.202
SDN,2020-05-19,59.089
SDN,2020-05-20,59.089
SDN,2020-05-21,62.213
SDN,2020-05-22,71.563
SDN,2020-05-23,77.03699999999999
SDN,2020-05-24,82.738
SDN,2020-05-25,82.875
SDN,2020-05-26,87.25299999999999
SDN,2020-05-27,90.67399999999999
SDN,2020-05-28,94.551
SDN,2020-05-29,99.11200000000001
SDN,2020-05-30,103.103
SDN,2020-05-31,109.46600000000001
SDN,2020-06-01,114.62
SDN,2020-06-02,117.97200000000001
SDN,2020-06-03,121.09700000000001
SDN,2020-06-04,121.09700000000001
SDN,2020-06-05,125.40700000000001
SDN,2020-06-06,130.31
SDN,2020-06-07,133.754
SDN,2020-06-08,138.725
SDN,2020-06-09,142.351
SDN,2020-06-10,142.351
SDN,2020-06-11,146.57
SDN,2020-06-12,153.48
SDN,2020-06-13,156.878
SDN,2020-06-14,156.878
SDN,2020-06-15,164.655
SDN,2020-06-16,164.655
SDN,2020-06-17,176.514
SDN,2020-06-18,182.899
SDN,2020-06-19,182.899
SDN,2020-06-20,189.65
SDN,2020-06-21,195.67
SDN,2020-06-22,195.67
SDN,2020-06-23,198.361
SDN,2020-06-24,202.717
SDN,2020-06-25,202.717
SDN,2020-06-26,204.88400000000001
SDN,2020-06-27,211.11
SDN,2020-06-28,211.132
SDN,2020-06-29,211.132
SDN,2020-06-30,211.132
SDN,2020-07-01,211.132
SDN,2020-07-02,218.31599999999997
SDN,2020-07-03,218.31599999999997
SDN,2020-07-04,220.36900000000003
SDN,2020-07-05,220.36900000000003
SDN,2020-07-06,222.74
SDN,2020-07-07,222.74
SDN,2020-07-08,227.986
SDN,2020-07-09,229.97
SDN,2020-07-10,231.657
SDN,2020-07-11,232.706
SDN,2020-07-12,233.755
SDN,2020-07-13,233.755
SDN,2020-07-14,235.26
SDN,2020-07-15,235.26
SDN,2020-07-16,240.072
SDN,2020-07-17,240.072
SDN,2020-07-18,240.072
SDN,2020-07-19,243.607
SDN,2020-07-20,245.43200000000002
SDN,2020-07-21,250.67700000000002
SDN,2020-07-22,253.75599999999997
SDN,2020-07-23,253.75599999999997
SDN,2020-07-24,256.264
SDN,2020-07-25,256.264
SDN,2020-07-26,257.747
SEN,2020-03-02,
SEN,2020-03-03,0.06
SEN,2020-03-04,
SEN,2020-03-05,0.179
SEN,2020-03-06,0.239
SEN,2020-03-07,
SEN,2020-03-08,
SEN,2020-03-09,
SEN,2020-03-10,
SEN,2020-03-11,
SEN,2020-03-12,
SEN,2020-03-13,0.358
SEN,2020-03-14,1.135
SEN,2020-03-15,1.254
SEN,2020-03-16,1.5530000000000002
SEN,2020-03-17,1.6130000000000002
SEN,2020-03-18,1.851
SEN,2020-03-19,2.15
SEN,2020-03-20,2.15
SEN,2020-03-21,2.807
SEN,2020-03-22,3.344
SEN,2020-03-23,4.001
SEN,2020-03-24,4.718
SEN,2020-03-25,5.136
SEN,2020-03-26,5.912999999999999
SEN,2020-03-27,6.271
SEN,2020-03-28,7.107
SEN,2020-03-29,7.763999999999999
SEN,2020-03-30,8.481
SEN,2020-03-31,9.675
SEN,2020-04-01,10.452
SEN,2020-04-02,11.347000000000001
SEN,2020-04-03,11.645999999999999
SEN,2020-04-04,12.363
SEN,2020-04-05,13.079
SEN,2020-04-06,13.259
SEN,2020-04-07,13.497
SEN,2020-04-08,14.154000000000002
SEN,2020-04-09,14.572000000000001
SEN,2020-04-10,14.931
SEN,2020-04-11,15.827
SEN,2020-04-12,16.602999999999998
SEN,2020-04-13,16.722
SEN,2020-04-14,17.379
SEN,2020-04-15,17.857
SEN,2020-04-16,18.753
SEN,2020-04-17,20.007
SEN,2020-04-18,20.425
SEN,2020-04-19,20.903000000000002
SEN,2020-04-20,21.918000000000003
SEN,2020-04-21,22.516
SEN,2020-04-22,24.605999999999998
SEN,2020-04-23,26.398000000000003
SEN,2020-04-24,28.607
SEN,2020-04-25,32.549
SEN,2020-04-26,36.67
SEN,2020-04-27,40.074
SEN,2020-04-28,43.897
SEN,2020-04-29,49.152
SEN,2020-04-30,52.676
SEN,2020-05-01,55.722
SEN,2020-05-02,61.156000000000006
SEN,2020-05-03,66.59100000000001
SEN,2020-05-04,70.593
SEN,2020-05-05,75.908
SEN,2020-05-06,79.372
SEN,2020-05-07,85.583
SEN,2020-05-08,89.10700000000001
SEN,2020-05-09,92.631
SEN,2020-05-10,97.588
SEN,2020-05-11,102.06700000000001
SEN,2020-05-12,112.63799999999999
SEN,2020-05-13,119.148
SEN,2020-05-14,125.71700000000001
SEN,2020-05-15,130.734
SEN,2020-05-16,137.96
SEN,2020-05-17,145.067
SEN,2020-05-18,148.113
SEN,2020-05-19,151.936
SEN,2020-05-20,156.295
SEN,2020-05-21,162.089
SEN,2020-05-22,167.94099999999997
SEN,2020-05-23,173.735
SEN,2020-05-24,177.736
SEN,2020-05-25,181.976
SEN,2020-05-26,186.933
SEN,2020-05-27,188.785
SEN,2020-05-28,194.27900000000002
SEN,2020-05-29,199.953
SEN,2020-05-30,204.791
SEN,2020-05-31,211.12099999999998
SEN,2020-06-01,217.69099999999997
SEN,2020-06-02,223.305
SEN,2020-06-03,229.09799999999998
SEN,2020-06-04,234.831
SEN,2020-06-05,240.14700000000002
SEN,2020-06-06,248.15
SEN,2020-06-07,253.764
SEN,2020-06-08,258.482
SEN,2020-06-09,264.394
SEN,2020-06-10,269.71
SEN,2020-06-11,277.115
SEN,2020-06-12,284.222
SEN,2020-06-13,289.717
SEN,2020-06-14,298.377
SEN,2020-06-15,303.991
SEN,2020-06-16,308.948
SEN,2020-06-17,313.367
SEN,2020-06-18,320.654
SEN,2020-06-19,326.98400000000004
SEN,2020-06-20,336.779
SEN,2020-06-21,342.691
SEN,2020-06-22,351.65
SEN,2020-06-23,356.54699999999997
SEN,2020-06-24,360.369
SEN,2020-06-25,366.043
SEN,2020-06-26,372.254
SEN,2020-06-27,379.481
SEN,2020-06-28,385.75199999999995
SEN,2020-06-29,393.337
SEN,2020-06-30,400.026
SEN,2020-07-01,405.699
SEN,2020-07-02,413.583
SEN,2020-07-03,421.287
SEN,2020-07-04,427.85699999999997
SEN,2020-07-05,434.30699999999996
SEN,2020-07-06,441.95099999999996
SEN,2020-07-07,446.61
SEN,2020-07-08,450.731
SEN,2020-07-09,457.3
SEN,2020-07-10,464.885
SEN,2020-07-11,470.73800000000006
SEN,2020-07-12,478.621
SEN,2020-07-13,485.848
SEN,2020-07-14,489.61
SEN,2020-07-15,492.298
SEN,2020-07-16,499.82300000000004
SEN,2020-07-17,506.51199999999994
SEN,2020-07-18,510.274
SEN,2020-07-19,517.74
SEN,2020-07-20,526.161
SEN,2020-07-21,534.403
SEN,2020-07-22,536.612
SEN,2020-07-23,544.735
SEN,2020-07-24,553.395
SEN,2020-07-25,562.711
SEN,2020-07-26,570.475
SGP,2019-12-31,0.0
SGP,2020-01-01,0.0
SGP,2020-01-02,0.0
SGP,2020-01-03,0.0
SGP,2020-01-04,0.0
SGP,2020-01-05,0.0
SGP,2020-01-06,0.0
SGP,2020-01-07,0.0
SGP,2020-01-08,0.0
SGP,2020-01-09,0.0
SGP,2020-01-10,0.0
SGP,2020-01-11,0.0
SGP,2020-01-12,0.0
SGP,2020-01-13,0.0
SGP,2020-01-14,0.0
SGP,2020-01-15,0.0
SGP,2020-01-16,0.0
SGP,2020-01-17,0.0
SGP,2020-01-18,0.0
SGP,2020-01-19,0.0
SGP,2020-01-20,0.0
SGP,2020-01-21,0.0
SGP,2020-01-22,0.0
SGP,2020-01-23,0.0
SGP,2020-01-24,0.513
SGP,2020-01-25,0.513
SGP,2020-01-26,0.684
SGP,2020-01-27,0.684
SGP,2020-01-28,0.855
SGP,2020-01-29,1.197
SGP,2020-01-30,1.709
SGP,2020-01-31,2.222
SGP,2020-02-01,2.735
SGP,2020-02-02,3.077
SGP,2020-02-03,3.077
SGP,2020-02-04,3.077
SGP,2020-02-05,4.102
SGP,2020-02-06,4.7860000000000005
SGP,2020-02-07,5.127999999999999
SGP,2020-02-08,5.641
SGP,2020-02-09,6.837000000000001
SGP,2020-02-10,7.35
SGP,2020-02-11,7.692
SGP,2020-02-12,8.033999999999999
SGP,2020-02-13,8.547
SGP,2020-02-14,9.914
SGP,2020-02-15,11.452
SGP,2020-02-16,12.307
SGP,2020-02-17,12.82
SGP,2020-02-18,13.162
SGP,2020-02-19,13.845
SGP,2020-02-20,14.357999999999999
SGP,2020-02-21,14.529000000000002
SGP,2020-02-22,14.7
SGP,2020-02-23,15.213
SGP,2020-02-24,15.213
SGP,2020-02-25,15.384
SGP,2020-02-26,15.555
SGP,2020-02-27,15.897
SGP,2020-02-28,16.409000000000002
SGP,2020-02-29,16.750999999999998
SGP,2020-03-01,17.435
SGP,2020-03-02,18.119
SGP,2020-03-03,18.46
SGP,2020-03-04,18.802
SGP,2020-03-05,19.144000000000002
SGP,2020-03-06,19.999000000000002
SGP,2020-03-07,22.221
SGP,2020-03-08,23.588
SGP,2020-03-09,25.64
SGP,2020-03-10,27.349
SGP,2020-03-11,28.374000000000002
SGP,2020-03-12,30.426
SGP,2020-03-13,31.964000000000002
SGP,2020-03-14,34.186
SGP,2020-03-15,36.579
SGP,2020-03-16,38.63
SGP,2020-03-17,41.536
SGP,2020-03-18,45.467
SGP,2020-03-19,53.501000000000005
SGP,2020-03-20,58.971000000000004
SGP,2020-03-21,65.808
SGP,2020-03-22,73.842
SGP,2020-03-23,77.773
SGP,2020-03-24,87.00299999999999
SGP,2020-03-25,95.37899999999999
SGP,2020-03-26,97.088
SGP,2020-03-27,101.53299999999999
SGP,2020-03-28,125.12100000000001
SGP,2020-03-29,137.257
SGP,2020-03-30,144.265
SGP,2020-03-31,144.265
SGP,2020-04-01,150.248
SGP,2020-04-02,170.93
SGP,2020-04-03,179.30599999999998
SGP,2020-04-04,190.416
SGP,2020-04-05,203.236
SGP,2020-04-06,223.748
SGP,2020-04-07,235.02900000000002
SGP,2020-04-08,253.148
SGP,2020-04-09,277.42
SGP,2020-04-10,326.306
SGP,2020-04-11,326.306
SGP,2020-04-12,392.968
SGP,2020-04-13,432.795
SGP,2020-04-14,498.774
SGP,2020-04-15,555.865
SGP,2020-04-16,632.271
SGP,2020-04-17,756.7080000000001
SGP,2020-04-18,863.197
SGP,2020-04-19,1024.213
SGP,2020-04-20,1126.088
SGP,2020-04-21,1369.8339999999998
SGP,2020-04-22,1559.7379999999998
SGP,2020-04-23,1733.4029999999998
SGP,2020-04-24,1910.6570000000002
SGP,2020-04-25,2063.982
SGP,2020-04-26,2169.616
SGP,2020-04-27,2328.752
SGP,2020-04-28,2465.326
SGP,2020-04-29,2555.577
SGP,2020-04-30,2673.518
SGP,2020-05-01,2763.77
SGP,2020-05-02,2923.0759999999996
SGP,2020-05-03,2999.482
SGP,2020-05-04,3111.783
SGP,2020-05-05,3209.7259999999997
SGP,2020-05-06,3317.7540000000004
SGP,2020-05-07,3452.447
SGP,2020-05-08,3579.1059999999998
SGP,2020-05-09,3710.381
SGP,2020-05-10,3839.091
SGP,2020-05-11,3988.8259999999996
SGP,2020-05-12,4065.915
SGP,2020-05-13,4217.018
SGP,2020-05-14,4332.396
SGP,2020-05-15,4460.935
SGP,2020-05-16,4596.483
SGP,2020-05-17,4675.965
SGP,2020-05-18,4792.54
SGP,2020-05-19,4844.673
SGP,2020-05-20,4921.763
SGP,2020-05-21,5019.193
SGP,2020-05-22,5095.77
SGP,2020-05-23,5200.721
SGP,2020-05-24,5310.4580000000005
SGP,2020-05-25,5404.128000000001
SGP,2020-05-26,5462.928000000001
SGP,2020-05-27,5528.394
SGP,2020-05-28,5619.5
SGP,2020-05-29,5683.257
SGP,2020-05-30,5787.695
SGP,2020-05-31,5874.185
SGP,2020-06-01,5962.727
SGP,2020-06-02,6032.467
SGP,2020-06-03,6125.453
SGP,2020-06-04,6222.7119999999995
SGP,2020-06-05,6311.0830000000005
SGP,2020-06-06,6355.696
SGP,2020-06-07,6414.496
SGP,2020-06-08,6479.9619999999995
SGP,2020-06-09,6545.941
SGP,2020-06-10,6583.204000000001
SGP,2020-06-11,6660.293000000001
SGP,2020-06-12,6732.4259999999995
SGP,2020-06-13,6811.566
SGP,2020-06-14,6870.879
SGP,2020-06-15,6940.448
SGP,2020-06-16,6977.026999999999
SGP,2020-06-17,7002.8369999999995
SGP,2020-06-18,7045.057
SGP,2020-06-19,7088.986
SGP,2020-06-20,7113.258000000001
SGP,2020-06-21,7150.521
SGP,2020-06-22,7195.305
SGP,2020-06-23,7232.566999999999
SGP,2020-06-24,7252.908
SGP,2020-06-25,7285.556
SGP,2020-06-26,7304.871
SGP,2020-06-27,7342.305
SGP,2020-06-28,7392.045
SGP,2020-06-29,7428.453
SGP,2020-06-30,7462.981
SGP,2020-07-01,7505.03
SGP,2020-07-02,7541.78
SGP,2020-07-03,7573.915
SGP,2020-07-04,7602.802
SGP,2020-07-05,7634.424
SGP,2020-07-06,7634.424
SGP,2020-07-07,7688.951
SGP,2020-07-08,7715.786999999999
SGP,2020-07-09,7742.794
SGP,2020-07-10,7763.9890000000005
SGP,2020-07-11,7796.637
SGP,2020-07-12,7825.695
SGP,2020-07-13,7856.121
SGP,2020-07-14,7911.16
SGP,2020-07-15,7970.302
SGP,2020-07-16,8012.8640000000005
SGP,2020-07-17,8055.254
SGP,2020-07-18,8111.148
SGP,2020-07-19,8145.6759999999995
SGP,2020-07-20,8189.605
SGP,2020-07-21,8210.63
SGP,2020-07-22,8278.831
SGP,2020-07-23,8331.819
SGP,2020-07-24,8392.328000000001
SGP,2020-07-25,8439.676
SGP,2020-07-26,8527.363000000001
SLE,2020-04-01,0.125
SLE,2020-04-02,0.125
SLE,2020-04-03,0.251
SLE,2020-04-04,0.251
SLE,2020-04-05,0.501
SLE,2020-04-06,0.752
SLE,2020-04-07,0.752
SLE,2020-04-08,0.752
SLE,2020-04-09,0.878
SLE,2020-04-10,0.878
SLE,2020-04-11,1.003
SLE,2020-04-12,1.254
SLE,2020-04-13,1.254
SLE,2020-04-14,1.379
SLE,2020-04-15,1.379
SLE,2020-04-16,1.63
SLE,2020-04-17,1.88
SLE,2020-04-18,3.259
SLE,2020-04-19,3.761
SLE,2020-04-20,4.388
SLE,2020-04-21,5.391
SLE,2020-04-22,6.268
SLE,2020-04-23,7.647
SLE,2020-04-24,8.023
SLE,2020-04-25,10.28
SLE,2020-04-26,10.28
SLE,2020-04-27,11.659
SLE,2020-04-28,12.411
SLE,2020-04-29,13.038
SLE,2020-04-30,14.542
SLE,2020-05-01,15.545
SLE,2020-05-02,17.049
SLE,2020-05-03,19.430999999999997
SLE,2020-05-04,19.682000000000002
SLE,2020-05-05,22.314
SLE,2020-05-06,24.947
SLE,2020-05-07,28.206
SLE,2020-05-08,28.958000000000002
SLE,2020-05-09,32.218
SLE,2020-05-10,36.48
SLE,2020-05-11,38.486
SLE,2020-05-12,42.372
SLE,2020-05-13,42.372
SLE,2020-05-14,48.515
SLE,2020-05-15,51.147
SLE,2020-05-16,56.036
SLE,2020-05-17,57.917
SLE,2020-05-18,63.306999999999995
SLE,2020-05-19,65.062
SLE,2020-05-20,66.943
SLE,2020-05-21,71.456
SLE,2020-05-22,73.336
SLE,2020-05-23,75.969
SLE,2020-05-24,77.84899999999999
SLE,2020-05-25,88.63
SLE,2020-05-26,92.14
SLE,2020-05-27,94.522
SLE,2020-05-28,98.03200000000001
SLE,2020-05-29,101.79299999999999
SLE,2020-05-30,103.92399999999999
SLE,2020-05-31,106.807
SLE,2020-06-01,107.936
SLE,2020-06-02,107.936
SLE,2020-06-03,112.323
SLE,2020-06-04,113.95299999999999
SLE,2020-06-05,114.58
SLE,2020-06-06,116.46
SLE,2020-06-07,118.59100000000001
SLE,2020-06-08,121.47399999999999
SLE,2020-06-09,125.486
SLE,2020-06-10,128.495
SLE,2020-06-11,133.13299999999998
SLE,2020-06-12,136.016
SLE,2020-06-13,138.273
SLE,2020-06-14,141.908
SLE,2020-06-15,146.547
SLE,2020-06-16,147.424
SLE,2020-06-17,153.567
SLE,2020-06-18,156.575
SLE,2020-06-19,159.459
SLE,2020-06-20,162.718
SLE,2020-06-21,164.097
SLE,2020-06-22,166.354
SLE,2020-06-23,167.983
SLE,2020-06-24,168.861
SLE,2020-06-25,169.738
SLE,2020-06-26,173.123
SLE,2020-06-27,174.753
SLE,2020-06-28,176.75900000000001
SLE,2020-06-29,178.89
SLE,2020-06-30,181.773
SLE,2020-07-01,183.27700000000002
SLE,2020-07-02,187.79
SLE,2020-07-03,190.297
SLE,2020-07-04,191.05
SLE,2020-07-05,192.178
SLE,2020-07-06,193.30599999999998
SLE,2020-07-07,193.30599999999998
SLE,2020-07-08,197.067
SLE,2020-07-09,198.571
SLE,2020-07-10,200.326
SLE,2020-07-11,202.207
SLE,2020-07-12,202.834
SLE,2020-07-13,204.965
SLE,2020-07-14,205.842
SLE,2020-07-15,206.97
SLE,2020-07-16,209.102
SLE,2020-07-17,210.355
SLE,2020-07-18,211.609
SLE,2020-07-19,213.238
SLE,2020-07-20,214.49200000000002
SLE,2020-07-21,214.49200000000002
SLE,2020-07-22,216.498
SLE,2020-07-23,216.99900000000002
SLE,2020-07-24,219.632
SLE,2020-07-25,219.632
SLE,2020-07-26,221.638
SLV,2020-03-19,0.154
SLV,2020-03-20,0.154
SLV,2020-03-21,0.46299999999999997
SLV,2020-03-22,0.46299999999999997
SLV,2020-03-23,0.46299999999999997
SLV,2020-03-24,0.7709999999999999
SLV,2020-03-25,1.3880000000000001
SLV,2020-03-26,2.004
SLV,2020-03-27,2.004
SLV,2020-03-28,2.004
SLV,2020-03-29,2.929
SLV,2020-03-30,4.625
SLV,2020-03-31,4.934
SLV,2020-04-01,4.934
SLV,2020-04-02,6.321000000000001
SLV,2020-04-03,7.0920000000000005
SLV,2020-04-04,8.634
SLV,2020-04-05,9.559
SLV,2020-04-06,10.638
SLV,2020-04-07,12.026
SLV,2020-04-08,12.026
SLV,2020-04-09,15.88
SLV,2020-04-10,18.038
SLV,2020-04-11,18.192
SLV,2020-04-12,18.192
SLV,2020-04-13,19.272000000000002
SLV,2020-04-14,22.971999999999998
SLV,2020-04-15,24.514
SLV,2020-04-16,24.514
SLV,2020-04-17,25.284000000000002
SLV,2020-04-18,27.289
SLV,2020-04-19,29.293000000000003
SLV,2020-04-20,30.989
SLV,2020-04-21,33.61
SLV,2020-04-22,34.689
SLV,2020-04-23,36.539
SLV,2020-04-24,38.543
SLV,2020-04-25,40.239000000000004
SLV,2020-04-26,45.943999999999996
SLV,2020-04-27,45.943999999999996
SLV,2020-04-28,49.798
SLV,2020-04-29,53.19
SLV,2020-04-30,58.123000000000005
SLV,2020-05-01,65.37
SLV,2020-05-02,68.76100000000001
SLV,2020-05-03,68.76100000000001
SLV,2020-05-04,85.566
SLV,2020-05-05,90.5
SLV,2020-05-06,90.5
SLV,2020-05-07,107.15100000000001
SLV,2020-05-08,107.15100000000001
SLV,2020-05-09,120.87200000000001
SLV,2020-05-10,137.06
SLV,2020-05-11,147.69799999999998
SLV,2020-05-12,153.865
SLV,2020-05-13,159.878
SLV,2020-05-14,171.44099999999997
SLV,2020-05-15,186.55
SLV,2020-05-16,195.02900000000002
SLV,2020-05-17,195.02900000000002
SLV,2020-05-18,206.28400000000002
SLV,2020-05-19,217.847
SLV,2020-05-20,230.952
SLV,2020-05-21,242.206
SLV,2020-05-22,252.84400000000002
SLV,2020-05-23,265.949
SLV,2020-05-24,280.442
SLV,2020-05-25,295.242
SLV,2020-05-26,305.726
SLV,2020-05-27,314.822
SLV,2020-05-28,325.152
SLV,2020-05-29,338.25699999999995
SLV,2020-05-30,351.207
SLV,2020-05-31,388.055
SLV,2020-06-01,388.055
SLV,2020-06-02,398.07599999999996
SLV,2020-06-03,409.022
SLV,2020-06-04,417.039
SLV,2020-06-05,428.756
SLV,2020-06-06,439.24
SLV,2020-06-07,452.345
SLV,2020-06-08,464.833
SLV,2020-06-09,478.55400000000003
SLV,2020-06-10,491.967
SLV,2020-06-11,504.764
SLV,2020-06-12,536.678
SLV,2020-06-13,536.678
SLV,2020-06-14,555.487
SLV,2020-06-15,573.525
SLV,2020-06-16,589.868
SLV,2020-06-17,607.5980000000001
SLV,2020-06-18,626.869
SLV,2020-06-19,647.528
SLV,2020-06-20,667.4169999999999
SLV,2020-06-21,713.206
SLV,2020-06-22,713.206
SLV,2020-06-23,741.2660000000001
SLV,2020-06-24,766.705
SLV,2020-06-25,793.993
SLV,2020-06-26,822.67
SLV,2020-06-27,850.575
SLV,2020-06-28,914.865
SLV,2020-06-29,914.865
SLV,2020-06-30,951.7130000000001
SLV,2020-07-01,992.569
SLV,2020-07-02,1038.512
SLV,2020-07-03,1079.214
SLV,2020-07-04,1120.378
SLV,2020-07-05,1157.38
SLV,2020-07-06,1199.007
SLV,2020-07-07,1237.55
SLV,2020-07-08,1280.719
SLV,2020-07-09,1320.65
SLV,2020-07-10,1363.51
SLV,2020-07-11,1409.454
SLV,2020-07-12,1447.8429999999998
SLV,2020-07-13,1491.474
SLV,2020-07-14,1538.3429999999998
SLV,2020-07-15,1588.4489999999998
SLV,2020-07-16,1641.1760000000002
SLV,2020-07-17,1689.279
SLV,2020-07-18,1727.8220000000001
SLV,2020-07-19,1774.2279999999998
SLV,2020-07-20,1826.339
SLV,2020-07-21,1881.995
SLV,2020-07-22,1939.81
SLV,2020-07-23,2000.401
SLV,2020-07-24,2062.3779999999997
SLV,2020-07-25,2126.36
SLV,2020-07-26,2192.501
SMR,2019-12-31,0.0
SMR,2020-01-01,0.0
SMR,2020-01-02,0.0
SMR,2020-01-03,0.0
SMR,2020-01-04,0.0
SMR,2020-01-05,0.0
SMR,2020-01-06,0.0
SMR,2020-01-07,0.0
SMR,2020-01-08,0.0
SMR,2020-01-09,0.0
SMR,2020-01-10,0.0
SMR,2020-01-11,0.0
SMR,2020-01-12,0.0
SMR,2020-01-13,0.0
SMR,2020-01-14,0.0
SMR,2020-01-15,0.0
SMR,2020-01-16,0.0
SMR,2020-01-17,0.0
SMR,2020-01-18,0.0
SMR,2020-01-19,0.0
SMR,2020-01-20,0.0
SMR,2020-01-21,0.0
SMR,2020-01-22,0.0
SMR,2020-01-23,0.0
SMR,2020-01-24,0.0
SMR,2020-01-25,0.0
SMR,2020-01-26,0.0
SMR,2020-01-27,0.0
SMR,2020-01-28,0.0
SMR,2020-01-29,0.0
SMR,2020-01-30,0.0
SMR,2020-01-31,0.0
SMR,2020-02-01,0.0
SMR,2020-02-02,0.0
SMR,2020-02-03,0.0
SMR,2020-02-04,0.0
SMR,2020-02-05,0.0
SMR,2020-02-06,0.0
SMR,2020-02-07,0.0
SMR,2020-02-08,0.0
SMR,2020-02-09,0.0
SMR,2020-02-10,0.0
SMR,2020-02-11,0.0
SMR,2020-02-12,0.0
SMR,2020-02-13,0.0
SMR,2020-02-14,0.0
SMR,2020-02-15,0.0
SMR,2020-02-16,0.0
SMR,2020-02-17,0.0
SMR,2020-02-18,0.0
SMR,2020-02-19,0.0
SMR,2020-02-20,0.0
SMR,2020-02-21,0.0
SMR,2020-02-22,0.0
SMR,2020-02-23,0.0
SMR,2020-02-24,0.0
SMR,2020-02-25,0.0
SMR,2020-02-26,0.0
SMR,2020-02-27,0.0
SMR,2020-02-28,29.465
SMR,2020-02-29,29.465
SMR,2020-03-01,29.465
SMR,2020-03-02,235.72400000000002
SMR,2020-03-04,294.655
SMR,2020-03-05,441.98199999999997
SMR,2020-03-06,648.241
SMR,2020-03-07,677.706
SMR,2020-03-08,766.1030000000001
SMR,2020-03-09,1090.223
SMR,2020-03-10,1443.809
SMR,2020-03-11,1826.861
SMR,2020-03-12,1944.723
SMR,2020-03-13,1974.1879999999999
SMR,2020-03-14,2150.981
SMR,2020-03-15,2710.8259999999996
SMR,2020-03-16,2887.619
SMR,2020-03-17,3005.4809999999998
SMR,2020-03-18,3064.4120000000003
SMR,2020-03-19,3211.739
SMR,2020-03-20,3712.652
SMR,2020-03-21,4449.29
SMR,2020-03-22,4449.29
SMR,2020-03-23,4449.29
SMR,2020-03-24,5510.048000000001
SMR,2020-03-25,5510.048000000001
SMR,2020-03-26,6128.823
SMR,2020-03-27,6423.478
SMR,2020-03-28,6570.806
SMR,2020-03-29,6600.271
SMR,2020-03-30,6747.599
SMR,2020-03-31,6747.599
SMR,2020-04-01,6777.064
SMR,2020-04-02,6953.857
SMR,2020-04-03,7219.045999999999
SMR,2020-04-04,7395.839
SMR,2020-04-05,7631.563
SMR,2020-04-06,7837.821999999999
SMR,2020-04-07,8161.941999999999
SMR,2020-04-08,8220.873
SMR,2020-04-09,9075.373
SMR,2020-04-10,9812.01
SMR,2020-04-11,10136.131
SMR,2020-04-12,10489.716999999999
SMR,2020-04-13,10489.716999999999
SMR,2020-04-14,10489.716999999999
SMR,2020-04-15,10961.163999999999
SMR,2020-04-16,11550.473999999998
SMR,2020-04-17,12552.301000000001
SMR,2020-04-18,12817.491000000002
SMR,2020-04-19,13406.801000000001
SMR,2020-04-20,13583.594
SMR,2020-04-21,13613.059
SMR,2020-04-22,14025.576000000001
SMR,2020-04-23,14379.162
SMR,2020-04-24,14762.213
SMR,2020-04-25,15115.798999999999
SMR,2020-04-26,15115.798999999999
SMR,2020-04-27,15852.437
SMR,2020-04-28,15852.437
SMR,2020-04-29,16294.419
SMR,2020-04-30,16589.074
SMR,2020-05-01,16765.867
SMR,2020-05-02,17089.988
SMR,2020-05-03,17089.988
SMR,2020-05-04,17148.918999999998
SMR,2020-05-05,17148.918999999998
SMR,2020-05-06,17355.177
SMR,2020-05-07,17915.022
SMR,2020-05-08,18327.538
SMR,2020-05-09,18357.004
SMR,2020-05-10,18769.521
SMR,2020-05-11,18504.331000000002
SMR,2020-05-12,18504.331000000002
SMR,2020-05-13,18798.986
SMR,2020-05-14,18946.314
SMR,2020-05-15,19093.641
SMR,2020-05-16,19211.503
SMR,2020-05-17,19240.968999999997
SMR,2020-05-18,19270.433999999997
SMR,2020-05-19,19270.433999999997
SMR,2020-05-20,19299.9
SMR,2020-05-21,19329.365
SMR,2020-05-22,19388.296000000002
SMR,2020-05-23,19476.693
SMR,2020-05-24,19594.555
SMR,2020-05-25,19594.555
SMR,2020-05-26,19624.02
SMR,2020-05-27,19624.02
SMR,2020-05-28,19653.486
SMR,2020-05-29,19741.881999999998
SMR,2020-05-30,19771.348
SMR,2020-05-31,19771.348
SMR,2020-06-01,19771.348
SMR,2020-06-02,20242.796000000002
SMR,2020-06-03,20242.796000000002
SMR,2020-06-04,20242.796000000002
SMR,2020-06-05,20242.796000000002
SMR,2020-06-06,20242.796000000002
SMR,2020-06-07,20242.796000000002
SMR,2020-06-08,20242.796000000002
SMR,2020-06-09,20242.796000000002
SMR,2020-06-10,20272.261000000002
SMR,2020-06-11,20360.658
SMR,2020-06-12,20360.658
SMR,2020-06-13,20449.054
SMR,2020-06-14,20449.054
SMR,2020-06-15,20449.054
SMR,2020-06-16,20449.054
SMR,2020-06-17,20449.054
SMR,2020-06-18,20507.985
SMR,2020-06-19,20507.985
SMR,2020-06-20,20507.985
SMR,2020-06-21,20507.985
SMR,2020-06-22,20507.985
SMR,2020-06-23,20566.916
SMR,2020-06-24,20566.916
SMR,2020-06-25,20566.916
SMR,2020-06-26,20566.916
SMR,2020-06-27,20566.916
SMR,2020-06-28,20566.916
SMR,2020-06-29,20566.916
SMR,2020-06-30,20566.916
SMR,2020-07-01,20566.916
SMR,2020-07-02,20566.916
SMR,2020-07-03,20566.916
SMR,2020-07-04,21008.898999999998
SMR,2020-07-05,21008.898999999998
SMR,2020-07-06,21008.898999999998
