iso_code,country,date,owid_new_cases_per_million
SDN,Sudan,2021-04-17,0.0
SDN,Sudan,2021-04-18,0.0
SDN,Sudan,2021-04-19,0.0
SDN,Sudan,2021-04-20,1.358
SDN,Sudan,2021-04-21,1.648
SDN,Sudan,2021-04-22,9.842
SDN,Sudan,2021-04-23,1.648
SDN,Sudan,2021-04-24,0.0
SDN,Sudan,2021-04-25,0.0
SDN,Sudan,2021-04-26,0.0
SDN,Sudan,2021-04-27,4.854
SDN,Sudan,2021-04-28,1.18
SDN,Sudan,2021-04-29,0.0
SDN,Sudan,2021-04-30,0.0
SDN,Sudan,2021-05-01,0.0
SDN,Sudan,2021-05-02,0.0
SDN,Sudan,2021-05-03,0.0
SDN,Sudan,2021-05-04,0.0
SDN,Sudan,2021-05-05,3.073
SDN,Sudan,2021-05-06,8.439
SDN,Sudan,2021-05-07,0.0
SDN,Sudan,2021-05-08,0.0
SDN,Sudan,2021-05-09,0.0
SDN,Sudan,2021-05-10,9.53
SDN,Sudan,2021-05-11,0.0
SDN,Sudan,2021-05-12,0.0
SDN,Sudan,2021-05-13,0.0
SDN,Sudan,2021-05-14,0.0
SDN,Sudan,2021-05-15,0.0
SDN,Sudan,2021-05-16,0.0
SDN,Sudan,2021-05-17,0.0
SDN,Sudan,2021-05-18,0.0
SDN,Sudan,2021-05-19,0.0
SDN,Sudan,2021-05-20,0.0
SDN,Sudan,2021-05-21,0.0
SDN,Sudan,2021-05-22,0.0
SDN,Sudan,2021-05-23,0.0
SDN,Sudan,2021-05-24,0.0
SDN,Sudan,2021-05-25,0.0
SDN,Sudan,2021-05-26,0.0
SDN,Sudan,2021-05-27,0.0
SDN,Sudan,2021-05-28,8.907
SDN,Sudan,2021-05-29,0.0
SDN,Sudan,2021-05-30,0.0
SDN,Sudan,2021-05-31,4.587
SDN,Sudan,2021-06-01,0.379
SDN,Sudan,2021-06-02,0.557
SDN,Sudan,2021-06-03,2.65
SDN,Sudan,2021-06-04,0.0
SDN,Sudan,2021-06-05,0.0
SDN,Sudan,2021-06-06,0.0
SDN,Sudan,2021-06-07,7.749
SDN,Sudan,2021-06-08,0.0
SDN,Sudan,2021-06-09,2.628
SDN,Sudan,2021-06-10,1.804
SDN,Sudan,2021-06-11,0.0
SDN,Sudan,2021-06-12,0.0
SDN,Sudan,2021-06-13,0.0
SDN,Sudan,2021-06-14,2.249
SDN,Sudan,2021-06-15,0.0
SDN,Sudan,2021-06-16,0.0
SDN,Sudan,2021-06-17,0.957
SDN,Sudan,2021-06-18,0.0
SDN,Sudan,2021-06-19,0.0
SDN,Sudan,2021-06-20,0.0
SDN,Sudan,2021-06-21,0.0
SDN,Sudan,2021-06-22,0.0
SDN,Sudan,2021-06-23,3.897
SDN,Sudan,2021-06-24,0.802
SDN,Sudan,2021-06-25,0.356
SDN,Sudan,2021-06-26,0.0
SDN,Sudan,2021-06-27,0.0
SDN,Sudan,2021-06-28,1.024
SDN,Sudan,2021-06-29,0.0
SDN,Sudan,2021-06-30,0.846
SDN,Sudan,2021-07-01,0.0
SDN,Sudan,2021-07-02,0.0
SDN,Sudan,2021-07-03,0.0
SDN,Sudan,2021-07-04,0.0
SDN,Sudan,2021-07-05,1.136
SDN,Sudan,2021-07-06,2.004
SDN,Sudan,2021-07-07,0.134
SDN,Sudan,2021-07-08,0.0
SDN,Sudan,2021-07-09,0.0
SDN,Sudan,2021-07-10,0.0
SDN,Sudan,2021-07-11,0.0
SDN,Sudan,2021-07-12,0.0
SDN,Sudan,2021-07-13,0.0
SDN,Sudan,2021-07-14,0.0
SDN,Sudan,2021-07-15,4.03
SDN,Sudan,2021-07-16,0.0
SDN,Sudan,2021-07-17,0.0
SDN,Sudan,2021-07-18,0.0
SDN,Sudan,2021-07-19,3.385
SDN,Sudan,2021-07-20,0.0
SDN,Sudan,2021-07-21,0.0
SDN,Sudan,2021-07-22,0.0
SDN,Sudan,2021-07-23,0.0
SDN,Sudan,2021-07-24,0.0
SDN,Sudan,2021-07-25,0.0
SDN,Sudan,2021-07-26,0.0
SDN,Sudan,2021-07-27,0.0
SDN,Sudan,2021-07-28,0.0
SDN,Sudan,2021-07-29,0.0
SDN,Sudan,2021-07-30,0.0
SDN,Sudan,2021-07-31,0.0
SDN,Sudan,2021-08-01,0.0
SDN,Sudan,2021-08-02,0.0
SDN,Sudan,2021-08-03,0.0
SDN,Sudan,2021-08-04,0.0
SDN,Sudan,2021-08-05,0.0
SDN,Sudan,2021-08-06,0.0
SDN,Sudan,2021-08-07,0.0
SDN,Sudan,2021-08-08,0.0
SDN,Sudan,2021-08-09,0.0
SDN,Sudan,2021-08-10,8.684
SDN,Sudan,2021-08-11,0.0
SDN,Sudan,2021-08-12,0.089
SDN,Sudan,2021-08-13,0.245
SDN,Sudan,2021-08-14,0.0
SDN,Sudan,2021-08-15,0.0
SDN,Sudan,2021-08-16,0.289
SDN,Sudan,2021-08-17,0.0
SDN,Sudan,2021-08-18,1.336
SDN,Sudan,2021-08-19,0.0
SDN,Sudan,2021-08-20,0.089
SDN,Sudan,2021-08-21,0.0
SDN,Sudan,2021-08-22,0.0
SDN,Sudan,2021-08-23,0.423
SDN,Sudan,2021-08-24,0.2
SDN,Sudan,2021-08-25,0.312
SDN,Sudan,2021-08-26,0.802
SDN,Sudan,2021-08-27,0.022
SDN,Sudan,2021-08-28,0.0
SDN,Sudan,2021-08-29,0.0
SDN,Sudan,2021-08-30,0.2
SDN,Sudan,2021-08-31,0.022
SDN,Sudan,2021-09-01,0.0
SDN,Sudan,2021-09-02,0.045
SDN,Sudan,2021-09-03,3.897
SDN,Sudan,2021-09-04,0.0
SDN,Sudan,2021-09-05,0.0
SDN,Sudan,2021-09-06,-0.289
SDN,Sudan,2021-09-07,0.045
SDN,Sudan,2021-09-08,0.045
SDN,Sudan,2021-09-09,1.202
SDN,Sudan,2021-09-10,0.0
SDN,Sudan,2021-09-11,0.0
SDN,Sudan,2021-09-12,0.0
SDN,Sudan,2021-09-13,0.445
SDN,Sudan,2021-09-14,0.0
SDN,Sudan,2021-09-15,0.0
SDN,Sudan,2021-09-16,0.98
SDN,Sudan,2021-09-17,0.0
SDN,Sudan,2021-09-18,0.0
SDN,Sudan,2021-09-19,0.0
SDN,Sudan,2021-09-20,1.024
SDN,Sudan,2021-09-21,0.022
SDN,Sudan,2021-09-22,0.178
SDN,Sudan,2021-09-23,0.601
SDN,Sudan,2021-09-24,0.0
SDN,Sudan,2021-09-25,0.0
SDN,Sudan,2021-09-26,0.0
SDN,Sudan,2021-09-27,2.761
SDN,Sudan,2021-09-28,0.356
SDN,Sudan,2021-09-29,0.623
SDN,Sudan,2021-09-30,0.846
SDN,Sudan,2021-10-01,0.0
SDN,Sudan,2021-10-02,0.0
SDN,Sudan,2021-10-03,0.0
SDN,Sudan,2021-10-04,1.381
SDN,Sudan,2021-10-05,6.391
SDN,Sudan,2021-10-06,0.735
SDN,Sudan,2021-10-07,0.111
SDN,Sudan,2021-10-08,1.692
SDN,Sudan,2021-10-09,1.737
SDN,Sudan,2021-10-10,0.0
SDN,Sudan,2021-10-11,0.067
SDN,Sudan,2021-10-12,1.269
SDN,Sudan,2021-10-13,5.233
SEN,Senegal,2020-03-02,0.058
SEN,Senegal,2020-03-03,0.058
SEN,Senegal,2020-03-04,0.116
SEN,Senegal,2020-03-05,0.0
SEN,Senegal,2020-03-06,0.0
SEN,Senegal,2020-03-07,0.0
SEN,Senegal,2020-03-08,0.0
SEN,Senegal,2020-03-09,0.0
SEN,Senegal,2020-03-10,0.0
SEN,Senegal,2020-03-11,0.0
SEN,Senegal,2020-03-12,0.0
SEN,Senegal,2020-03-13,0.349
SEN,Senegal,2020-03-14,0.0
SEN,Senegal,2020-03-15,0.814
SEN,Senegal,2020-03-16,0.0
SEN,Senegal,2020-03-17,0.116
SEN,Senegal,2020-03-18,0.291
SEN,Senegal,2020-03-19,0.0
SEN,Senegal,2020-03-20,0.407
SEN,Senegal,2020-03-21,0.523
SEN,Senegal,2020-03-22,1.163
SEN,Senegal,2020-03-23,0.698
SEN,Senegal,2020-03-24,0.407
SEN,Senegal,2020-03-25,0.756
SEN,Senegal,2020-03-26,0.349
SEN,Senegal,2020-03-27,0.814
SEN,Senegal,2020-03-28,0.64
SEN,Senegal,2020-03-29,0.698
SEN,Senegal,2020-03-30,1.163
SEN,Senegal,2020-03-31,0.756
SEN,Senegal,2020-04-01,0.872
SEN,Senegal,2020-04-02,0.291
SEN,Senegal,2020-04-03,0.698
SEN,Senegal,2020-04-04,0.698
SEN,Senegal,2020-04-05,0.174
SEN,Senegal,2020-04-06,0.233
SEN,Senegal,2020-04-07,0.64
SEN,Senegal,2020-04-08,0.407
SEN,Senegal,2020-04-09,0.349
SEN,Senegal,2020-04-10,0.872
SEN,Senegal,2020-04-11,0.756
SEN,Senegal,2020-04-12,0.116
SEN,Senegal,2020-04-13,0.64
SEN,Senegal,2020-04-14,0.465
SEN,Senegal,2020-04-15,0.872
SEN,Senegal,2020-04-16,1.221
SEN,Senegal,2020-04-17,0.407
SEN,Senegal,2020-04-18,0.465
SEN,Senegal,2020-04-19,0.989
SEN,Senegal,2020-04-20,0.582
SEN,Senegal,2020-04-21,2.035
SEN,Senegal,2020-04-22,1.745
SEN,Senegal,2020-04-23,2.152
SEN,Senegal,2020-04-24,3.838
SEN,Senegal,2020-04-25,4.012
SEN,Senegal,2020-04-26,3.315
SEN,Senegal,2020-04-27,3.78
SEN,Senegal,2020-04-28,5.059
SEN,Senegal,2020-04-29,3.431
SEN,Senegal,2020-04-30,2.966
SEN,Senegal,2020-05-01,5.292
SEN,Senegal,2020-05-02,5.292
SEN,Senegal,2020-05-03,3.896
SEN,Senegal,2020-05-04,5.176
SEN,Senegal,2020-05-05,3.373
SEN,Senegal,2020-05-06,6.048
SEN,Senegal,2020-05-07,3.431
SEN,Senegal,2020-05-08,3.431
SEN,Senegal,2020-05-09,4.827
SEN,Senegal,2020-05-10,4.361
SEN,Senegal,2020-05-11,10.293
SEN,Senegal,2020-05-12,6.339
SEN,Senegal,2020-05-13,6.397
SEN,Senegal,2020-05-14,4.885
SEN,Senegal,2020-05-15,7.036
SEN,Senegal,2020-05-16,6.92
SEN,Senegal,2020-05-17,2.966
SEN,Senegal,2020-05-18,3.722
SEN,Senegal,2020-05-19,4.245
SEN,Senegal,2020-05-20,5.641
SEN,Senegal,2020-05-21,5.699
SEN,Senegal,2020-05-22,5.641
SEN,Senegal,2020-05-23,3.896
SEN,Senegal,2020-05-24,4.129
SEN,Senegal,2020-05-25,4.827
SEN,Senegal,2020-05-26,1.803
SEN,Senegal,2020-05-27,5.35
SEN,Senegal,2020-05-28,5.524
SEN,Senegal,2020-05-29,4.71
SEN,Senegal,2020-05-30,6.164
SEN,Senegal,2020-05-31,6.397
SEN,Senegal,2020-06-01,5.466
SEN,Senegal,2020-06-02,5.641
SEN,Senegal,2020-06-03,5.583
SEN,Senegal,2020-06-04,5.176
SEN,Senegal,2020-06-05,7.792
SEN,Senegal,2020-06-06,5.466
SEN,Senegal,2020-06-07,4.594
SEN,Senegal,2020-06-08,5.757
SEN,Senegal,2020-06-09,5.176
SEN,Senegal,2020-06-10,7.211
SEN,Senegal,2020-06-11,6.92
SEN,Senegal,2020-06-12,5.35
SEN,Senegal,2020-06-13,8.432
SEN,Senegal,2020-06-14,5.466
SEN,Senegal,2020-06-15,4.827
SEN,Senegal,2020-06-16,4.303
SEN,Senegal,2020-06-17,7.095
SEN,Senegal,2020-06-18,6.164
SEN,Senegal,2020-06-19,9.537
SEN,Senegal,2020-06-20,8.374
SEN,Senegal,2020-06-21,6.106
SEN,Senegal,2020-06-22,4.768
SEN,Senegal,2020-06-23,3.722
SEN,Senegal,2020-06-24,5.524
SEN,Senegal,2020-06-25,6.048
SEN,Senegal,2020-06-26,7.036
SEN,Senegal,2020-06-27,6.106
SEN,Senegal,2020-06-28,7.385
SEN,Senegal,2020-06-29,6.513
SEN,Senegal,2020-06-30,5.524
SEN,Senegal,2020-07-01,7.676
SEN,Senegal,2020-07-02,7.502
SEN,Senegal,2020-07-03,6.397
SEN,Senegal,2020-07-04,6.28
SEN,Senegal,2020-07-05,7.443
SEN,Senegal,2020-07-06,4.536
SEN,Senegal,2020-07-07,4.012
SEN,Senegal,2020-07-08,6.397
SEN,Senegal,2020-07-09,7.385
SEN,Senegal,2020-07-10,5.699
SEN,Senegal,2020-07-11,7.676
SEN,Senegal,2020-07-12,7.036
SEN,Senegal,2020-07-13,3.664
SEN,Senegal,2020-07-14,2.617
SEN,Senegal,2020-07-15,7.327
SEN,Senegal,2020-07-16,6.513
SEN,Senegal,2020-07-17,3.664
SEN,Senegal,2020-07-18,7.269
SEN,Senegal,2020-07-19,8.199
SEN,Senegal,2020-07-20,8.025
SEN,Senegal,2020-07-21,2.152
SEN,Senegal,2020-07-22,7.909
SEN,Senegal,2020-07-23,8.432
SEN,Senegal,2020-07-24,9.072
SEN,Senegal,2020-07-25,7.56
SEN,Senegal,2020-07-26,7.502
SEN,Senegal,2020-07-27,4.827
SEN,Senegal,2020-07-28,2.384
SEN,Senegal,2020-07-29,9.072
SEN,Senegal,2020-07-30,8.432
SEN,Senegal,2020-07-31,7.327
SEN,Senegal,2020-08-01,3.024
SEN,Senegal,2020-08-02,3.489
SEN,Senegal,2020-08-03,2.442
SEN,Senegal,2020-08-04,2.675
SEN,Senegal,2020-08-05,6.164
SEN,Senegal,2020-08-06,10.293
SEN,Senegal,2020-08-07,10.002
SEN,Senegal,2020-08-08,6.746
SEN,Senegal,2020-08-09,10.002
SEN,Senegal,2020-08-10,7.967
SEN,Senegal,2020-08-11,3.954
SEN,Senegal,2020-08-12,12.037
SEN,Senegal,2020-08-13,8.897
SEN,Senegal,2020-08-14,7.676
SEN,Senegal,2020-08-15,9.304
SEN,Senegal,2020-08-16,7.56
SEN,Senegal,2020-08-17,4.361
SEN,Senegal,2020-08-18,3.954
SEN,Senegal,2020-08-19,8.199
SEN,Senegal,2020-08-20,6.571
SEN,Senegal,2020-08-21,7.56
SEN,Senegal,2020-08-22,9.362
SEN,Senegal,2020-08-23,5.757
SEN,Senegal,2020-08-24,3.722
SEN,Senegal,2020-08-25,2.501
SEN,Senegal,2020-08-26,7.56
SEN,Senegal,2020-08-27,6.28
SEN,Senegal,2020-08-28,5.234
SEN,Senegal,2020-08-29,4.187
SEN,Senegal,2020-08-30,5.815
SEN,Senegal,2020-08-31,3.198
SEN,Senegal,2020-09-01,2.559
SEN,Senegal,2020-09-02,5.117
SEN,Senegal,2020-09-03,4.827
SEN,Senegal,2020-09-04,3.198
SEN,Senegal,2020-09-05,3.896
SEN,Senegal,2020-09-06,2.268
SEN,Senegal,2020-09-07,1.57
SEN,Senegal,2020-09-08,1.745
SEN,Senegal,2020-09-09,3.373
SEN,Senegal,2020-09-10,2.791
SEN,Senegal,2020-09-11,2.501
SEN,Senegal,2020-09-12,2.559
SEN,Senegal,2020-09-13,2.501
SEN,Senegal,2020-09-14,1.512
SEN,Senegal,2020-09-15,12.968
SEN,Senegal,2020-09-16,2.268
SEN,Senegal,2020-09-17,2.908
SEN,Senegal,2020-09-18,1.57
SEN,Senegal,2020-09-19,2.501
SEN,Senegal,2020-09-20,1.512
SEN,Senegal,2020-09-21,1.396
SEN,Senegal,2020-09-22,1.221
SEN,Senegal,2020-09-23,2.093
SEN,Senegal,2020-09-24,1.221
SEN,Senegal,2020-09-25,1.337
SEN,Senegal,2020-09-26,1.745
SEN,Senegal,2020-09-27,2.326
SEN,Senegal,2020-09-28,0.582
SEN,Senegal,2020-09-29,1.512
SEN,Senegal,2020-09-30,2.152
SEN,Senegal,2020-10-01,2.152
SEN,Senegal,2020-10-02,1.861
SEN,Senegal,2020-10-03,0.989
SEN,Senegal,2020-10-04,1.512
SEN,Senegal,2020-10-05,1.628
SEN,Senegal,2020-10-06,1.105
SEN,Senegal,2020-10-07,1.919
SEN,Senegal,2020-10-08,0.93
SEN,Senegal,2020-10-09,1.337
SEN,Senegal,2020-10-10,1.803
SEN,Senegal,2020-10-11,1.396
SEN,Senegal,2020-10-12,1.396
SEN,Senegal,2020-10-13,0.872
SEN,Senegal,2020-10-14,1.396
SEN,Senegal,2020-10-15,0.989
SEN,Senegal,2020-10-16,1.163
SEN,Senegal,2020-10-17,1.396
SEN,Senegal,2020-10-18,1.512
SEN,Senegal,2020-10-19,0.814
SEN,Senegal,2020-10-20,1.57
SEN,Senegal,2020-10-21,1.454
SEN,Senegal,2020-10-22,1.396
SEN,Senegal,2020-10-23,0.989
SEN,Senegal,2020-10-24,1.047
SEN,Senegal,2020-10-25,0.465
SEN,Senegal,2020-10-26,0.814
SEN,Senegal,2020-10-27,0.349
SEN,Senegal,2020-10-28,0.64
SEN,Senegal,2020-10-29,0.64
SEN,Senegal,2020-10-30,0.698
SEN,Senegal,2020-10-31,0.64
SEN,Senegal,2020-11-01,0.814
SEN,Senegal,2020-11-02,0.407
SEN,Senegal,2020-11-03,0.174
SEN,Senegal,2020-11-04,0.582
SEN,Senegal,2020-11-05,1.047
SEN,Senegal,2020-11-06,0.465
SEN,Senegal,2020-11-07,0.989
SEN,Senegal,2020-11-08,0.872
SEN,Senegal,2020-11-09,0.174
SEN,Senegal,2020-11-10,0.523
SEN,Senegal,2020-11-11,0.872
SEN,Senegal,2020-11-12,0.523
SEN,Senegal,2020-11-13,0.64
SEN,Senegal,2020-11-14,1.396
SEN,Senegal,2020-11-15,0.814
SEN,Senegal,2020-11-16,0.465
SEN,Senegal,2020-11-17,0.291
SEN,Senegal,2020-11-18,0.989
SEN,Senegal,2020-11-19,0.698
SEN,Senegal,2020-11-20,0.756
SEN,Senegal,2020-11-21,0.989
SEN,Senegal,2020-11-22,0.989
SEN,Senegal,2020-11-23,0.872
SEN,Senegal,2020-11-24,0.64
SEN,Senegal,2020-11-25,1.105
SEN,Senegal,2020-11-26,1.919
SEN,Senegal,2020-11-27,1.221
SEN,Senegal,2020-11-28,2.675
SEN,Senegal,2020-11-29,2.791
SEN,Senegal,2020-11-30,0.814
SEN,Senegal,2020-12-01,1.047
SEN,Senegal,2020-12-02,3.838
SEN,Senegal,2020-12-03,2.559
SEN,Senegal,2020-12-04,4.652
SEN,Senegal,2020-12-05,5.815
SEN,Senegal,2020-12-06,4.652
SEN,Senegal,2020-12-07,4.42
SEN,Senegal,2020-12-08,2.501
SEN,Senegal,2020-12-09,4.012
SEN,Senegal,2020-12-10,5.873
SEN,Senegal,2020-12-11,7.385
SEN,Senegal,2020-12-12,9.77
SEN,Senegal,2020-12-13,0.814
SEN,Senegal,2020-12-14,4.129
SEN,Senegal,2020-12-15,4.071
SEN,Senegal,2020-12-16,6.978
SEN,Senegal,2020-12-17,6.687
SEN,Senegal,2020-12-18,6.28
SEN,Senegal,2020-12-19,6.455
SEN,Senegal,2020-12-20,5.117
SEN,Senegal,2020-12-21,7.036
SEN,Senegal,2020-12-22,3.838
SEN,Senegal,2020-12-23,5.699
SEN,Senegal,2020-12-24,9.13
SEN,Senegal,2020-12-25,9.828
SEN,Senegal,2020-12-26,8.955
SEN,Senegal,2020-12-27,5.001
SEN,Senegal,2020-12-28,6.92
SEN,Senegal,2020-12-29,4.536
SEN,Senegal,2020-12-30,8.083
SEN,Senegal,2020-12-31,11.34
SEN,Senegal,2021-01-01,13.026
SEN,Senegal,2021-01-02,8.548
SEN,Senegal,2021-01-03,10.816
SEN,Senegal,2021-01-04,6.164
SEN,Senegal,2021-01-05,9.362
SEN,Senegal,2021-01-06,11.165
SEN,Senegal,2021-01-07,12.793
SEN,Senegal,2021-01-08,17.213
SEN,Senegal,2021-01-09,19.074
SEN,Senegal,2021-01-10,14.247
SEN,Senegal,2021-01-11,16.748
SEN,Senegal,2021-01-12,8.839
SEN,Senegal,2021-01-13,11.514
SEN,Senegal,2021-01-14,17.155
SEN,Senegal,2021-01-15,12.677
SEN,Senegal,2021-01-16,19.888
SEN,Senegal,2021-01-17,16.864
SEN,Senegal,2021-01-18,11.398
SEN,Senegal,2021-01-19,9.77
SEN,Senegal,2021-01-20,14.538
SEN,Senegal,2021-01-21,15.527
SEN,Senegal,2021-01-22,17.446
SEN,Senegal,2021-01-23,14.538
SEN,Senegal,2021-01-24,15.585
SEN,Senegal,2021-01-25,15.468
SEN,Senegal,2021-01-26,7.792
SEN,Senegal,2021-01-27,16.283
SEN,Senegal,2021-01-28,17.678
SEN,Senegal,2021-01-29,10.7
SEN,Senegal,2021-01-30,18.492
SEN,Senegal,2021-01-31,18.027
SEN,Senegal,2021-02-01,23.493
SEN,Senegal,2021-02-02,8.897
SEN,Senegal,2021-02-03,16.573
SEN,Senegal,2021-02-04,21.4
SEN,Senegal,2021-02-05,21.691
SEN,Senegal,2021-02-06,22.272
SEN,Senegal,2021-02-07,15.759
SEN,Senegal,2021-02-08,17.271
SEN,Senegal,2021-02-09,10.933
SEN,Senegal,2021-02-10,16.05
SEN,Senegal,2021-02-11,22.854
SEN,Senegal,2021-02-12,26.866
SEN,Senegal,2021-02-13,15.41
SEN,Senegal,2021-02-14,21.284
SEN,Senegal,2021-02-15,15.585
SEN,Senegal,2021-02-16,11.689
SEN,Senegal,2021-02-17,17.155
SEN,Senegal,2021-02-18,19.074
SEN,Senegal,2021-02-19,16.224
SEN,Senegal,2021-02-20,14.654
SEN,Senegal,2021-02-21,17.271
SEN,Senegal,2021-02-22,10.002
SEN,Senegal,2021-02-23,8.316
SEN,Senegal,2021-02-24,12.27
SEN,Senegal,2021-02-25,16.748
SEN,Senegal,2021-02-26,16.864
SEN,Senegal,2021-02-27,13.026
SEN,Senegal,2021-02-28,15.41
SEN,Senegal,2021-03-01,12.328
SEN,Senegal,2021-03-02,5.815
SEN,Senegal,2021-03-03,11.921
SEN,Senegal,2021-03-04,12.212
SEN,Senegal,2021-03-05,12.852
SEN,Senegal,2021-03-06,9.537
SEN,Senegal,2021-03-07,13.084
SEN,Senegal,2021-03-08,5.932
SEN,Senegal,2021-03-09,4.652
SEN,Senegal,2021-03-10,9.072
SEN,Senegal,2021-03-11,10.235
SEN,Senegal,2021-03-12,11.514
SEN,Senegal,2021-03-13,9.13
SEN,Senegal,2021-03-14,9.653
SEN,Senegal,2021-03-15,6.048
SEN,Senegal,2021-03-16,3.838
SEN,Senegal,2021-03-17,11.165
SEN,Senegal,2021-03-18,10.118
SEN,Senegal,2021-03-19,6.571
SEN,Senegal,2021-03-20,8.839
SEN,Senegal,2021-03-21,8.141
SEN,Senegal,2021-03-22,5.059
SEN,Senegal,2021-03-23,2.21
SEN,Senegal,2021-03-24,10.235
SEN,Senegal,2021-03-25,7.036
SEN,Senegal,2021-03-26,5.757
SEN,Senegal,2021-03-27,5.932
SEN,Senegal,2021-03-28,3.722
SEN,Senegal,2021-03-29,2.675
SEN,Senegal,2021-03-30,3.024
SEN,Senegal,2021-03-31,5.059
SEN,Senegal,2021-04-01,4.478
SEN,Senegal,2021-04-02,6.222
SEN,Senegal,2021-04-03,3.722
SEN,Senegal,2021-04-04,4.129
SEN,Senegal,2021-04-05,4.012
SEN,Senegal,2021-04-06,1.977
SEN,Senegal,2021-04-07,2.152
SEN,Senegal,2021-04-08,4.245
SEN,Senegal,2021-04-09,4.071
SEN,Senegal,2021-04-10,3.315
SEN,Senegal,2021-04-11,3.896
SEN,Senegal,2021-04-12,1.977
SEN,Senegal,2021-04-13,1.745
SEN,Senegal,2021-04-14,3.78
SEN,Senegal,2021-04-15,2.675
SEN,Senegal,2021-04-16,3.373
SEN,Senegal,2021-04-17,3.896
SEN,Senegal,2021-04-18,2.966
SEN,Senegal,2021-04-19,2.268
SEN,Senegal,2021-04-20,0.872
SEN,Senegal,2021-04-21,4.303
SEN,Senegal,2021-04-22,3.78
SEN,Senegal,2021-04-23,2.733
SEN,Senegal,2021-04-24,3.489
SEN,Senegal,2021-04-25,3.082
SEN,Senegal,2021-04-26,1.803
SEN,Senegal,2021-04-27,1.57
SEN,Senegal,2021-04-28,3.257
SEN,Senegal,2021-04-29,2.675
SEN,Senegal,2021-04-30,2.849
SEN,Senegal,2021-05-01,2.559
SEN,Senegal,2021-05-02,2.617
SEN,Senegal,2021-05-03,1.803
SEN,Senegal,2021-05-04,1.628
SEN,Senegal,2021-05-05,3.024
SEN,Senegal,2021-05-06,1.977
SEN,Senegal,2021-05-07,2.501
SEN,Senegal,2021-05-08,2.559
SEN,Senegal,2021-05-09,1.57
SEN,Senegal,2021-05-10,1.279
SEN,Senegal,2021-05-11,0.872
SEN,Senegal,2021-05-12,1.919
SEN,Senegal,2021-05-13,1.628
SEN,Senegal,2021-05-14,0.93
SEN,Senegal,2021-05-15,1.279
SEN,Senegal,2021-05-16,1.279
SEN,Senegal,2021-05-17,1.279
SEN,Senegal,2021-05-18,1.396
SEN,Senegal,2021-05-19,1.686
SEN,Senegal,2021-05-20,2.093
SEN,Senegal,2021-05-21,3.605
SEN,Senegal,2021-05-22,2.268
SEN,Senegal,2021-05-23,1.628
SEN,Senegal,2021-05-24,3.024
SEN,Senegal,2021-05-25,0.93
SEN,Senegal,2021-05-26,1.337
SEN,Senegal,2021-05-27,3.896
SEN,Senegal,2021-05-28,2.791
SEN,Senegal,2021-05-29,2.035
SEN,Senegal,2021-05-30,3.257
SEN,Senegal,2021-05-31,1.686
SEN,Senegal,2021-06-01,0.989
SEN,Senegal,2021-06-02,3.547
SEN,Senegal,2021-06-03,2.617
SEN,Senegal,2021-06-04,2.442
SEN,Senegal,2021-06-05,2.908
SEN,Senegal,2021-06-06,2.849
SEN,Senegal,2021-06-07,1.919
SEN,Senegal,2021-06-08,0.698
SEN,Senegal,2021-06-09,4.129
SEN,Senegal,2021-06-10,3.14
SEN,Senegal,2021-06-11,2.908
SEN,Senegal,2021-06-12,3.024
SEN,Senegal,2021-06-13,2.675
SEN,Senegal,2021-06-14,1.454
SEN,Senegal,2021-06-15,1.57
SEN,Senegal,2021-06-16,3.954
SEN,Senegal,2021-06-17,5.117
SEN,Senegal,2021-06-18,3.082
SEN,Senegal,2021-06-19,4.303
SEN,Senegal,2021-06-20,4.129
SEN,Senegal,2021-06-21,1.919
SEN,Senegal,2021-06-22,2.035
SEN,Senegal,2021-06-23,6.862
SEN,Senegal,2021-06-24,5.059
SEN,Senegal,2021-06-25,4.071
SEN,Senegal,2021-06-26,6.048
SEN,Senegal,2021-06-27,3.082
SEN,Senegal,2021-06-28,1.454
SEN,Senegal,2021-06-29,1.628
SEN,Senegal,2021-06-30,9.944
SEN,Senegal,2021-07-01,8.141
SEN,Senegal,2021-07-02,9.246
SEN,Senegal,2021-07-03,11.63
SEN,Senegal,2021-07-04,8.199
SEN,Senegal,2021-07-05,11.107
SEN,Senegal,2021-07-06,7.036
SEN,Senegal,2021-07-07,20.702
SEN,Senegal,2021-07-08,20.586
SEN,Senegal,2021-07-09,27.68
SEN,Senegal,2021-07-10,22.098
SEN,Senegal,2021-07-11,30.762
SEN,Senegal,2021-07-12,19.423
SEN,Senegal,2021-07-13,20.586
SEN,Senegal,2021-07-14,42.625
SEN,Senegal,2021-07-15,39.194
SEN,Senegal,2021-07-16,42.916
SEN,Senegal,2021-07-17,79.436
SEN,Senegal,2021-07-18,100.138
SEN,Senegal,2021-07-19,33.437
SEN,Senegal,2021-07-20,52.453
SEN,Senegal,2021-07-21,42.102
SEN,Senegal,2021-07-22,30.414
SEN,Senegal,2021-07-23,60.536
SEN,Senegal,2021-07-24,41.404
SEN,Senegal,2021-07-25,40.125
SEN,Senegal,2021-07-26,35.938
SEN,Senegal,2021-07-27,37.334
SEN,Senegal,2021-07-28,44.37
SEN,Senegal,2021-07-29,51.406
SEN,Senegal,2021-07-30,62.513
SEN,Senegal,2021-07-31,60.769
SEN,Senegal,2021-08-01,41.404
