iso_code,country,date,google_mobility_change_residential
MKD,North Macedonia,2020-05-03,13.0
MKD,North Macedonia,2020-05-04,11.0
MKD,North Macedonia,2020-05-05,13.0
MKD,North Macedonia,2020-05-06,15.0
MKD,North Macedonia,2020-05-07,14.0
MKD,North Macedonia,2020-05-08,14.0
MKD,North Macedonia,2020-05-09,8.0
MKD,North Macedonia,2020-05-10,7.0
MKD,North Macedonia,2020-05-11,12.0
MKD,North Macedonia,2020-05-12,13.0
MKD,North Macedonia,2020-05-13,12.0
MKD,North Macedonia,2020-05-14,11.0
MKD,North Macedonia,2020-05-15,13.0
MKD,North Macedonia,2020-05-16,7.0
MKD,North Macedonia,2020-05-17,5.0
MKD,North Macedonia,2020-05-18,10.0
MKD,North Macedonia,2020-05-19,11.0
MKD,North Macedonia,2020-05-20,11.0
MKD,North Macedonia,2020-05-21,13.0
MKD,North Macedonia,2020-05-22,12.0
MKD,North Macedonia,2020-05-23,6.0
MKD,North Macedonia,2020-05-24,15.0
MKD,North Macedonia,2020-05-25,33.0
MKD,North Macedonia,2020-05-26,7.0
MKD,North Macedonia,2020-05-27,6.0
MKD,North Macedonia,2020-05-28,7.0
MKD,North Macedonia,2020-05-29,9.0
MKD,North Macedonia,2020-05-30,3.0
MKD,North Macedonia,2020-05-31,5.0
MKD,North Macedonia,2020-06-01,6.0
MKD,North Macedonia,2020-06-02,8.0
MKD,North Macedonia,2020-06-03,5.0
MKD,North Macedonia,2020-06-04,3.0
MKD,North Macedonia,2020-06-05,30.0
MKD,North Macedonia,2020-06-06,20.0
MKD,North Macedonia,2020-06-07,16.0
MKD,North Macedonia,2020-06-08,1.0
MKD,North Macedonia,2020-06-09,6.0
MKD,North Macedonia,2020-06-10,6.0
MKD,North Macedonia,2020-06-11,6.0
MKD,North Macedonia,2020-06-12,6.0
MKD,North Macedonia,2020-06-13,2.0
MKD,North Macedonia,2020-06-14,1.0
MKD,North Macedonia,2020-06-15,5.0
MKD,North Macedonia,2020-06-16,6.0
MKD,North Macedonia,2020-06-17,6.0
MKD,North Macedonia,2020-06-18,5.0
MKD,North Macedonia,2020-06-19,6.0
MKD,North Macedonia,2020-06-20,2.0
MKD,North Macedonia,2020-06-21,2.0
MKD,North Macedonia,2020-06-22,5.0
MKD,North Macedonia,2020-06-23,8.0
MKD,North Macedonia,2020-06-24,4.0
MKD,North Macedonia,2020-06-25,4.0
MKD,North Macedonia,2020-06-26,5.0
MKD,North Macedonia,2020-06-27,0.0
MKD,North Macedonia,2020-06-28,0.0
MKD,North Macedonia,2020-06-29,3.0
MKD,North Macedonia,2020-06-30,4.0
MKD,North Macedonia,2020-07-01,3.0
MKD,North Macedonia,2020-07-02,3.0
MKD,North Macedonia,2020-07-03,5.0
MKD,North Macedonia,2020-07-04,0.0
MKD,North Macedonia,2020-07-05,0.0
MKD,North Macedonia,2020-07-06,3.0
MKD,North Macedonia,2020-07-07,4.0
MKD,North Macedonia,2020-07-08,2.0
MKD,North Macedonia,2020-07-09,3.0
MKD,North Macedonia,2020-07-10,3.0
MKD,North Macedonia,2020-07-11,-1.0
MKD,North Macedonia,2020-07-12,-2.0
MKD,North Macedonia,2020-07-13,2.0
MKD,North Macedonia,2020-07-14,2.0
MKD,North Macedonia,2020-07-15,9.0
MKD,North Macedonia,2020-07-16,4.0
MKD,North Macedonia,2020-07-17,5.0
MKD,North Macedonia,2020-07-18,2.0
MKD,North Macedonia,2020-07-19,-1.0
MKD,North Macedonia,2020-07-20,2.0
MKD,North Macedonia,2020-07-21,3.0
MKD,North Macedonia,2020-07-22,3.0
MKD,North Macedonia,2020-07-23,3.0
MKD,North Macedonia,2020-07-24,4.0
MKD,North Macedonia,2020-07-25,0.0
MKD,North Macedonia,2020-07-26,-3.0
MKD,North Macedonia,2020-07-27,2.0
MKD,North Macedonia,2020-07-28,3.0
MKD,North Macedonia,2020-07-29,2.0
MKD,North Macedonia,2020-07-30,3.0
MKD,North Macedonia,2020-07-31,6.0
MKD,North Macedonia,2020-08-01,-2.0
MKD,North Macedonia,2020-08-02,-4.0
MKD,North Macedonia,2020-08-03,5.0
MKD,North Macedonia,2020-08-04,3.0
MKD,North Macedonia,2020-08-05,4.0
MKD,North Macedonia,2020-08-06,6.0
MKD,North Macedonia,2020-08-07,5.0
MKD,North Macedonia,2020-08-08,1.0
MKD,North Macedonia,2020-08-09,-1.0
MKD,North Macedonia,2020-08-10,1.0
MKD,North Macedonia,2020-08-11,2.0
MKD,North Macedonia,2020-08-12,3.0
MKD,North Macedonia,2020-08-13,2.0
MKD,North Macedonia,2020-08-14,2.0
MKD,North Macedonia,2020-08-15,-1.0
MKD,North Macedonia,2020-08-16,-3.0
MKD,North Macedonia,2020-08-17,1.0
MKD,North Macedonia,2020-08-18,2.0
MKD,North Macedonia,2020-08-19,2.0
MKD,North Macedonia,2020-08-20,1.0
MKD,North Macedonia,2020-08-21,2.0
MKD,North Macedonia,2020-08-22,-2.0
MKD,North Macedonia,2020-08-23,-4.0
MKD,North Macedonia,2020-08-24,1.0
MKD,North Macedonia,2020-08-25,3.0
MKD,North Macedonia,2020-08-26,0.0
MKD,North Macedonia,2020-08-27,-1.0
MKD,North Macedonia,2020-08-28,6.0
MKD,North Macedonia,2020-08-29,-2.0
MKD,North Macedonia,2020-08-30,-6.0
MKD,North Macedonia,2020-08-31,0.0
MKD,North Macedonia,2020-09-01,1.0
MKD,North Macedonia,2020-09-02,0.0
MKD,North Macedonia,2020-09-03,0.0
MKD,North Macedonia,2020-09-04,1.0
MKD,North Macedonia,2020-09-05,-3.0
MKD,North Macedonia,2020-09-06,-3.0
MKD,North Macedonia,2020-09-07,0.0
MKD,North Macedonia,2020-09-08,6.0
MKD,North Macedonia,2020-09-09,-1.0
MKD,North Macedonia,2020-09-10,-2.0
MKD,North Macedonia,2020-09-11,-1.0
MKD,North Macedonia,2020-09-12,-4.0
MKD,North Macedonia,2020-09-13,-5.0
MKD,North Macedonia,2020-09-14,-2.0
MKD,North Macedonia,2020-09-15,-1.0
MKD,North Macedonia,2020-09-16,-1.0
MKD,North Macedonia,2020-09-17,-1.0
MKD,North Macedonia,2020-09-18,0.0
MKD,North Macedonia,2020-09-19,-3.0
MKD,North Macedonia,2020-09-20,-3.0
MKD,North Macedonia,2020-09-21,-1.0
MKD,North Macedonia,2020-09-22,0.0
MKD,North Macedonia,2020-09-23,0.0
MKD,North Macedonia,2020-09-24,0.0
MKD,North Macedonia,2020-09-25,1.0
MKD,North Macedonia,2020-09-26,1.0
MKD,North Macedonia,2020-09-27,-1.0
MKD,North Macedonia,2020-09-28,1.0
MKD,North Macedonia,2020-09-29,1.0
MKD,North Macedonia,2020-09-30,-1.0
MKD,North Macedonia,2020-10-01,-2.0
MKD,North Macedonia,2020-10-02,-1.0
MKD,North Macedonia,2020-10-03,-4.0
MKD,North Macedonia,2020-10-04,-3.0
MKD,North Macedonia,2020-10-05,-1.0
MKD,North Macedonia,2020-10-06,0.0
MKD,North Macedonia,2020-10-07,0.0
MKD,North Macedonia,2020-10-08,2.0
MKD,North Macedonia,2020-10-09,2.0
MKD,North Macedonia,2020-10-10,-3.0
MKD,North Macedonia,2020-10-11,-2.0
MKD,North Macedonia,2020-10-12,9.0
MKD,North Macedonia,2020-10-13,2.0
MKD,North Macedonia,2020-10-14,2.0
MKD,North Macedonia,2020-10-15,3.0
MKD,North Macedonia,2020-10-16,4.0
MKD,North Macedonia,2020-10-17,0.0
MKD,North Macedonia,2020-10-18,2.0
MKD,North Macedonia,2020-10-19,3.0
MKD,North Macedonia,2020-10-20,4.0
MKD,North Macedonia,2020-10-21,3.0
MKD,North Macedonia,2020-10-22,2.0
MKD,North Macedonia,2020-10-23,11.0
MKD,North Macedonia,2020-10-24,1.0
MKD,North Macedonia,2020-10-25,3.0
MKD,North Macedonia,2020-10-26,4.0
MKD,North Macedonia,2020-10-27,5.0
MKD,North Macedonia,2020-10-28,4.0
MKD,North Macedonia,2020-10-29,4.0
MKD,North Macedonia,2020-10-30,6.0
MLI,Mali,2020-02-15,1.0
MLI,Mali,2020-02-16,1.0
MLI,Mali,2020-02-17,0.0
MLI,Mali,2020-02-18,1.0
MLI,Mali,2020-02-19,1.0
MLI,Mali,2020-02-20,1.0
MLI,Mali,2020-02-21,1.0
MLI,Mali,2020-02-22,0.0
MLI,Mali,2020-02-23,1.0
MLI,Mali,2020-02-24,0.0
MLI,Mali,2020-02-25,0.0
MLI,Mali,2020-02-26,0.0
MLI,Mali,2020-02-27,1.0
MLI,Mali,2020-02-28,1.0
MLI,Mali,2020-02-29,0.0
MLI,Mali,2020-03-01,1.0
MLI,Mali,2020-03-02,0.0
MLI,Mali,2020-03-03,0.0
MLI,Mali,2020-03-04,1.0
MLI,Mali,2020-03-05,0.0
MLI,Mali,2020-03-06,0.0
MLI,Mali,2020-03-07,0.0
MLI,Mali,2020-03-08,1.0
MLI,Mali,2020-03-09,0.0
MLI,Mali,2020-03-10,0.0
MLI,Mali,2020-03-11,0.0
MLI,Mali,2020-03-12,0.0
MLI,Mali,2020-03-13,1.0
MLI,Mali,2020-03-14,0.0
MLI,Mali,2020-03-15,0.0
MLI,Mali,2020-03-16,0.0
MLI,Mali,2020-03-17,0.0
MLI,Mali,2020-03-18,1.0
MLI,Mali,2020-03-19,3.0
MLI,Mali,2020-03-20,4.0
MLI,Mali,2020-03-21,3.0
MLI,Mali,2020-03-22,2.0
MLI,Mali,2020-03-23,4.0
MLI,Mali,2020-03-24,4.0
MLI,Mali,2020-03-25,5.0
MLI,Mali,2020-03-26,15.0
MLI,Mali,2020-03-27,12.0
MLI,Mali,2020-03-28,10.0
MLI,Mali,2020-03-29,9.0
MLI,Mali,2020-03-30,10.0
MLI,Mali,2020-03-31,10.0
MLI,Mali,2020-04-01,11.0
MLI,Mali,2020-04-02,11.0
MLI,Mali,2020-04-03,11.0
MLI,Mali,2020-04-04,9.0
MLI,Mali,2020-04-05,8.0
MLI,Mali,2020-04-06,10.0
MLI,Mali,2020-04-07,9.0
MLI,Mali,2020-04-08,10.0
MLI,Mali,2020-04-09,11.0
MLI,Mali,2020-04-10,12.0
MLI,Mali,2020-04-11,10.0
MLI,Mali,2020-04-12,8.0
MLI,Mali,2020-04-13,17.0
MLI,Mali,2020-04-14,12.0
MLI,Mali,2020-04-15,11.0
MLI,Mali,2020-04-16,10.0
MLI,Mali,2020-04-17,11.0
MLI,Mali,2020-04-18,9.0
MLI,Mali,2020-04-19,7.0
MLI,Mali,2020-04-20,10.0
MLI,Mali,2020-04-21,9.0
MLI,Mali,2020-04-22,9.0
MLI,Mali,2020-04-23,9.0
MLI,Mali,2020-04-24,14.0
MLI,Mali,2020-04-25,13.0
MLI,Mali,2020-04-26,14.0
MLI,Mali,2020-04-27,13.0
MLI,Mali,2020-04-28,12.0
MLI,Mali,2020-04-29,14.0
MLI,Mali,2020-04-30,14.0
MLI,Mali,2020-05-01,19.0
MLI,Mali,2020-05-02,12.0
MLI,Mali,2020-05-03,12.0
MLI,Mali,2020-05-04,12.0
MLI,Mali,2020-05-05,11.0
MLI,Mali,2020-05-06,12.0
MLI,Mali,2020-05-07,12.0
MLI,Mali,2020-05-08,12.0
MLI,Mali,2020-05-09,8.0
MLI,Mali,2020-05-10,9.0
MLI,Mali,2020-05-11,10.0
MLI,Mali,2020-05-12,9.0
MLI,Mali,2020-05-13,10.0
MLI,Mali,2020-05-14,8.0
MLI,Mali,2020-05-15,11.0
MLI,Mali,2020-05-16,10.0
MLI,Mali,2020-05-17,9.0
MLI,Mali,2020-05-18,9.0
MLI,Mali,2020-05-19,8.0
MLI,Mali,2020-05-20,14.0
MLI,Mali,2020-05-21,7.0
MLI,Mali,2020-05-22,5.0
MLI,Mali,2020-05-23,8.0
MLI,Mali,2020-05-24,5.0
MLI,Mali,2020-05-25,14.0
MLI,Mali,2020-05-26,8.0
MLI,Mali,2020-05-27,9.0
MLI,Mali,2020-05-28,7.0
MLI,Mali,2020-05-29,8.0
MLI,Mali,2020-05-30,5.0
MLI,Mali,2020-05-31,6.0
MLI,Mali,2020-06-01,5.0
MLI,Mali,2020-06-02,6.0
MLI,Mali,2020-06-03,6.0
MLI,Mali,2020-06-04,5.0
MLI,Mali,2020-06-05,11.0
MLI,Mali,2020-06-06,4.0
MLI,Mali,2020-06-07,4.0
MLI,Mali,2020-06-08,4.0
MLI,Mali,2020-06-09,5.0
MLI,Mali,2020-06-10,6.0
MLI,Mali,2020-06-11,5.0
MLI,Mali,2020-06-12,6.0
MLI,Mali,2020-06-13,4.0
MLI,Mali,2020-06-14,5.0
MLI,Mali,2020-06-15,5.0
MLI,Mali,2020-06-16,5.0
MLI,Mali,2020-06-17,5.0
MLI,Mali,2020-06-18,7.0
MLI,Mali,2020-06-19,9.0
MLI,Mali,2020-06-20,4.0
MLI,Mali,2020-06-21,4.0
MLI,Mali,2020-06-22,5.0
MLI,Mali,2020-06-23,5.0
MLI,Mali,2020-06-24,6.0
MLI,Mali,2020-06-25,4.0
MLI,Mali,2020-06-26,6.0
MLI,Mali,2020-06-27,2.0
MLI,Mali,2020-06-28,3.0
MLI,Mali,2020-06-29,5.0
MLI,Mali,2020-06-30,4.0
MLI,Mali,2020-07-01,5.0
MLI,Mali,2020-07-02,5.0
MLI,Mali,2020-07-03,4.0
MLI,Mali,2020-07-04,3.0
MLI,Mali,2020-07-05,5.0
MLI,Mali,2020-07-06,4.0
MLI,Mali,2020-07-07,4.0
MLI,Mali,2020-07-08,4.0
MLI,Mali,2020-07-09,4.0
MLI,Mali,2020-07-10,11.0
MLI,Mali,2020-07-11,10.0
MLI,Mali,2020-07-12,5.0
MLI,Mali,2020-07-13,12.0
MLI,Mali,2020-07-14,6.0
MLI,Mali,2020-07-15,5.0
MLI,Mali,2020-07-16,8.0
MLI,Mali,2020-07-17,8.0
MLI,Mali,2020-07-18,7.0
MLI,Mali,2020-07-19,3.0
MLI,Mali,2020-07-20,11.0
MLI,Mali,2020-07-21,5.0
MLI,Mali,2020-07-22,7.0
MLI,Mali,2020-07-23,4.0
MLI,Mali,2020-07-24,6.0
MLI,Mali,2020-07-25,4.0
MLI,Mali,2020-07-26,4.0
MLI,Mali,2020-07-27,7.0
MLI,Mali,2020-07-28,3.0
MLI,Mali,2020-07-29,4.0
MLI,Mali,2020-07-30,4.0
MLI,Mali,2020-07-31,16.0
MLI,Mali,2020-08-01,11.0
MLI,Mali,2020-08-02,4.0
MLI,Mali,2020-08-03,13.0
MLI,Mali,2020-08-04,6.0
MLI,Mali,2020-08-05,7.0
MLI,Mali,2020-08-06,4.0
MLI,Mali,2020-08-07,6.0
MLI,Mali,2020-08-08,4.0
MLI,Mali,2020-08-09,2.0
MLI,Mali,2020-08-10,2.0
MLI,Mali,2020-08-11,11.0
MLI,Mali,2020-08-12,5.0
MLI,Mali,2020-08-13,3.0
MLI,Mali,2020-08-14,3.0
MLI,Mali,2020-08-15,3.0
MLI,Mali,2020-08-16,3.0
MLI,Mali,2020-08-17,2.0
MLI,Mali,2020-08-18,12.0
MLI,Mali,2020-08-19,15.0
MLI,Mali,2020-08-20,8.0
MLI,Mali,2020-08-21,8.0
MLI,Mali,2020-08-22,8.0
MLI,Mali,2020-08-23,5.0
MLI,Mali,2020-08-24,5.0
MLI,Mali,2020-08-25,7.0
MLI,Mali,2020-08-26,5.0
MLI,Mali,2020-08-27,6.0
MLI,Mali,2020-08-28,6.0
MLI,Mali,2020-08-29,7.0
MLI,Mali,2020-08-30,5.0
MLI,Mali,2020-08-31,7.0
MLI,Mali,2020-09-01,5.0
MLI,Mali,2020-09-02,5.0
MLI,Mali,2020-09-03,7.0
MLI,Mali,2020-09-04,7.0
MLI,Mali,2020-09-05,5.0
MLI,Mali,2020-09-06,5.0
MLI,Mali,2020-09-07,4.0
MLI,Mali,2020-09-08,5.0
MLI,Mali,2020-09-09,5.0
MLI,Mali,2020-09-10,7.0
MLI,Mali,2020-09-11,6.0
MLI,Mali,2020-09-12,6.0
MLI,Mali,2020-09-13,5.0
MLI,Mali,2020-09-14,4.0
MLI,Mali,2020-09-15,4.0
MLI,Mali,2020-09-16,6.0
MLI,Mali,2020-09-17,9.0
MLI,Mali,2020-09-18,5.0
MLI,Mali,2020-09-19,4.0
MLI,Mali,2020-09-20,6.0
MLI,Mali,2020-09-21,3.0
MLI,Mali,2020-09-22,12.0
MLI,Mali,2020-09-23,3.0
MLI,Mali,2020-09-24,2.0
MLI,Mali,2020-09-25,5.0
MLI,Mali,2020-09-26,3.0
MLI,Mali,2020-09-27,3.0
MLI,Mali,2020-09-28,3.0
MLI,Mali,2020-09-29,1.0
MLI,Mali,2020-09-30,-3.0
MLI,Mali,2020-10-01,-8.0
MLI,Mali,2020-10-02,-7.0
MLI,Mali,2020-10-03,-8.0
MLI,Mali,2020-10-04,-7.0
MLI,Mali,2020-10-05,-9.0
MLI,Mali,2020-10-06,-10.0
MLI,Mali,2020-10-07,-5.0
MLI,Mali,2020-10-08,-2.0
MLI,Mali,2020-10-09,0.0
MLI,Mali,2020-10-10,1.0
MLI,Mali,2020-10-11,4.0
MLI,Mali,2020-10-12,-1.0
MLI,Mali,2020-10-13,-1.0
MLI,Mali,2020-10-14,0.0
MLI,Mali,2020-10-15,1.0
MLI,Mali,2020-10-16,1.0
MLI,Mali,2020-10-17,1.0
MLI,Mali,2020-10-18,2.0
MLI,Mali,2020-10-19,1.0
MLI,Mali,2020-10-20,0.0
MLI,Mali,2020-10-21,1.0
MLI,Mali,2020-10-22,0.0
MLI,Mali,2020-10-23,1.0
MLI,Mali,2020-10-24,0.0
MLI,Mali,2020-10-25,1.0
MLI,Mali,2020-10-26,0.0
MLI,Mali,2020-10-27,0.0
MLI,Mali,2020-10-28,-1.0
MLI,Mali,2020-10-29,9.0
MLI,Mali,2020-10-30,1.0
MLT,Malta,2020-02-15,-1.0
MLT,Malta,2020-02-16,-1.0
MLT,Malta,2020-02-17,-1.0
MLT,Malta,2020-02-18,-1.0
MLT,Malta,2020-02-19,-1.0
MLT,Malta,2020-02-20,-1.0
MLT,Malta,2020-02-21,-1.0
MLT,Malta,2020-02-22,-2.0
MLT,Malta,2020-02-23,-3.0
MLT,Malta,2020-02-24,0.0
MLT,Malta,2020-02-25,-1.0
MLT,Malta,2020-02-26,1.0
MLT,Malta,2020-02-27,1.0
MLT,Malta,2020-02-28,0.0
MLT,Malta,2020-02-29,0.0
MLT,Malta,2020-03-01,-1.0
MLT,Malta,2020-03-02,0.0
MLT,Malta,2020-03-03,1.0
MLT,Malta,2020-03-04,1.0
MLT,Malta,2020-03-05,0.0
MLT,Malta,2020-03-06,0.0
MLT,Malta,2020-03-07,1.0
MLT,Malta,2020-03-08,1.0
MLT,Malta,2020-03-09,1.0
MLT,Malta,2020-03-10,2.0
MLT,Malta,2020-03-11,2.0
MLT,Malta,2020-03-12,5.0
MLT,Malta,2020-03-13,13.0
MLT,Malta,2020-03-14,11.0
MLT,Malta,2020-03-15,12.0
MLT,Malta,2020-03-16,16.0
MLT,Malta,2020-03-17,19.0
MLT,Malta,2020-03-18,20.0
MLT,Malta,2020-03-19,31.0
MLT,Malta,2020-03-20,26.0
MLT,Malta,2020-03-21,21.0
MLT,Malta,2020-03-22,20.0
MLT,Malta,2020-03-23,24.0
MLT,Malta,2020-03-24,25.0
MLT,Malta,2020-03-25,27.0
MLT,Malta,2020-03-26,27.0
MLT,Malta,2020-03-27,28.0
MLT,Malta,2020-03-28,20.0
MLT,Malta,2020-03-29,19.0
MLT,Malta,2020-03-30,27.0
MLT,Malta,2020-03-31,32.0
MLT,Malta,2020-04-01,25.0
MLT,Malta,2020-04-02,27.0
MLT,Malta,2020-04-03,30.0
MLT,Malta,2020-04-04,21.0
MLT,Malta,2020-04-05,18.0
MLT,Malta,2020-04-06,24.0
MLT,Malta,2020-04-07,25.0
MLT,Malta,2020-04-08,25.0
MLT,Malta,2020-04-09,26.0
MLT,Malta,2020-04-10,37.0
MLT,Malta,2020-04-11,20.0
MLT,Malta,2020-04-12,19.0
MLT,Malta,2020-04-13,26.0
MLT,Malta,2020-04-14,26.0
MLT,Malta,2020-04-15,25.0
MLT,Malta,2020-04-16,26.0
MLT,Malta,2020-04-17,28.0
MLT,Malta,2020-04-18,19.0
MLT,Malta,2020-04-19,17.0
MLT,Malta,2020-04-20,25.0
MLT,Malta,2020-04-21,24.0
MLT,Malta,2020-04-22,24.0
MLT,Malta,2020-04-23,25.0
MLT,Malta,2020-04-24,27.0
MLT,Malta,2020-04-25,17.0
MLT,Malta,2020-04-26,16.0
MLT,Malta,2020-04-27,23.0
MLT,Malta,2020-04-28,21.0
MLT,Malta,2020-04-29,24.0
MLT,Malta,2020-04-30,22.0
MLT,Malta,2020-05-01,31.0
MLT,Malta,2020-05-02,17.0
MLT,Malta,2020-05-03,14.0
MLT,Malta,2020-05-04,21.0
MLT,Malta,2020-05-05,21.0
MLT,Malta,2020-05-06,21.0
MLT,Malta,2020-05-07,22.0
MLT,Malta,2020-05-08,23.0
MLT,Malta,2020-05-09,14.0
MLT,Malta,2020-05-10,13.0
MLT,Malta,2020-05-11,20.0
MLT,Malta,2020-05-12,20.0
MLT,Malta,2020-05-13,21.0
MLT,Malta,2020-05-14,20.0
MLT,Malta,2020-05-15,22.0
MLT,Malta,2020-05-16,13.0
MLT,Malta,2020-05-17,12.0
MLT,Malta,2020-05-18,20.0
MLT,Malta,2020-05-19,20.0
MLT,Malta,2020-05-20,20.0
MLT,Malta,2020-05-21,20.0
MLT,Malta,2020-05-22,20.0
MLT,Malta,2020-05-23,11.0
MLT,Malta,2020-05-24,9.0
MLT,Malta,2020-05-25,17.0
MLT,Malta,2020-05-26,17.0
MLT,Malta,2020-05-27,19.0
MLT,Malta,2020-05-28,17.0
MLT,Malta,2020-05-29,18.0
MLT,Malta,2020-05-30,11.0
MLT,Malta,2020-05-31,7.0
MLT,Malta,2020-06-01,16.0
MLT,Malta,2020-06-02,15.0
MLT,Malta,2020-06-03,15.0
MLT,Malta,2020-06-04,16.0
MLT,Malta,2020-06-05,16.0
MLT,Malta,2020-06-06,8.0
MLT,Malta,2020-06-07,5.0
MLT,Malta,2020-06-08,13.0
MLT,Malta,2020-06-09,13.0
MLT,Malta,2020-06-10,12.0
MLT,Malta,2020-06-11,12.0
MLT,Malta,2020-06-12,12.0
MLT,Malta,2020-06-13,4.0
MLT,Malta,2020-06-14,3.0
MLT,Malta,2020-06-15,12.0
MLT,Malta,2020-06-16,12.0
MLT,Malta,2020-06-17,11.0
MLT,Malta,2020-06-18,11.0
MLT,Malta,2020-06-19,10.0
MLT,Malta,2020-06-20,3.0
MLT,Malta,2020-06-21,3.0
MLT,Malta,2020-06-22,10.0
MLT,Malta,2020-06-23,10.0
MLT,Malta,2020-06-24,9.0
MLT,Malta,2020-06-25,9.0
MLT,Malta,2020-06-26,8.0
MLT,Malta,2020-06-27,1.0
MLT,Malta,2020-06-28,0.0
MLT,Malta,2020-06-29,13.0
MLT,Malta,2020-06-30,7.0
MLT,Malta,2020-07-01,6.0
MLT,Malta,2020-07-02,7.0
MLT,Malta,2020-07-03,6.0
MLT,Malta,2020-07-04,1.0
MLT,Malta,2020-07-05,1.0
MLT,Malta,2020-07-06,6.0
MLT,Malta,2020-07-07,6.0
MLT,Malta,2020-07-08,5.0
MLT,Malta,2020-07-09,6.0
MLT,Malta,2020-07-10,5.0
MLT,Malta,2020-07-11,0.0
MLT,Malta,2020-07-12,-1.0
MLT,Malta,2020-07-13,5.0
MLT,Malta,2020-07-14,5.0
MLT,Malta,2020-07-15,4.0
MLT,Malta,2020-07-16,5.0
MLT,Malta,2020-07-17,4.0
MLT,Malta,2020-07-18,-1.0
MLT,Malta,2020-07-19,-1.0
MLT,Malta,2020-07-20,5.0
MLT,Malta,2020-07-21,4.0
MLT,Malta,2020-07-22,4.0
MLT,Malta,2020-07-23,4.0
MLT,Malta,2020-07-24,4.0
MLT,Malta,2020-07-25,-1.0
MLT,Malta,2020-07-26,-1.0
MLT,Malta,2020-07-27,4.0
MLT,Malta,2020-07-28,5.0
MLT,Malta,2020-07-29,4.0
MLT,Malta,2020-07-30,5.0
MLT,Malta,2020-07-31,4.0
MLT,Malta,2020-08-01,0.0
MLT,Malta,2020-08-02,0.0
MLT,Malta,2020-08-03,5.0
MLT,Malta,2020-08-04,5.0
MLT,Malta,2020-08-05,5.0
MLT,Malta,2020-08-06,5.0
MLT,Malta,2020-08-07,5.0
MLT,Malta,2020-08-08,1.0
MLT,Malta,2020-08-09,1.0
MLT,Malta,2020-08-10,6.0
MLT,Malta,2020-08-11,6.0
MLT,Malta,2020-08-12,7.0
MLT,Malta,2020-08-13,8.0
MLT,Malta,2020-08-14,8.0
MLT,Malta,2020-08-15,5.0
MLT,Malta,2020-08-16,2.0
MLT,Malta,2020-08-17,8.0
MLT,Malta,2020-08-18,8.0
MLT,Malta,2020-08-19,8.0
MLT,Malta,2020-08-20,8.0
MLT,Malta,2020-08-21,8.0
MLT,Malta,2020-08-22,2.0
MLT,Malta,2020-08-23,2.0
MLT,Malta,2020-08-24,7.0
MLT,Malta,2020-08-25,7.0
MLT,Malta,2020-08-26,6.0
MLT,Malta,2020-08-27,7.0
MLT,Malta,2020-08-28,6.0
MLT,Malta,2020-08-29,1.0
MLT,Malta,2020-08-30,1.0
MLT,Malta,2020-08-31,7.0
MLT,Malta,2020-09-01,6.0
MLT,Malta,2020-09-02,6.0
MLT,Malta,2020-09-03,7.0
MLT,Malta,2020-09-04,6.0
MLT,Malta,2020-09-05,0.0
MLT,Malta,2020-09-06,2.0
MLT,Malta,2020-09-07,7.0
MLT,Malta,2020-09-08,14.0
MLT,Malta,2020-09-09,6.0
MLT,Malta,2020-09-10,6.0
MLT,Malta,2020-09-11,6.0
MLT,Malta,2020-09-12,2.0
MLT,Malta,2020-09-13,5.0
MLT,Malta,2020-09-14,10.0
MLT,Malta,2020-09-15,7.0
MLT,Malta,2020-09-16,7.0
MLT,Malta,2020-09-17,7.0
MLT,Malta,2020-09-18,5.0
MLT,Malta,2020-09-19,0.0
MLT,Malta,2020-09-20,1.0
MLT,Malta,2020-09-21,13.0
MLT,Malta,2020-09-22,6.0
MLT,Malta,2020-09-23,7.0
MLT,Malta,2020-09-24,7.0
MLT,Malta,2020-09-25,7.0
MLT,Malta,2020-09-26,3.0
MLT,Malta,2020-09-27,5.0
MLT,Malta,2020-09-28,7.0
MLT,Malta,2020-09-29,7.0
MLT,Malta,2020-09-30,6.0
MLT,Malta,2020-10-01,6.0
MLT,Malta,2020-10-02,6.0
MLT,Malta,2020-10-03,2.0
MLT,Malta,2020-10-04,3.0
MLT,Malta,2020-10-05,7.0
MLT,Malta,2020-10-06,6.0
MLT,Malta,2020-10-07,7.0
MLT,Malta,2020-10-08,7.0
MLT,Malta,2020-10-09,7.0
MLT,Malta,2020-10-10,2.0
MLT,Malta,2020-10-11,3.0
MLT,Malta,2020-10-12,10.0
MLT,Malta,2020-10-13,8.0
MLT,Malta,2020-10-14,8.0
MLT,Malta,2020-10-15,9.0
MLT,Malta,2020-10-16,8.0
MLT,Malta,2020-10-17,5.0
MLT,Malta,2020-10-18,5.0
MLT,Malta,2020-10-19,10.0
MLT,Malta,2020-10-20,9.0
MLT,Malta,2020-10-21,9.0
MLT,Malta,2020-10-22,10.0
MLT,Malta,2020-10-23,9.0
MLT,Malta,2020-10-24,5.0
MLT,Malta,2020-10-25,5.0
MLT,Malta,2020-10-26,9.0
MLT,Malta,2020-10-27,11.0
MLT,Malta,2020-10-28,9.0
MLT,Malta,2020-10-29,10.0
MLT,Malta,2020-10-30,10.0
MMR,Myanmar,2020-02-15,2.0
MMR,Myanmar,2020-02-16,2.0
MMR,Myanmar,2020-02-17,1.0
MMR,Myanmar,2020-02-18,1.0
