iso_code,country,date,ox_government_response_index_for_display
RUS,Russian Federation,2020-02-15,6.77
RUS,Russian Federation,2020-02-16,6.77
RUS,Russian Federation,2020-02-17,6.77
RUS,Russian Federation,2020-02-18,6.77
RUS,Russian Federation,2020-02-19,6.77
RUS,Russian Federation,2020-02-20,6.77
RUS,Russian Federation,2020-02-21,6.77
RUS,Russian Federation,2020-02-22,6.77
RUS,Russian Federation,2020-02-23,6.77
RUS,Russian Federation,2020-02-24,6.77
RUS,Russian Federation,2020-02-25,6.77
RUS,Russian Federation,2020-02-26,6.77
RUS,Russian Federation,2020-02-27,6.77
RUS,Russian Federation,2020-02-28,6.77
RUS,Russian Federation,2020-02-29,6.77
RUS,Russian Federation,2020-03-01,6.77
RUS,Russian Federation,2020-03-02,6.77
RUS,Russian Federation,2020-03-03,6.77
RUS,Russian Federation,2020-03-04,6.77
RUS,Russian Federation,2020-03-05,23.96
RUS,Russian Federation,2020-03-06,23.96
RUS,Russian Federation,2020-03-07,23.96
RUS,Russian Federation,2020-03-08,23.96
RUS,Russian Federation,2020-03-09,23.96
RUS,Russian Federation,2020-03-10,29.43
RUS,Russian Federation,2020-03-11,29.43
RUS,Russian Federation,2020-03-12,29.43
RUS,Russian Federation,2020-03-13,29.43
RUS,Russian Federation,2020-03-14,31.51
RUS,Russian Federation,2020-03-15,31.51
RUS,Russian Federation,2020-03-16,39.84
RUS,Russian Federation,2020-03-17,45.57
RUS,Russian Federation,2020-03-18,45.57
RUS,Russian Federation,2020-03-19,50.78
RUS,Russian Federation,2020-03-20,50.78
RUS,Russian Federation,2020-03-21,51.82
RUS,Russian Federation,2020-03-22,51.82
RUS,Russian Federation,2020-03-23,51.82
RUS,Russian Federation,2020-03-24,51.82
RUS,Russian Federation,2020-03-25,51.82
RUS,Russian Federation,2020-03-26,52.86
RUS,Russian Federation,2020-03-27,52.86
RUS,Russian Federation,2020-03-28,53.91
RUS,Russian Federation,2020-03-29,53.91
RUS,Russian Federation,2020-03-30,62.5
RUS,Russian Federation,2020-03-31,62.5
RUS,Russian Federation,2020-04-01,68.75
RUS,Russian Federation,2020-04-02,68.75
RUS,Russian Federation,2020-04-03,68.75
RUS,Russian Federation,2020-04-04,68.75
RUS,Russian Federation,2020-04-05,68.75
RUS,Russian Federation,2020-04-06,71.88
RUS,Russian Federation,2020-04-07,71.88
RUS,Russian Federation,2020-04-08,71.88
RUS,Russian Federation,2020-04-09,71.88
RUS,Russian Federation,2020-04-10,71.88
RUS,Russian Federation,2020-04-11,71.88
RUS,Russian Federation,2020-04-12,71.88
RUS,Russian Federation,2020-04-13,71.88
RUS,Russian Federation,2020-04-14,71.88
RUS,Russian Federation,2020-04-15,71.88
RUS,Russian Federation,2020-04-16,71.88
RUS,Russian Federation,2020-04-17,71.88
RUS,Russian Federation,2020-04-18,71.88
RUS,Russian Federation,2020-04-19,71.88
RUS,Russian Federation,2020-04-20,71.88
RUS,Russian Federation,2020-04-21,71.88
RUS,Russian Federation,2020-04-22,71.88
RUS,Russian Federation,2020-04-23,71.88
RUS,Russian Federation,2020-04-24,71.88
RUS,Russian Federation,2020-04-25,71.88
RUS,Russian Federation,2020-04-26,71.88
RUS,Russian Federation,2020-04-27,71.88
RUS,Russian Federation,2020-04-28,71.88
RUS,Russian Federation,2020-04-29,71.88
RUS,Russian Federation,2020-04-30,71.88
RUS,Russian Federation,2020-05-01,73.44
RUS,Russian Federation,2020-05-02,73.44
RUS,Russian Federation,2020-05-03,73.44
RUS,Russian Federation,2020-05-04,73.44
RUS,Russian Federation,2020-05-05,73.44
RUS,Russian Federation,2020-05-06,73.44
RUS,Russian Federation,2020-05-07,73.44
RUS,Russian Federation,2020-05-08,73.44
RUS,Russian Federation,2020-05-09,73.44
RUS,Russian Federation,2020-05-10,73.44
RUS,Russian Federation,2020-05-11,73.44
RUS,Russian Federation,2020-05-12,73.44
RUS,Russian Federation,2020-05-13,73.44
RUS,Russian Federation,2020-05-14,73.44
RUS,Russian Federation,2020-05-15,73.44
RUS,Russian Federation,2020-05-16,73.44
RUS,Russian Federation,2020-05-17,73.44
RUS,Russian Federation,2020-05-18,73.44
RUS,Russian Federation,2020-05-19,73.44
RUS,Russian Federation,2020-05-20,73.44
RUS,Russian Federation,2020-05-21,73.44
RUS,Russian Federation,2020-05-22,73.44
RUS,Russian Federation,2020-05-23,73.44
RUS,Russian Federation,2020-05-24,73.44
RUS,Russian Federation,2020-05-25,73.44
RUS,Russian Federation,2020-05-26,73.44
RUS,Russian Federation,2020-05-27,73.44
RUS,Russian Federation,2020-05-28,73.44
RUS,Russian Federation,2020-05-29,73.44
RUS,Russian Federation,2020-05-30,73.44
RUS,Russian Federation,2020-05-31,73.44
RUS,Russian Federation,2020-06-01,71.35
RUS,Russian Federation,2020-06-02,71.35
RUS,Russian Federation,2020-06-03,71.35
RUS,Russian Federation,2020-06-04,71.35
RUS,Russian Federation,2020-06-05,71.35
RUS,Russian Federation,2020-06-06,71.35
RUS,Russian Federation,2020-06-07,71.35
RUS,Russian Federation,2020-06-08,71.35
RUS,Russian Federation,2020-06-09,69.27
RUS,Russian Federation,2020-06-10,69.27
RUS,Russian Federation,2020-06-11,69.27
RUS,Russian Federation,2020-06-12,69.27
RUS,Russian Federation,2020-06-13,69.27
RUS,Russian Federation,2020-06-14,69.27
RUS,Russian Federation,2020-06-15,69.27
RUS,Russian Federation,2020-06-16,69.27
RUS,Russian Federation,2020-06-17,69.27
RUS,Russian Federation,2020-06-18,69.27
RUS,Russian Federation,2020-06-19,69.27
RUS,Russian Federation,2020-06-20,69.27
RUS,Russian Federation,2020-06-21,69.27
RUS,Russian Federation,2020-06-22,69.27
RUS,Russian Federation,2020-06-23,69.27
RUS,Russian Federation,2020-06-24,69.27
RUS,Russian Federation,2020-06-25,69.27
RUS,Russian Federation,2020-06-26,69.27
RUS,Russian Federation,2020-06-27,69.27
RUS,Russian Federation,2020-06-28,69.27
RUS,Russian Federation,2020-06-29,69.27
RUS,Russian Federation,2020-06-30,69.27
RUS,Russian Federation,2020-07-01,69.27
RUS,Russian Federation,2020-07-02,69.27
RUS,Russian Federation,2020-07-03,69.27
RUS,Russian Federation,2020-07-04,69.27
RUS,Russian Federation,2020-07-05,69.27
RUS,Russian Federation,2020-07-06,69.27
RUS,Russian Federation,2020-07-07,69.27
RUS,Russian Federation,2020-07-08,69.27
RUS,Russian Federation,2020-07-09,69.27
RUS,Russian Federation,2020-07-10,69.27
RUS,Russian Federation,2020-07-11,69.27
RUS,Russian Federation,2020-07-12,69.27
RUS,Russian Federation,2020-07-13,65.62
RUS,Russian Federation,2020-07-14,65.62
RUS,Russian Federation,2020-07-15,64.06
RUS,Russian Federation,2020-07-16,64.06
RUS,Russian Federation,2020-07-17,64.06
RUS,Russian Federation,2020-07-18,64.06
RUS,Russian Federation,2020-07-19,64.06
RUS,Russian Federation,2020-07-20,64.06
RUS,Russian Federation,2020-07-21,64.06
RUS,Russian Federation,2020-07-22,64.06
RUS,Russian Federation,2020-07-23,64.06
RUS,Russian Federation,2020-07-24,64.06
RUS,Russian Federation,2020-07-25,64.06
RUS,Russian Federation,2020-07-26,64.06
RUS,Russian Federation,2020-07-27,64.06
RUS,Russian Federation,2020-07-28,64.06
RUS,Russian Federation,2020-07-29,64.06
RUS,Russian Federation,2020-07-30,64.06
RUS,Russian Federation,2020-07-31,64.06
RUS,Russian Federation,2020-08-01,64.06
RUS,Russian Federation,2020-08-02,64.06
RUS,Russian Federation,2020-08-03,64.06
RUS,Russian Federation,2020-08-04,64.06
RUS,Russian Federation,2020-08-05,64.06
RUS,Russian Federation,2020-08-06,64.06
RUS,Russian Federation,2020-08-07,64.06
RUS,Russian Federation,2020-08-08,64.06
RUS,Russian Federation,2020-08-09,64.06
RUS,Russian Federation,2020-08-10,64.06
RUS,Russian Federation,2020-08-11,64.06
RUS,Russian Federation,2020-08-12,64.06
RUS,Russian Federation,2020-08-13,64.06
RUS,Russian Federation,2020-08-14,64.06
RUS,Russian Federation,2020-08-15,64.06
RUS,Russian Federation,2020-08-16,64.06
RUS,Russian Federation,2020-08-17,64.06
RUS,Russian Federation,2020-08-18,64.06
RUS,Russian Federation,2020-08-19,64.06
RUS,Russian Federation,2020-08-20,64.06
RUS,Russian Federation,2020-08-21,53.12
RUS,Russian Federation,2020-08-22,53.12
RUS,Russian Federation,2020-08-23,53.12
RUS,Russian Federation,2020-08-24,53.12
RUS,Russian Federation,2020-08-25,53.12
RUS,Russian Federation,2020-08-26,53.12
RUS,Russian Federation,2020-08-27,53.12
RUS,Russian Federation,2020-08-28,53.12
RUS,Russian Federation,2020-08-29,53.12
RUS,Russian Federation,2020-08-30,53.12
RUS,Russian Federation,2020-08-31,53.12
RUS,Russian Federation,2020-09-01,40.36
RUS,Russian Federation,2020-09-02,40.36
RUS,Russian Federation,2020-09-03,40.36
RUS,Russian Federation,2020-09-04,40.36
RUS,Russian Federation,2020-09-05,40.36
RUS,Russian Federation,2020-09-06,40.36
RUS,Russian Federation,2020-09-07,40.36
RUS,Russian Federation,2020-09-08,40.36
RUS,Russian Federation,2020-09-09,41.41
RUS,Russian Federation,2020-09-10,41.41
RUS,Russian Federation,2020-09-11,41.41
RUS,Russian Federation,2020-09-12,41.41
RUS,Russian Federation,2020-09-13,41.41
RUS,Russian Federation,2020-09-14,41.41
RUS,Russian Federation,2020-09-15,41.41
RUS,Russian Federation,2020-09-16,41.41
RUS,Russian Federation,2020-09-17,41.41
RUS,Russian Federation,2020-09-18,41.41
RUS,Russian Federation,2020-09-19,41.41
RUS,Russian Federation,2020-09-20,41.41
RUS,Russian Federation,2020-09-21,41.41
RUS,Russian Federation,2020-09-22,42.45
RUS,Russian Federation,2020-09-23,42.45
RUS,Russian Federation,2020-09-24,42.45
RUS,Russian Federation,2020-09-25,42.45
RUS,Russian Federation,2020-09-26,42.45
RUS,Russian Federation,2020-09-27,42.45
RUS,Russian Federation,2020-09-28,47.66
RUS,Russian Federation,2020-09-29,47.66
RUS,Russian Federation,2020-09-30,47.66
RUS,Russian Federation,2020-10-01,47.66
RUS,Russian Federation,2020-10-02,51.56
RUS,Russian Federation,2020-10-03,51.56
RUS,Russian Federation,2020-10-04,51.56
RUS,Russian Federation,2020-10-05,51.56
RUS,Russian Federation,2020-10-06,51.56
RUS,Russian Federation,2020-10-07,51.56
RUS,Russian Federation,2020-10-08,51.56
RUS,Russian Federation,2020-10-09,51.56
RUS,Russian Federation,2020-10-10,51.56
RUS,Russian Federation,2020-10-11,51.56
RUS,Russian Federation,2020-10-12,51.56
RUS,Russian Federation,2020-10-13,50.0
RUS,Russian Federation,2020-10-14,50.0
RUS,Russian Federation,2020-10-15,50.0
RUS,Russian Federation,2020-10-16,50.0
RUS,Russian Federation,2020-10-17,50.0
RUS,Russian Federation,2020-10-18,50.0
RUS,Russian Federation,2020-10-19,50.0
RUS,Russian Federation,2020-10-20,50.0
RUS,Russian Federation,2020-10-21,50.0
RUS,Russian Federation,2020-10-22,50.0
RUS,Russian Federation,2020-10-23,50.0
RUS,Russian Federation,2020-10-24,50.0
RUS,Russian Federation,2020-10-25,50.0
RUS,Russian Federation,2020-10-26,50.0
RUS,Russian Federation,2020-10-27,50.0
RUS,Russian Federation,2020-10-28,50.78
RUS,Russian Federation,2020-10-29,50.78
RUS,Russian Federation,2020-10-30,50.78
RUS,Russian Federation,2020-10-31,50.78
RUS,Russian Federation,2020-11-01,50.78
RUS,Russian Federation,2020-11-02,50.78
RUS,Russian Federation,2020-11-03,50.78
RUS,Russian Federation,2020-11-04,50.78
RUS,Russian Federation,2020-11-05,50.78
RUS,Russian Federation,2020-11-06,50.78
RUS,Russian Federation,2020-11-07,50.78
RUS,Russian Federation,2020-11-08,50.78
RUS,Russian Federation,2020-11-09,50.78
RUS,Russian Federation,2020-11-10,50.78
RUS,Russian Federation,2020-11-11,50.78
RUS,Russian Federation,2020-11-12,50.78
RUS,Russian Federation,2020-11-13,50.78
RUS,Russian Federation,2020-11-14,50.78
RUS,Russian Federation,2020-11-15,50.78
RUS,Russian Federation,2020-11-16,50.78
RUS,Russian Federation,2020-11-17,52.34
RUS,Russian Federation,2020-11-18,52.34
RUS,Russian Federation,2020-11-19,52.34
RUS,Russian Federation,2020-11-20,52.34
RUS,Russian Federation,2020-11-21,52.34
RUS,Russian Federation,2020-11-22,52.34
RUS,Russian Federation,2020-11-23,52.34
RUS,Russian Federation,2020-11-24,52.34
RUS,Russian Federation,2020-11-25,52.34
RUS,Russian Federation,2020-11-26,52.34
RUS,Russian Federation,2020-11-27,52.34
RUS,Russian Federation,2020-11-28,52.34
RUS,Russian Federation,2020-11-29,52.34
RUS,Russian Federation,2020-11-30,52.34
RUS,Russian Federation,2020-12-01,52.34
RUS,Russian Federation,2020-12-02,52.34
RUS,Russian Federation,2020-12-03,52.34
RUS,Russian Federation,2020-12-04,52.34
RUS,Russian Federation,2020-12-05,52.34
RUS,Russian Federation,2020-12-06,52.34
RUS,Russian Federation,2020-12-07,52.34
RUS,Russian Federation,2020-12-08,52.34
RUS,Russian Federation,2020-12-09,52.34
RUS,Russian Federation,2020-12-10,52.34
RUS,Russian Federation,2020-12-11,52.34
RUS,Russian Federation,2020-12-12,52.34
RUS,Russian Federation,2020-12-13,52.34
RUS,Russian Federation,2020-12-14,52.34
RUS,Russian Federation,2020-12-15,52.34
RUS,Russian Federation,2020-12-16,52.34
RUS,Russian Federation,2020-12-17,52.34
RUS,Russian Federation,2020-12-18,52.34
RUS,Russian Federation,2020-12-19,52.34
RUS,Russian Federation,2020-12-20,52.34
RUS,Russian Federation,2020-12-21,52.34
RUS,Russian Federation,2020-12-22,52.34
RUS,Russian Federation,2020-12-23,52.34
RUS,Russian Federation,2020-12-24,52.34
RUS,Russian Federation,2020-12-25,52.34
RUS,Russian Federation,2020-12-26,52.34
RUS,Russian Federation,2020-12-27,52.34
RUS,Russian Federation,2020-12-28,52.34
RUS,Russian Federation,2020-12-29,52.34
RUS,Russian Federation,2020-12-30,52.34
RUS,Russian Federation,2020-12-31,52.34
RUS,Russian Federation,2021-01-01,52.34
RUS,Russian Federation,2021-01-02,52.34
RUS,Russian Federation,2021-01-03,52.34
RUS,Russian Federation,2021-01-04,52.34
RUS,Russian Federation,2021-01-05,52.29
RUS,Russian Federation,2021-01-06,52.29
RUS,Russian Federation,2021-01-07,52.29
RUS,Russian Federation,2021-01-08,52.29
RUS,Russian Federation,2021-01-09,52.29
RUS,Russian Federation,2021-01-10,52.29
RUS,Russian Federation,2021-01-11,52.29
RUS,Russian Federation,2021-01-12,52.29
RUS,Russian Federation,2021-01-13,52.29
RUS,Russian Federation,2021-01-14,52.29
RUS,Russian Federation,2021-01-15,52.29
RUS,Russian Federation,2021-01-16,52.29
RUS,Russian Federation,2021-01-17,52.29
RUS,Russian Federation,2021-01-18,54.79
RUS,Russian Federation,2021-01-19,54.79
RUS,Russian Federation,2021-01-20,54.79
RUS,Russian Federation,2021-01-21,54.79
RUS,Russian Federation,2021-01-22,54.79
RUS,Russian Federation,2021-01-23,54.79
RUS,Russian Federation,2021-01-24,54.79
RUS,Russian Federation,2021-01-25,54.79
RUS,Russian Federation,2021-01-26,54.79
RUS,Russian Federation,2021-01-27,54.79
RUS,Russian Federation,2021-01-28,54.79
RUS,Russian Federation,2021-01-29,54.79
RUS,Russian Federation,2021-01-30,52.71
RUS,Russian Federation,2021-01-31,52.71
RUS,Russian Federation,2021-02-01,46.2
RUS,Russian Federation,2021-02-02,46.2
RUS,Russian Federation,2021-02-03,46.2
RUS,Russian Federation,2021-02-04,46.2
RUS,Russian Federation,2021-02-05,46.2
RUS,Russian Federation,2021-02-06,46.2
RUS,Russian Federation,2021-02-07,46.2
RUS,Russian Federation,2021-02-08,46.2
RUS,Russian Federation,2021-02-09,46.2
RUS,Russian Federation,2021-02-10,44.64
RUS,Russian Federation,2021-02-11,44.64
RUS,Russian Federation,2021-02-12,44.64
RUS,Russian Federation,2021-02-13,44.64
RUS,Russian Federation,2021-02-14,44.64
RUS,Russian Federation,2021-02-15,44.64
RUS,Russian Federation,2021-02-16,44.64
RUS,Russian Federation,2021-02-17,44.64
RUS,Russian Federation,2021-02-18,44.64
RUS,Russian Federation,2021-02-19,44.64
RUS,Russian Federation,2021-02-20,44.64
RUS,Russian Federation,2021-02-21,44.64
RUS,Russian Federation,2021-02-22,44.64
RUS,Russian Federation,2021-02-23,44.64
RUS,Russian Federation,2021-02-24,44.64
RUS,Russian Federation,2021-02-25,44.64
RUS,Russian Federation,2021-02-26,44.64
RUS,Russian Federation,2021-02-27,44.64
RUS,Russian Federation,2021-02-28,44.64
RUS,Russian Federation,2021-03-01,44.64
RUS,Russian Federation,2021-03-02,44.64
RUS,Russian Federation,2021-03-03,44.64
RUS,Russian Federation,2021-03-04,44.64
RUS,Russian Federation,2021-03-05,40.47
RUS,Russian Federation,2021-03-06,40.47
RUS,Russian Federation,2021-03-07,40.47
RUS,Russian Federation,2021-03-08,40.47
RUS,Russian Federation,2021-03-09,40.47
RUS,Russian Federation,2021-03-10,40.47
RUS,Russian Federation,2021-03-11,40.47
RUS,Russian Federation,2021-03-12,40.47
RUS,Russian Federation,2021-03-13,40.47
RUS,Russian Federation,2021-03-14,40.47
RUS,Russian Federation,2021-03-15,40.47
RUS,Russian Federation,2021-03-16,40.47
RUS,Russian Federation,2021-03-17,40.47
RUS,Russian Federation,2021-03-18,40.47
RUS,Russian Federation,2021-03-19,40.47
RUS,Russian Federation,2021-03-20,40.47
RUS,Russian Federation,2021-03-21,40.47
RUS,Russian Federation,2021-03-22,40.47
RUS,Russian Federation,2021-03-23,40.47
RUS,Russian Federation,2021-03-24,40.47
RUS,Russian Federation,2021-03-25,40.47
RUS,Russian Federation,2021-03-26,40.47
RUS,Russian Federation,2021-03-27,40.47
RUS,Russian Federation,2021-03-28,40.47
RUS,Russian Federation,2021-03-29,40.47
RUS,Russian Federation,2021-03-30,40.47
RWA,Rwanda,2020-01-01,0.0
RWA,Rwanda,2020-01-02,0.0
RWA,Rwanda,2020-01-03,0.0
RWA,Rwanda,2020-01-04,0.0
RWA,Rwanda,2020-01-05,0.0
RWA,Rwanda,2020-01-06,0.0
RWA,Rwanda,2020-01-07,0.0
RWA,Rwanda,2020-01-08,0.0
RWA,Rwanda,2020-01-09,0.0
RWA,Rwanda,2020-01-10,0.0
RWA,Rwanda,2020-01-11,0.0
RWA,Rwanda,2020-01-12,0.0
RWA,Rwanda,2020-01-13,0.0
RWA,Rwanda,2020-01-14,0.0
RWA,Rwanda,2020-01-15,0.0
RWA,Rwanda,2020-01-16,0.0
RWA,Rwanda,2020-01-17,0.0
RWA,Rwanda,2020-01-18,0.0
RWA,Rwanda,2020-01-19,0.0
RWA,Rwanda,2020-01-20,0.0
RWA,Rwanda,2020-01-21,6.25
RWA,Rwanda,2020-01-22,6.25
RWA,Rwanda,2020-01-23,6.25
RWA,Rwanda,2020-01-24,6.25
RWA,Rwanda,2020-01-25,6.25
RWA,Rwanda,2020-01-26,6.25
RWA,Rwanda,2020-01-27,7.81
RWA,Rwanda,2020-01-28,7.81
RWA,Rwanda,2020-01-29,7.81
RWA,Rwanda,2020-01-30,7.81
RWA,Rwanda,2020-01-31,7.81
RWA,Rwanda,2020-02-01,7.81
RWA,Rwanda,2020-02-02,7.81
RWA,Rwanda,2020-02-03,7.81
RWA,Rwanda,2020-02-04,7.81
RWA,Rwanda,2020-02-05,7.81
RWA,Rwanda,2020-02-06,7.81
RWA,Rwanda,2020-02-07,7.81
RWA,Rwanda,2020-02-08,7.81
RWA,Rwanda,2020-02-09,7.81
RWA,Rwanda,2020-02-10,7.81
RWA,Rwanda,2020-02-11,11.98
RWA,Rwanda,2020-02-12,11.98
RWA,Rwanda,2020-02-13,11.98
RWA,Rwanda,2020-02-14,11.98
RWA,Rwanda,2020-02-15,11.98
RWA,Rwanda,2020-02-16,11.98
RWA,Rwanda,2020-02-17,11.98
RWA,Rwanda,2020-02-18,11.98
RWA,Rwanda,2020-02-19,11.98
RWA,Rwanda,2020-02-20,11.98
RWA,Rwanda,2020-02-21,11.98
RWA,Rwanda,2020-02-22,11.98
RWA,Rwanda,2020-02-23,11.98
RWA,Rwanda,2020-02-24,11.98
RWA,Rwanda,2020-02-25,11.98
RWA,Rwanda,2020-02-26,11.98
RWA,Rwanda,2020-02-27,11.98
RWA,Rwanda,2020-02-28,11.98
RWA,Rwanda,2020-02-29,11.98
RWA,Rwanda,2020-03-01,11.98
RWA,Rwanda,2020-03-02,11.98
RWA,Rwanda,2020-03-03,11.98
RWA,Rwanda,2020-03-04,11.98
RWA,Rwanda,2020-03-05,11.98
RWA,Rwanda,2020-03-06,11.98
RWA,Rwanda,2020-03-07,11.98
RWA,Rwanda,2020-03-08,25.26
RWA,Rwanda,2020-03-09,25.26
RWA,Rwanda,2020-03-10,25.26
RWA,Rwanda,2020-03-11,25.26
RWA,Rwanda,2020-03-12,25.26
RWA,Rwanda,2020-03-13,25.26
RWA,Rwanda,2020-03-14,27.34
RWA,Rwanda,2020-03-15,27.34
RWA,Rwanda,2020-03-16,33.59
RWA,Rwanda,2020-03-17,33.59
RWA,Rwanda,2020-03-18,39.84
RWA,Rwanda,2020-03-19,39.84
RWA,Rwanda,2020-03-20,40.62
RWA,Rwanda,2020-03-21,76.04
RWA,Rwanda,2020-03-22,76.04
RWA,Rwanda,2020-03-23,76.04
RWA,Rwanda,2020-03-24,76.04
RWA,Rwanda,2020-03-25,76.04
RWA,Rwanda,2020-03-26,76.04
RWA,Rwanda,2020-03-27,76.04
RWA,Rwanda,2020-03-28,76.04
RWA,Rwanda,2020-03-29,76.04
RWA,Rwanda,2020-03-30,76.04
RWA,Rwanda,2020-03-31,76.04
RWA,Rwanda,2020-04-01,76.04
RWA,Rwanda,2020-04-02,76.04
RWA,Rwanda,2020-04-03,76.04
RWA,Rwanda,2020-04-04,76.04
RWA,Rwanda,2020-04-05,76.04
RWA,Rwanda,2020-04-06,76.04
RWA,Rwanda,2020-04-07,76.04
RWA,Rwanda,2020-04-08,76.04
RWA,Rwanda,2020-04-09,76.04
RWA,Rwanda,2020-04-10,76.04
RWA,Rwanda,2020-04-11,76.04
RWA,Rwanda,2020-04-12,76.04
RWA,Rwanda,2020-04-13,76.04
RWA,Rwanda,2020-04-14,76.04
RWA,Rwanda,2020-04-15,76.04
RWA,Rwanda,2020-04-16,76.04
RWA,Rwanda,2020-04-17,76.04
RWA,Rwanda,2020-04-18,76.04
RWA,Rwanda,2020-04-19,76.04
RWA,Rwanda,2020-04-20,76.04
RWA,Rwanda,2020-04-21,76.04
RWA,Rwanda,2020-04-22,76.04
RWA,Rwanda,2020-04-23,76.04
RWA,Rwanda,2020-04-24,76.04
RWA,Rwanda,2020-04-25,76.04
RWA,Rwanda,2020-04-26,76.04
RWA,Rwanda,2020-04-27,76.04
RWA,Rwanda,2020-04-28,76.04
RWA,Rwanda,2020-04-29,76.04
RWA,Rwanda,2020-04-30,80.73
RWA,Rwanda,2020-05-01,80.73
RWA,Rwanda,2020-05-02,80.73
RWA,Rwanda,2020-05-03,80.73
RWA,Rwanda,2020-05-04,68.75
RWA,Rwanda,2020-05-05,68.75
RWA,Rwanda,2020-05-06,68.75
RWA,Rwanda,2020-05-07,68.75
RWA,Rwanda,2020-05-08,68.75
RWA,Rwanda,2020-05-09,68.75
RWA,Rwanda,2020-05-10,68.75
RWA,Rwanda,2020-05-11,68.75
RWA,Rwanda,2020-05-12,68.75
RWA,Rwanda,2020-05-13,68.75
RWA,Rwanda,2020-05-14,68.75
RWA,Rwanda,2020-05-15,68.75
RWA,Rwanda,2020-05-16,68.75
RWA,Rwanda,2020-05-17,68.75
RWA,Rwanda,2020-05-18,68.75
RWA,Rwanda,2020-05-19,68.75
RWA,Rwanda,2020-05-20,68.75
RWA,Rwanda,2020-05-21,68.75
RWA,Rwanda,2020-05-22,68.75
RWA,Rwanda,2020-05-23,68.75
RWA,Rwanda,2020-05-24,68.75
RWA,Rwanda,2020-05-25,68.75
RWA,Rwanda,2020-05-26,68.75
RWA,Rwanda,2020-05-27,68.75
RWA,Rwanda,2020-05-28,68.75
RWA,Rwanda,2020-05-29,68.75
RWA,Rwanda,2020-05-30,68.75
RWA,Rwanda,2020-05-31,68.75
RWA,Rwanda,2020-06-01,68.75
RWA,Rwanda,2020-06-02,70.31
RWA,Rwanda,2020-06-03,70.31
RWA,Rwanda,2020-06-04,70.31
RWA,Rwanda,2020-06-05,70.31
RWA,Rwanda,2020-06-06,70.31
RWA,Rwanda,2020-06-07,70.31
RWA,Rwanda,2020-06-08,70.31
RWA,Rwanda,2020-06-09,70.31
RWA,Rwanda,2020-06-10,70.31
RWA,Rwanda,2020-06-11,70.31
RWA,Rwanda,2020-06-12,70.31
RWA,Rwanda,2020-06-13,70.31
RWA,Rwanda,2020-06-14,70.31
RWA,Rwanda,2020-06-15,70.31
RWA,Rwanda,2020-06-16,65.62
RWA,Rwanda,2020-06-17,65.62
RWA,Rwanda,2020-06-18,65.62
RWA,Rwanda,2020-06-19,65.62
RWA,Rwanda,2020-06-20,65.62
RWA,Rwanda,2020-06-21,65.62
RWA,Rwanda,2020-06-22,65.62
RWA,Rwanda,2020-06-23,65.62
RWA,Rwanda,2020-06-24,71.35
RWA,Rwanda,2020-06-25,71.35
RWA,Rwanda,2020-06-26,71.35
RWA,Rwanda,2020-06-27,71.35
RWA,Rwanda,2020-06-28,71.35
RWA,Rwanda,2020-06-29,71.35
RWA,Rwanda,2020-06-30,71.35
RWA,Rwanda,2020-07-01,71.35
RWA,Rwanda,2020-07-02,71.35
RWA,Rwanda,2020-07-03,71.35
RWA,Rwanda,2020-07-04,71.35
RWA,Rwanda,2020-07-05,71.35
RWA,Rwanda,2020-07-06,71.35
RWA,Rwanda,2020-07-07,71.35
RWA,Rwanda,2020-07-08,69.27
RWA,Rwanda,2020-07-09,69.27
RWA,Rwanda,2020-07-10,69.27
RWA,Rwanda,2020-07-11,69.27
RWA,Rwanda,2020-07-12,69.27
RWA,Rwanda,2020-07-13,69.27
RWA,Rwanda,2020-07-14,69.27
RWA,Rwanda,2020-07-15,69.27
RWA,Rwanda,2020-07-16,69.27
RWA,Rwanda,2020-07-17,69.27
RWA,Rwanda,2020-07-18,69.27
RWA,Rwanda,2020-07-19,69.27
RWA,Rwanda,2020-07-20,69.27
RWA,Rwanda,2020-07-21,69.27
RWA,Rwanda,2020-07-22,69.27
RWA,Rwanda,2020-07-23,69.27
RWA,Rwanda,2020-07-24,69.27
RWA,Rwanda,2020-07-25,69.27
RWA,Rwanda,2020-07-26,69.27
RWA,Rwanda,2020-07-27,69.27
RWA,Rwanda,2020-07-28,70.31
RWA,Rwanda,2020-07-29,70.31
RWA,Rwanda,2020-07-30,71.87
RWA,Rwanda,2020-07-31,71.87
RWA,Rwanda,2020-08-01,71.87
RWA,Rwanda,2020-08-02,71.87
RWA,Rwanda,2020-08-03,71.87
RWA,Rwanda,2020-08-04,71.87
RWA,Rwanda,2020-08-05,71.87
RWA,Rwanda,2020-08-06,71.87
RWA,Rwanda,2020-08-07,71.87
RWA,Rwanda,2020-08-08,71.87
RWA,Rwanda,2020-08-09,71.87
RWA,Rwanda,2020-08-10,71.87
RWA,Rwanda,2020-08-11,71.87
RWA,Rwanda,2020-08-12,71.87
RWA,Rwanda,2020-08-13,71.87
RWA,Rwanda,2020-08-14,71.87
RWA,Rwanda,2020-08-15,71.87
RWA,Rwanda,2020-08-16,71.87
RWA,Rwanda,2020-08-17,71.87
RWA,Rwanda,2020-08-18,71.87
RWA,Rwanda,2020-08-19,71.87
RWA,Rwanda,2020-08-20,71.87
RWA,Rwanda,2020-08-21,71.87
RWA,Rwanda,2020-08-22,71.87
RWA,Rwanda,2020-08-23,71.87
