country,date,owid-new_deaths
CHN,2020-05-24,0.0
CHN,2020-05-25,0.0
CHN,2020-05-26,0.0
CHN,2020-05-27,0.0
CHN,2020-05-28,0.0
CHN,2020-05-29,0.0
CHN,2020-05-30,0.0
CHN,2020-05-31,0.0
CHN,2020-06-01,0.0
CHN,2020-06-02,0.0
CHN,2020-06-03,0.0
CHN,2020-06-04,0.0
CHN,2020-06-05,0.0
CHN,2020-06-06,0.0
CHN,2020-06-07,0.0
CHN,2020-06-08,0.0
CHN,2020-06-09,0.0
CHN,2020-06-10,0.0
CHN,2020-06-11,0.0
CHN,2020-06-12,0.0
CHN,2020-06-13,0.0
CHN,2020-06-14,0.0
CHN,2020-06-15,0.0
CHN,2020-06-16,0.0
CHN,2020-06-17,0.0
CHN,2020-06-18,0.0
CHN,2020-06-19,0.0
CHN,2020-06-20,0.0
CHN,2020-06-21,1.0
CHN,2020-06-22,0.0
CHN,2020-06-23,0.0
CHN,2020-06-24,1.0
CHN,2020-06-25,0.0
CHN,2020-06-26,1.0
CHN,2020-06-27,0.0
CHN,2020-06-28,0.0
CHN,2020-06-29,0.0
CHN,2020-06-30,0.0
CHN,2020-07-01,0.0
CHN,2020-07-02,0.0
CHN,2020-07-03,0.0
CHN,2020-07-04,0.0
CHN,2020-07-05,0.0
CHN,2020-07-06,0.0
CHN,2020-07-07,0.0
CHN,2020-07-08,0.0
CHN,2020-07-09,0.0
CHN,2020-07-10,0.0
CHN,2020-07-11,0.0
CHN,2020-07-12,0.0
CHN,2020-07-13,0.0
CHN,2020-07-14,1.0
CHN,2020-07-15,0.0
CHN,2020-07-16,2.0
CHN,2020-07-17,0.0
CHN,2020-07-18,1.0
CHN,2020-07-19,1.0
CHN,2020-07-20,0.0
CHN,2020-07-21,0.0
CHN,2020-07-22,2.0
CHN,2020-07-23,0.0
CHN,2020-07-24,1.0
CHN,2020-07-25,1.0
CHN,2020-07-26,2.0
CIV,2020-03-12,0.0
CIV,2020-03-15,0.0
CIV,2020-03-16,0.0
CIV,2020-03-17,0.0
CIV,2020-03-18,0.0
CIV,2020-03-19,0.0
CIV,2020-03-20,0.0
CIV,2020-03-21,0.0
CIV,2020-03-22,0.0
CIV,2020-03-23,0.0
CIV,2020-03-24,0.0
CIV,2020-03-25,0.0
CIV,2020-03-26,0.0
CIV,2020-03-27,0.0
CIV,2020-03-28,0.0
CIV,2020-03-29,0.0
CIV,2020-03-30,1.0
CIV,2020-03-31,0.0
CIV,2020-04-01,0.0
CIV,2020-04-02,0.0
CIV,2020-04-03,0.0
CIV,2020-04-04,0.0
CIV,2020-04-05,1.0
CIV,2020-04-06,1.0
CIV,2020-04-07,0.0
CIV,2020-04-08,0.0
CIV,2020-04-09,0.0
CIV,2020-04-10,0.0
CIV,2020-04-11,0.0
CIV,2020-04-12,1.0
CIV,2020-04-13,1.0
CIV,2020-04-14,1.0
CIV,2020-04-15,0.0
CIV,2020-04-16,0.0
CIV,2020-04-17,0.0
CIV,2020-04-18,0.0
CIV,2020-04-19,2.0
CIV,2020-04-20,1.0
CIV,2020-04-21,1.0
CIV,2020-04-22,3.0
CIV,2020-04-23,1.0
CIV,2020-04-24,0.0
CIV,2020-04-25,0.0
CIV,2020-04-26,0.0
CIV,2020-04-27,0.0
CIV,2020-04-28,0.0
CIV,2020-04-29,0.0
CIV,2020-04-30,0.0
CIV,2020-05-01,0.0
CIV,2020-05-02,1.0
CIV,2020-05-03,0.0
CIV,2020-05-04,2.0
CIV,2020-05-05,0.0
CIV,2020-05-06,1.0
CIV,2020-05-07,0.0
CIV,2020-05-08,2.0
CIV,2020-05-09,0.0
CIV,2020-05-10,1.0
CIV,2020-05-11,0.0
CIV,2020-05-12,0.0
CIV,2020-05-13,0.0
CIV,2020-05-14,3.0
CIV,2020-05-15,0.0
CIV,2020-05-16,0.0
CIV,2020-05-17,1.0
CIV,2020-05-18,2.0
CIV,2020-05-19,1.0
CIV,2020-05-20,0.0
CIV,2020-05-21,1.0
CIV,2020-05-22,0.0
CIV,2020-05-23,0.0
CIV,2020-05-24,1.0
CIV,2020-05-25,0.0
CIV,2020-05-26,0.0
CIV,2020-05-27,0.0
CIV,2020-05-28,1.0
CIV,2020-05-29,1.0
CIV,2020-05-30,0.0
CIV,2020-05-31,1.0
CIV,2020-06-01,0.0
CIV,2020-06-02,0.0
CIV,2020-06-03,0.0
CIV,2020-06-04,0.0
CIV,2020-06-05,2.0
CIV,2020-06-06,1.0
CIV,2020-06-07,0.0
CIV,2020-06-08,0.0
CIV,2020-06-09,2.0
CIV,2020-06-10,0.0
CIV,2020-06-11,3.0
CIV,2020-06-12,0.0
CIV,2020-06-13,4.0
CIV,2020-06-14,0.0
CIV,2020-06-15,0.0
CIV,2020-06-16,1.0
CIV,2020-06-17,0.0
CIV,2020-06-18,2.0
CIV,2020-06-19,0.0
CIV,2020-06-20,1.0
CIV,2020-06-21,0.0
CIV,2020-06-22,2.0
CIV,2020-06-23,3.0
CIV,2020-06-24,4.0
CIV,2020-06-25,0.0
CIV,2020-06-26,0.0
CIV,2020-06-27,2.0
CIV,2020-06-28,4.0
CIV,2020-06-29,2.0
CIV,2020-06-30,0.0
CIV,2020-07-01,2.0
CIV,2020-07-02,0.0
CIV,2020-07-03,0.0
CIV,2020-07-04,2.0
CIV,2020-07-05,2.0
CIV,2020-07-06,2.0
CIV,2020-07-07,1.0
CIV,2020-07-08,0.0
CIV,2020-07-09,3.0
CIV,2020-07-10,1.0
CIV,2020-07-11,2.0
CIV,2020-07-12,1.0
CIV,2020-07-13,2.0
CIV,2020-07-14,0.0
CIV,2020-07-15,3.0
CIV,2020-07-16,0.0
CIV,2020-07-17,0.0
CIV,2020-07-18,0.0
CIV,2020-07-19,4.0
CIV,2020-07-20,1.0
CIV,2020-07-21,0.0
CIV,2020-07-22,1.0
CIV,2020-07-23,0.0
CIV,2020-07-24,0.0
CIV,2020-07-25,1.0
CIV,2020-07-26,0.0
CMR,2020-03-07,0.0
CMR,2020-03-09,0.0
CMR,2020-03-15,0.0
CMR,2020-03-16,0.0
CMR,2020-03-17,0.0
CMR,2020-03-18,0.0
CMR,2020-03-19,0.0
CMR,2020-03-20,0.0
CMR,2020-03-21,0.0
CMR,2020-03-22,0.0
CMR,2020-03-23,0.0
CMR,2020-03-24,0.0
CMR,2020-03-25,1.0
CMR,2020-03-26,0.0
CMR,2020-03-27,0.0
CMR,2020-03-28,0.0
CMR,2020-03-29,1.0
CMR,2020-03-30,0.0
CMR,2020-03-31,0.0
CMR,2020-04-01,4.0
CMR,2020-04-02,0.0
CMR,2020-04-03,1.0
CMR,2020-04-04,1.0
CMR,2020-04-05,1.0
CMR,2020-04-06,0.0
CMR,2020-04-07,0.0
CMR,2020-04-08,0.0
CMR,2020-04-09,1.0
CMR,2020-04-10,0.0
CMR,2020-04-11,0.0
CMR,2020-04-12,1.0
CMR,2020-04-13,1.0
CMR,2020-04-14,0.0
CMR,2020-04-15,5.0
CMR,2020-04-16,0.0
CMR,2020-04-17,4.0
CMR,2020-04-18,0.0
CMR,2020-04-19,0.0
CMR,2020-04-20,21.0
CMR,2020-04-21,0.0
CMR,2020-04-22,0.0
CMR,2020-04-23,1.0
CMR,2020-04-24,6.0
CMR,2020-04-25,0.0
CMR,2020-04-26,4.0
CMR,2020-04-27,3.0
CMR,2020-04-28,2.0
CMR,2020-04-29,1.0
CMR,2020-04-30,2.0
CMR,2020-05-01,0.0
CMR,2020-05-02,0.0
CMR,2020-05-03,3.0
CMR,2020-05-04,0.0
CMR,2020-05-05,0.0
CMR,2020-05-06,0.0
CMR,2020-05-07,44.0
CMR,2020-05-08,0.0
CMR,2020-05-09,0.0
CMR,2020-05-10,0.0
CMR,2020-05-11,6.0
CMR,2020-05-12,11.0
CMR,2020-05-13,0.0
CMR,2020-05-14,11.0
CMR,2020-05-15,3.0
CMR,2020-05-16,1.0
CMR,2020-05-17,0.0
CMR,2020-05-18,0.0
CMR,2020-05-19,0.0
CMR,2020-05-20,0.0
CMR,2020-05-21,6.0
CMR,2020-05-22,10.0
CMR,2020-05-23,3.0
CMR,2020-05-24,0.0
CMR,2020-05-25,6.0
CMR,2020-05-26,6.0
CMR,2020-05-27,4.0
CMR,2020-05-28,2.0
CMR,2020-05-29,0.0
CMR,2020-05-30,0.0
CMR,2020-05-31,14.0
CMR,2020-06-01,0.0
CMR,2020-06-02,8.0
CMR,2020-06-03,1.0
CMR,2020-06-04,0.0
CMR,2020-06-05,3.0
CMR,2020-06-06,0.0
CMR,2020-06-07,0.0
CMR,2020-06-08,0.0
CMR,2020-06-09,5.0
CMR,2020-06-10,0.0
CMR,2020-06-11,6.0
CMR,2020-06-12,0.0
CMR,2020-06-13,59.0
CMR,2020-06-14,2.0
CMR,2020-06-15,1.0
CMR,2020-06-16,0.0
CMR,2020-06-17,0.0
CMR,2020-06-18,0.0
CMR,2020-06-19,6.0
CMR,2020-06-20,18.0
CMR,2020-06-21,0.0
CMR,2020-06-22,1.0
CMR,2020-06-23,2.0
CMR,2020-06-24,5.0
CMR,2020-06-25,5.0
CMR,2020-06-26,0.0
CMR,2020-06-27,0.0
CMR,2020-06-28,0.0
CMR,2020-06-29,0.0
CMR,2020-06-30,0.0
CMR,2020-07-01,0.0
CMR,2020-07-02,0.0
CMR,2020-07-03,0.0
CMR,2020-07-04,0.0
CMR,2020-07-05,0.0
CMR,2020-07-06,15.0
CMR,2020-07-07,2.0
CMR,2020-07-08,29.0
CMR,2020-07-09,0.0
CMR,2020-07-10,0.0
CMR,2020-07-11,0.0
CMR,2020-07-12,0.0
CMR,2020-07-13,0.0
CMR,2020-07-14,0.0
CMR,2020-07-15,0.0
CMR,2020-07-16,0.0
CMR,2020-07-17,14.0
CMR,2020-07-18,0.0
CMR,2020-07-19,0.0
CMR,2020-07-20,0.0
CMR,2020-07-21,0.0
CMR,2020-07-22,0.0
CMR,2020-07-23,9.0
CMR,2020-07-24,3.0
CMR,2020-07-25,0.0
CMR,2020-07-26,0.0
COD,2020-03-11,0.0
COD,2020-03-14,0.0
COD,2020-03-15,0.0
COD,2020-03-16,0.0
COD,2020-03-17,0.0
COD,2020-03-18,0.0
COD,2020-03-19,0.0
COD,2020-03-20,0.0
COD,2020-03-21,0.0
COD,2020-03-22,1.0
COD,2020-03-23,1.0
COD,2020-03-24,0.0
COD,2020-03-25,1.0
COD,2020-03-26,0.0
COD,2020-03-27,1.0
COD,2020-03-28,0.0
COD,2020-03-29,2.0
COD,2020-03-30,2.0
COD,2020-03-31,0.0
COD,2020-04-01,0.0
COD,2020-04-02,3.0
COD,2020-04-03,0.0
COD,2020-04-04,2.0
COD,2020-04-05,5.0
COD,2020-04-06,0.0
COD,2020-04-07,0.0
COD,2020-04-08,0.0
COD,2020-04-09,2.0
COD,2020-04-10,0.0
COD,2020-04-11,0.0
COD,2020-04-12,0.0
COD,2020-04-13,0.0
COD,2020-04-14,0.0
COD,2020-04-15,1.0
COD,2020-04-16,1.0
COD,2020-04-17,1.0
COD,2020-04-18,2.0
COD,2020-04-19,0.0
COD,2020-04-20,0.0
COD,2020-04-21,0.0
COD,2020-04-22,0.0
COD,2020-04-23,0.0
COD,2020-04-24,0.0
COD,2020-04-25,3.0
COD,2020-04-26,0.0
COD,2020-04-27,0.0
COD,2020-04-28,2.0
COD,2020-04-29,0.0
COD,2020-04-30,1.0
COD,2020-05-01,0.0
COD,2020-05-02,1.0
COD,2020-05-03,1.0
COD,2020-05-04,1.0
COD,2020-05-05,0.0
COD,2020-05-06,0.0
COD,2020-05-07,2.0
COD,2020-05-08,0.0
COD,2020-05-09,3.0
COD,2020-05-10,2.0
COD,2020-05-11,0.0
COD,2020-05-12,3.0
COD,2020-05-13,6.0
COD,2020-05-14,0.0
COD,2020-05-15,0.0
COD,2020-05-16,10.0
COD,2020-05-17,0.0
COD,2020-05-18,0.0
COD,2020-05-19,1.0
COD,2020-05-20,0.0
COD,2020-05-21,0.0
COD,2020-05-22,2.0
COD,2020-05-23,0.0
COD,2020-05-24,0.0
COD,2020-05-25,4.0
COD,2020-05-26,0.0
COD,2020-05-27,0.0
COD,2020-05-28,1.0
COD,2020-05-29,1.0
COD,2020-05-30,0.0
COD,2020-05-31,0.0
COD,2020-06-01,2.0
COD,2020-06-02,1.0
COD,2020-06-03,0.0
COD,2020-06-04,3.0
COD,2020-06-05,3.0
COD,2020-06-06,3.0
COD,2020-06-07,0.0
COD,2020-06-08,4.0
COD,2020-06-09,2.0
COD,2020-06-10,2.0
COD,2020-06-11,6.0
COD,2020-06-12,2.0
COD,2020-06-13,3.0
COD,2020-06-14,5.0
COD,2020-06-15,1.0
COD,2020-06-16,6.0
COD,2020-06-17,0.0
COD,2020-06-18,3.0
COD,2020-06-19,2.0
COD,2020-06-20,4.0
COD,2020-06-21,3.0
COD,2020-06-22,6.0
COD,2020-06-23,5.0
COD,2020-06-24,0.0
COD,2020-06-25,0.0
COD,2020-06-26,7.0
COD,2020-06-27,7.0
COD,2020-06-28,0.0
COD,2020-06-29,8.0
COD,2020-06-30,10.0
COD,2020-07-01,2.0
COD,2020-07-02,5.0
COD,2020-07-03,1.0
COD,2020-07-04,0.0
COD,2020-07-05,6.0
COD,2020-07-06,0.0
COD,2020-07-07,1.0
COD,2020-07-08,0.0
COD,2020-07-09,2.0
COD,2020-07-10,4.0
COD,2020-07-11,0.0
COD,2020-07-12,0.0
COD,2020-07-13,0.0
COD,2020-07-14,1.0
COD,2020-07-15,0.0
COD,2020-07-16,2.0
COD,2020-07-17,1.0
COD,2020-07-18,0.0
COD,2020-07-19,0.0
COD,2020-07-20,1.0
COD,2020-07-21,1.0
COD,2020-07-22,1.0
COD,2020-07-23,2.0
COD,2020-07-24,3.0
COD,2020-07-25,0.0
COD,2020-07-26,3.0
COG,2020-03-16,0.0
COG,2020-03-17,0.0
COG,2020-03-18,0.0
COG,2020-03-19,0.0
COG,2020-03-20,0.0
COG,2020-03-21,0.0
COG,2020-03-22,0.0
COG,2020-03-23,0.0
COG,2020-03-24,0.0
COG,2020-03-25,0.0
COG,2020-03-26,0.0
COG,2020-03-27,0.0
COG,2020-03-28,0.0
COG,2020-03-29,0.0
COG,2020-03-30,0.0
COG,2020-03-31,0.0
COG,2020-04-01,2.0
COG,2020-04-02,0.0
COG,2020-04-03,1.0
COG,2020-04-04,0.0
COG,2020-04-05,2.0
COG,2020-04-06,0.0
COG,2020-04-07,0.0
COG,2020-04-08,0.0
COG,2020-04-09,0.0
COG,2020-04-10,0.0
COG,2020-04-11,0.0
COG,2020-04-12,0.0
COG,2020-04-13,0.0
COG,2020-04-14,0.0
COG,2020-04-15,0.0
COG,2020-04-16,0.0
COG,2020-04-17,0.0
COG,2020-04-18,1.0
COG,2020-04-19,0.0
COG,2020-04-20,0.0
COG,2020-04-21,0.0
COG,2020-04-22,0.0
COG,2020-04-23,0.0
COG,2020-04-24,0.0
COG,2020-04-25,0.0
COG,2020-04-26,2.0
COG,2020-04-27,0.0
COG,2020-04-28,0.0
COG,2020-04-29,0.0
COG,2020-04-30,1.0
COG,2020-05-01,0.0
COG,2020-05-02,1.0
COG,2020-05-03,0.0
COG,2020-05-04,0.0
COG,2020-05-05,0.0
COG,2020-05-06,0.0
COG,2020-05-07,0.0
COG,2020-05-08,0.0
COG,2020-05-09,0.0
COG,2020-05-10,0.0
COG,2020-05-11,0.0
COG,2020-05-12,1.0
COG,2020-05-13,0.0
COG,2020-05-14,0.0
COG,2020-05-15,4.0
COG,2020-05-16,0.0
COG,2020-05-17,0.0
COG,2020-05-18,0.0
COG,2020-05-19,0.0
COG,2020-05-20,0.0
COG,2020-05-21,0.0
COG,2020-05-22,1.0
COG,2020-05-23,0.0
COG,2020-05-24,0.0
COG,2020-05-25,0.0
COG,2020-05-26,1.0
COG,2020-05-27,2.0
COG,2020-05-28,0.0
COG,2020-05-29,0.0
COG,2020-05-30,0.0
COG,2020-05-31,0.0
COG,2020-06-01,1.0
COG,2020-06-02,0.0
COG,2020-06-03,0.0
COG,2020-06-04,0.0
COG,2020-06-05,0.0
COG,2020-06-06,0.0
COG,2020-06-07,2.0
COG,2020-06-08,0.0
COG,2020-06-09,0.0
COG,2020-06-10,2.0
COG,2020-06-11,1.0
COG,2020-06-12,0.0
COG,2020-06-13,0.0
COG,2020-06-14,0.0
COG,2020-06-15,0.0
COG,2020-06-16,2.0
COG,2020-06-17,0.0
COG,2020-06-18,0.0
COG,2020-06-19,0.0
COG,2020-06-20,0.0
COG,2020-06-21,1.0
COG,2020-06-22,0.0
COG,2020-06-23,9.0
COG,2020-06-24,0.0
COG,2020-06-25,0.0
COG,2020-06-26,1.0
COG,2020-06-27,0.0
COG,2020-06-28,2.0
COG,2020-06-29,0.0
COG,2020-06-30,0.0
COG,2020-07-01,0.0
COG,2020-07-02,1.0
COG,2020-07-03,0.0
COG,2020-07-04,3.0
COG,2020-07-05,0.0
COG,2020-07-06,0.0
COG,2020-07-07,0.0
COG,2020-07-08,0.0
COG,2020-07-09,3.0
COG,2020-07-10,0.0
COG,2020-07-11,0.0
COG,2020-07-12,0.0
COG,2020-07-13,0.0
COG,2020-07-14,0.0
COG,2020-07-15,0.0
COG,2020-07-16,1.0
COG,2020-07-17,0.0
COG,2020-07-18,1.0
COG,2020-07-19,0.0
COG,2020-07-20,0.0
COG,2020-07-21,1.0
COG,2020-07-22,0.0
COG,2020-07-23,0.0
COG,2020-07-24,1.0
COG,2020-07-25,0.0
COG,2020-07-26,0.0
COL,2020-03-05,
COL,2020-03-06,
COL,2020-03-07,0.0
COL,2020-03-08,
COL,2020-03-09,
COL,2020-03-10,0.0
COL,2020-03-11,
COL,2020-03-12,0.0
COL,2020-03-13,
COL,2020-03-14,0.0
COL,2020-03-15,0.0
COL,2020-03-16,0.0
COL,2020-03-17,0.0
COL,2020-03-18,0.0
COL,2020-03-19,0.0
COL,2020-03-20,0.0
COL,2020-03-21,0.0
COL,2020-03-22,1.0
COL,2020-03-23,1.0
COL,2020-03-24,1.0
COL,2020-03-25,0.0
COL,2020-03-26,1.0
COL,2020-03-27,2.0
COL,2020-03-28,0.0
COL,2020-03-29,0.0
COL,2020-03-30,4.0
COL,2020-03-31,4.0
COL,2020-04-01,2.0
COL,2020-04-02,1.0
COL,2020-04-03,2.0
COL,2020-04-04,6.0
COL,2020-04-05,7.0
COL,2020-04-06,3.0
COL,2020-04-07,11.0
COL,2020-04-08,4.0
COL,2020-04-09,5.0
COL,2020-04-10,14.0
COL,2020-04-11,11.0
COL,2020-04-12,20.0
COL,2020-04-13,9.0
COL,2020-04-14,3.0
COL,2020-04-15,15.0
COL,2020-04-16,4.0
COL,2020-04-17,13.0
COL,2020-04-18,9.0
COL,2020-04-19,13.0
COL,2020-04-20,13.0
COL,2020-04-21,10.0
COL,2020-04-22,7.0
COL,2020-04-23,10.0
COL,2020-04-24,9.0
COL,2020-04-25,10.0
COL,2020-04-26,8.0
COL,2020-04-27,10.0
COL,2020-04-28,10.0
COL,2020-04-29,16.0
COL,2020-04-30,9.0
COL,2020-05-01,15.0
COL,2020-05-02,21.0
COL,2020-05-03,10.0
COL,2020-05-04,16.0
COL,2020-05-05,18.0
COL,2020-05-06,20.0
COL,2020-05-07,19.0
COL,2020-05-08,10.0
COL,2020-05-09,21.0
COL,2020-05-10,17.0
COL,2020-05-11,18.0
COL,2020-05-12,16.0
COL,2020-05-13,14.0
COL,2020-05-14,16.0
COL,2020-05-15,16.0
COL,2020-05-16,21.0
COL,2020-05-17,16.0
COL,2020-05-18,12.0
COL,2020-05-19,18.0
COL,2020-05-20,21.0
COL,2020-05-21,17.0
COL,2020-05-22,22.0
COL,2020-05-23,30.0
COL,2020-05-24,23.0
COL,2020-05-25,22.0
COL,2020-05-26,23.0
COL,2020-05-27,26.0
COL,2020-05-28,27.0
COL,2020-05-29,19.0
COL,2020-05-30,31.0
COL,2020-05-31,37.0
COL,2020-06-01,49.0
COL,2020-06-02,30.0
COL,2020-06-03,40.0
COL,2020-06-04,36.0
COL,2020-06-05,42.0
COL,2020-06-06,58.0
COL,2020-06-07,60.0
COL,2020-06-08,54.0
COL,2020-06-09,49.0
COL,2020-06-10,64.0
COL,2020-06-11,61.0
COL,2020-06-12,0.0
COL,2020-06-13,112.0
COL,2020-06-14,47.0
COL,2020-06-15,75.0
COL,2020-06-16,59.0
COL,2020-06-17,75.0
COL,2020-06-18,63.0
COL,2020-06-19,86.0
COL,2020-06-20,95.0
COL,2020-06-21,81.0
COL,2020-06-22,111.0
COL,2020-06-23,73.0
COL,2020-06-24,94.0
COL,2020-06-25,87.0
COL,2020-06-26,163.0
COL,2020-06-27,157.0
COL,2020-06-28,128.0
COL,2020-06-29,167.0
COL,2020-06-30,117.0
COL,2020-07-01,111.0
COL,2020-07-02,136.0
COL,2020-07-03,171.0
COL,2020-07-04,136.0
COL,2020-07-05,165.0
COL,2020-07-06,122.0
COL,2020-07-07,146.0
COL,2020-07-08,149.0
COL,2020-07-09,168.0
COL,2020-07-10,187.0
COL,2020-07-11,211.0
COL,2020-07-12,194.0
COL,2020-07-13,188.0
COL,2020-07-14,148.0
COL,2020-07-15,170.0
COL,2020-07-16,189.0
COL,2020-07-17,215.0
COL,2020-07-18,259.0
COL,2020-07-19,228.0
COL,2020-07-20,220.0
COL,2020-07-21,193.0
COL,2020-07-22,237.0
COL,2020-07-23,207.0
COL,2020-07-24,315.0
COL,2020-07-25,287.0
COL,2020-07-26,294.0
COM,2020-05-02,0.0
COM,2020-05-03,0.0
COM,2020-05-04,0.0
COM,2020-05-05,1.0
COM,2020-05-06,0.0
COM,2020-05-07,0.0
COM,2020-05-08,0.0
COM,2020-05-09,0.0
COM,2020-05-10,0.0
COM,2020-05-11,0.0
COM,2020-05-12,0.0
COM,2020-05-13,0.0
COM,2020-05-14,0.0
COM,2020-05-15,0.0
COM,2020-05-16,0.0
COM,2020-05-17,0.0
COM,2020-05-18,0.0
COM,2020-05-19,0.0
COM,2020-05-20,0.0
COM,2020-05-21,0.0
COM,2020-05-22,0.0
COM,2020-05-23,0.0
COM,2020-05-24,0.0
COM,2020-05-25,0.0
COM,2020-05-26,0.0
COM,2020-05-27,0.0
COM,2020-05-28,1.0
COM,2020-05-29,0.0
COM,2020-05-30,0.0
COM,2020-05-31,0.0
COM,2020-06-01,0.0
COM,2020-06-02,0.0
COM,2020-06-03,0.0
COM,2020-06-04,0.0
COM,2020-06-05,0.0
COM,2020-06-06,0.0
COM,2020-06-07,0.0
COM,2020-06-08,0.0
COM,2020-06-09,0.0
COM,2020-06-10,0.0
COM,2020-06-11,0.0
COM,2020-06-12,0.0
COM,2020-06-13,0.0
COM,2020-06-14,0.0
COM,2020-06-15,0.0
COM,2020-06-16,0.0
COM,2020-06-17,1.0
COM,2020-06-18,0.0
COM,2020-06-19,2.0
COM,2020-06-20,0.0
COM,2020-06-21,0.0
COM,2020-06-22,0.0
COM,2020-06-23,0.0
COM,2020-06-24,2.0
COM,2020-06-25,0.0
COM,2020-06-26,0.0
COM,2020-06-27,0.0
COM,2020-06-28,0.0
COM,2020-06-29,0.0
COM,2020-06-30,0.0
COM,2020-07-01,0.0
COM,2020-07-02,0.0
COM,2020-07-03,0.0
COM,2020-07-04,0.0
COM,2020-07-05,0.0
COM,2020-07-06,0.0
COM,2020-07-07,0.0
COM,2020-07-08,0.0
COM,2020-07-09,0.0
COM,2020-07-10,0.0
COM,2020-07-11,0.0
COM,2020-07-12,0.0
COM,2020-07-13,0.0
COM,2020-07-14,0.0
COM,2020-07-15,0.0
COM,2020-07-16,0.0
COM,2020-07-17,0.0
COM,2020-07-18,0.0
COM,2020-07-19,0.0
COM,2020-07-20,0.0
COM,2020-07-21,0.0
COM,2020-07-22,0.0
COM,2020-07-23,0.0
COM,2020-07-24,0.0
COM,2020-07-25,0.0
COM,2020-07-26,0.0
CPV,2020-03-21,0.0
CPV,2020-03-22,0.0
CPV,2020-03-23,0.0
CPV,2020-03-24,0.0
CPV,2020-03-25,1.0
CPV,2020-03-26,0.0
CPV,2020-03-27,0.0
CPV,2020-03-28,0.0
CPV,2020-03-29,0.0
CPV,2020-03-30,0.0
CPV,2020-03-31,0.0
CPV,2020-04-01,0.0
CPV,2020-04-02,0.0
CPV,2020-04-03,0.0
CPV,2020-04-04,0.0
CPV,2020-04-05,0.0
CPV,2020-04-06,0.0
CPV,2020-04-07,0.0
CPV,2020-04-08,0.0
CPV,2020-04-09,0.0
CPV,2020-04-10,0.0
CPV,2020-04-11,0.0
CPV,2020-04-12,0.0
CPV,2020-04-13,0.0
CPV,2020-04-14,0.0
CPV,2020-04-15,0.0
CPV,2020-04-16,0.0
CPV,2020-04-17,0.0
CPV,2020-04-18,0.0
CPV,2020-04-19,0.0
CPV,2020-04-20,0.0
CPV,2020-04-21,0.0
CPV,2020-04-22,0.0
CPV,2020-04-23,0.0
CPV,2020-04-24,0.0
CPV,2020-04-25,0.0
CPV,2020-04-26,0.0
CPV,2020-04-27,0.0
CPV,2020-04-28,0.0
CPV,2020-04-29,0.0
CPV,2020-04-30,0.0
CPV,2020-05-01,0.0
CPV,2020-05-02,1.0
CPV,2020-05-03,0.0
CPV,2020-05-04,0.0
CPV,2020-05-05,0.0
CPV,2020-05-06,0.0
CPV,2020-05-07,0.0
CPV,2020-05-08,0.0
CPV,2020-05-09,0.0
CPV,2020-05-10,0.0
CPV,2020-05-11,0.0
CPV,2020-05-12,0.0
CPV,2020-05-13,0.0
CPV,2020-05-14,0.0
CPV,2020-05-15,0.0
CPV,2020-05-16,0.0
CPV,2020-05-17,1.0
CPV,2020-05-18,0.0
CPV,2020-05-19,0.0
CPV,2020-05-20,0.0
CPV,2020-05-21,0.0
CPV,2020-05-22,0.0
CPV,2020-05-23,0.0
CPV,2020-05-24,0.0
CPV,2020-05-25,0.0
CPV,2020-05-26,0.0
CPV,2020-05-27,1.0
CPV,2020-05-28,0.0
CPV,2020-05-29,0.0
CPV,2020-05-30,0.0
CPV,2020-05-31,0.0
CPV,2020-06-01,0.0
CPV,2020-06-02,0.0
CPV,2020-06-03,1.0
CPV,2020-06-04,0.0
CPV,2020-06-05,0.0
CPV,2020-06-06,0.0
CPV,2020-06-07,0.0
CPV,2020-06-08,0.0
CPV,2020-06-09,0.0
CPV,2020-06-10,0.0
CPV,2020-06-11,0.0
CPV,2020-06-12,1.0
CPV,2020-06-13,0.0
CPV,2020-06-14,0.0
CPV,2020-06-15,0.0
CPV,2020-06-16,1.0
CPV,2020-06-17,0.0
CPV,2020-06-18,0.0
CPV,2020-06-19,0.0
CPV,2020-06-20,1.0
CPV,2020-06-21,0.0
CPV,2020-06-22,0.0
CPV,2020-06-23,0.0
CPV,2020-06-24,0.0
CPV,2020-06-25,0.0
CPV,2020-06-26,0.0
CPV,2020-06-27,2.0
CPV,2020-06-28,2.0
CPV,2020-06-29,0.0
CPV,2020-06-30,0.0
CPV,2020-07-01,3.0
CPV,2020-07-02,0.0
CPV,2020-07-03,0.0
CPV,2020-07-04,0.0
CPV,2020-07-05,1.0
CPV,2020-07-06,1.0
CPV,2020-07-07,0.0
CPV,2020-07-08,1.0
CPV,2020-07-09,0.0
CPV,2020-07-10,1.0
CPV,2020-07-11,0.0
CPV,2020-07-12,0.0
CPV,2020-07-13,0.0
CPV,2020-07-14,0.0
CPV,2020-07-15,0.0
CPV,2020-07-16,0.0
CPV,2020-07-17,0.0
CPV,2020-07-18,1.0
CPV,2020-07-19,1.0
CPV,2020-07-20,0.0
CPV,2020-07-21,0.0
CPV,2020-07-22,0.0
CPV,2020-07-23,0.0
CPV,2020-07-24,0.0
CPV,2020-07-25,1.0
CPV,2020-07-26,0.0
CRI,2020-03-07,0.0
CRI,2020-03-09,0.0
CRI,2020-03-10,0.0
CRI,2020-03-11,0.0
