iso_code,country,date,owid_new_deaths
DZA,Algeria,2020-10-21,7.0
DZA,Algeria,2020-10-22,8.0
DZA,Algeria,2020-10-23,9.0
DZA,Algeria,2020-10-24,10.0
DZA,Algeria,2020-10-25,7.0
DZA,Algeria,2020-10-26,8.0
DZA,Algeria,2020-10-27,9.0
DZA,Algeria,2020-10-28,10.0
DZA,Algeria,2020-10-29,8.0
DZA,Algeria,2020-10-30,7.0
DZA,Algeria,2020-10-31,8.0
DZA,Algeria,2020-11-01,9.0
DZA,Algeria,2020-11-02,7.0
DZA,Algeria,2020-11-03,0.0
DZA,Algeria,2020-11-04,19.0
DZA,Algeria,2020-11-05,12.0
DZA,Algeria,2020-11-06,13.0
DZA,Algeria,2020-11-07,12.0
DZA,Algeria,2020-11-08,12.0
DZA,Algeria,2020-11-09,14.0
DZA,Algeria,2020-11-10,15.0
DZA,Algeria,2020-11-11,16.0
DZA,Algeria,2020-11-12,18.0
DZA,Algeria,2020-11-13,13.0
DZA,Algeria,2020-11-14,15.0
DZA,Algeria,2020-11-15,15.0
DZA,Algeria,2020-11-16,14.0
DZA,Algeria,2020-11-17,18.0
DZA,Algeria,2020-11-18,20.0
DZA,Algeria,2020-11-19,18.0
DZA,Algeria,2020-11-20,12.0
DZA,Algeria,2020-11-21,19.0
DZA,Algeria,2020-11-22,17.0
DZA,Algeria,2020-11-23,22.0
DZA,Algeria,2020-11-24,15.0
DZA,Algeria,2020-11-25,20.0
DZA,Algeria,2020-11-26,23.0
DZA,Algeria,2020-11-27,20.0
DZA,Algeria,2020-11-28,21.0
DZA,Algeria,2020-11-29,17.0
DZA,Algeria,2020-11-30,21.0
DZA,Algeria,2020-12-01,16.0
DZA,Algeria,2020-12-02,17.0
DZA,Algeria,2020-12-03,16.0
DZA,Algeria,2020-12-04,12.0
DZA,Algeria,2020-12-05,9.0
DZA,Algeria,2020-12-06,15.0
DZA,Algeria,2020-12-07,11.0
DZA,Algeria,2020-12-08,12.0
DZA,Algeria,2020-12-09,15.0
DZA,Algeria,2020-12-10,10.0
DZA,Algeria,2020-12-11,11.0
DZA,Algeria,2020-12-12,9.0
DZA,Algeria,2020-12-13,12.0
DZA,Algeria,2020-12-14,13.0
DZA,Algeria,2020-12-15,14.0
DZA,Algeria,2020-12-16,8.0
DZA,Algeria,2020-12-17,9.0
DZA,Algeria,2020-12-18,7.0
DZA,Algeria,2020-12-19,12.0
DZA,Algeria,2020-12-20,7.0
DZA,Algeria,2020-12-21,9.0
DZA,Algeria,2020-12-22,12.0
DZA,Algeria,2020-12-23,9.0
DZA,Algeria,2020-12-24,9.0
DZA,Algeria,2020-12-25,11.0
DZA,Algeria,2020-12-26,6.0
DZA,Algeria,2020-12-27,6.0
DZA,Algeria,2020-12-28,9.0
DZA,Algeria,2020-12-29,8.0
DZA,Algeria,2020-12-30,6.0
DZA,Algeria,2020-12-31,5.0
DZA,Algeria,2021-01-01,6.0
DZA,Algeria,2021-01-02,7.0
DZA,Algeria,2021-01-03,3.0
DZA,Algeria,2021-01-04,5.0
DZA,Algeria,2021-01-05,5.0
DZA,Algeria,2021-01-06,4.0
DZA,Algeria,2021-01-07,6.0
DZA,Algeria,2021-01-08,6.0
DZA,Algeria,2021-01-09,5.0
DZA,Algeria,2021-01-10,4.0
DZA,Algeria,2021-01-11,5.0
DZA,Algeria,2021-01-12,4.0
DZA,Algeria,2021-01-13,3.0
DZA,Algeria,2021-01-14,3.0
DZA,Algeria,2021-01-15,5.0
DZA,Algeria,2021-01-16,4.0
DZA,Algeria,2021-01-17,5.0
DZA,Algeria,2021-01-18,4.0
DZA,Algeria,2021-01-19,3.0
DZA,Algeria,2021-01-20,6.0
DZA,Algeria,2021-01-21,4.0
DZA,Algeria,2021-01-22,3.0
DZA,Algeria,2021-01-23,5.0
DZA,Algeria,2021-01-24,2.0
DZA,Algeria,2021-01-25,3.0
DZA,Algeria,2021-01-26,5.0
DZA,Algeria,2021-01-27,6.0
DZA,Algeria,2021-01-28,4.0
DZA,Algeria,2021-01-29,3.0
DZA,Algeria,2021-01-30,4.0
DZA,Algeria,2021-01-31,3.0
DZA,Algeria,2021-02-01,3.0
DZA,Algeria,2021-02-02,4.0
DZA,Algeria,2021-02-03,2.0
DZA,Algeria,2021-02-04,4.0
DZA,Algeria,2021-02-05,5.0
DZA,Algeria,2021-02-06,0.0
DZA,Algeria,2021-02-07,5.0
DZA,Algeria,2021-02-08,4.0
DZA,Algeria,2021-02-09,6.0
DZA,Algeria,2021-02-10,2.0
DZA,Algeria,2021-02-11,4.0
DZA,Algeria,2021-02-12,2.0
DZA,Algeria,2021-02-13,3.0
DZA,Algeria,2021-02-14,4.0
DZA,Algeria,2021-02-15,4.0
DZA,Algeria,2021-02-16,2.0
DZA,Algeria,2021-02-17,2.0
DZA,Algeria,2021-02-18,3.0
DZA,Algeria,2021-02-19,4.0
DZA,Algeria,2021-02-20,4.0
DZA,Algeria,2021-02-21,3.0
DZA,Algeria,2021-02-22,3.0
DZA,Algeria,2021-02-23,3.0
DZA,Algeria,2021-02-24,3.0
DZA,Algeria,2021-02-25,3.0
DZA,Algeria,2021-02-26,4.0
DZA,Algeria,2021-02-27,2.0
DZA,Algeria,2021-02-28,4.0
DZA,Algeria,2021-03-01,4.0
DZA,Algeria,2021-03-02,4.0
DZA,Algeria,2021-03-03,5.0
DZA,Algeria,2021-03-04,6.0
DZA,Algeria,2021-03-05,5.0
DZA,Algeria,2021-03-06,3.0
DZA,Algeria,2021-03-07,3.0
DZA,Algeria,2021-03-08,5.0
DZA,Algeria,2021-03-09,4.0
DZA,Algeria,2021-03-10,4.0
DZA,Algeria,2021-03-11,2.0
DZA,Algeria,2021-03-12,3.0
DZA,Algeria,2021-03-13,3.0
DZA,Algeria,2021-03-14,2.0
DZA,Algeria,2021-03-15,4.0
DZA,Algeria,2021-03-16,5.0
DZA,Algeria,2021-03-17,3.0
DZA,Algeria,2021-03-18,3.0
DZA,Algeria,2021-03-19,2.0
DZA,Algeria,2021-03-20,2.0
DZA,Algeria,2021-03-21,2.0
DZA,Algeria,2021-03-22,4.0
DZA,Algeria,2021-03-23,5.0
DZA,Algeria,2021-03-24,3.0
DZA,Algeria,2021-03-25,2.0
DZA,Algeria,2021-03-26,3.0
DZA,Algeria,2021-03-27,3.0
DZA,Algeria,2021-03-28,3.0
DZA,Algeria,2021-03-29,4.0
DZA,Algeria,2021-03-30,5.0
DZA,Algeria,2021-03-31,4.0
DZA,Algeria,2021-04-01,3.0
DZA,Algeria,2021-04-02,3.0
DZA,Algeria,2021-04-03,3.0
DZA,Algeria,2021-04-04,3.0
DZA,Algeria,2021-04-05,3.0
DZA,Algeria,2021-04-06,4.0
DZA,Algeria,2021-04-07,4.0
DZA,Algeria,2021-04-08,3.0
DZA,Algeria,2021-04-09,4.0
DZA,Algeria,2021-04-10,3.0
DZA,Algeria,2021-04-11,4.0
DZA,Algeria,2021-04-12,4.0
DZA,Algeria,2021-04-13,3.0
DZA,Algeria,2021-04-14,4.0
DZA,Algeria,2021-04-15,3.0
DZA,Algeria,2021-04-16,4.0
DZA,Algeria,2021-04-17,4.0
DZA,Algeria,2021-04-18,3.0
DZA,Algeria,2021-04-19,5.0
DZA,Algeria,2021-04-20,5.0
DZA,Algeria,2021-04-21,7.0
DZA,Algeria,2021-04-22,9.0
DZA,Algeria,2021-04-23,9.0
DZA,Algeria,2021-04-24,8.0
DZA,Algeria,2021-04-25,9.0
DZA,Algeria,2021-04-26,10.0
DZA,Algeria,2021-04-27,8.0
DZA,Algeria,2021-04-28,9.0
DZA,Algeria,2021-04-29,10.0
DZA,Algeria,2021-04-30,9.0
DZA,Algeria,2021-05-01,8.0
DZA,Algeria,2021-05-02,9.0
DZA,Algeria,2021-05-03,10.0
DZA,Algeria,2021-05-04,9.0
DZA,Algeria,2021-05-05,10.0
DZA,Algeria,2021-05-06,8.0
DZA,Algeria,2021-05-07,8.0
DZA,Algeria,2021-05-08,6.0
DZA,Algeria,2021-05-09,7.0
DZA,Algeria,2021-05-10,7.0
DZA,Algeria,2021-05-11,8.0
DZA,Algeria,2021-05-12,7.0
DZA,Algeria,2021-05-13,5.0
DZA,Algeria,2021-05-14,5.0
DZA,Algeria,2021-05-15,6.0
DZA,Algeria,2021-05-16,8.0
DZA,Algeria,2021-05-17,7.0
DZA,Algeria,2021-05-18,7.0
DZA,Algeria,2021-05-19,7.0
DZA,Algeria,2021-05-20,6.0
DZA,Algeria,2021-05-21,4.0
DZA,Algeria,2021-05-22,6.0
DZA,Algeria,2021-05-23,7.0
DZA,Algeria,2021-05-24,8.0
DZA,Algeria,2021-05-25,7.0
DZA,Algeria,2021-05-26,7.0
DZA,Algeria,2021-05-27,8.0
DZA,Algeria,2021-05-28,7.0
DZA,Algeria,2021-05-29,5.0
DZA,Algeria,2021-05-30,5.0
DZA,Algeria,2021-05-31,7.0
DZA,Algeria,2021-06-01,8.0
DZA,Algeria,2021-06-02,10.0
DZA,Algeria,2021-06-03,7.0
DZA,Algeria,2021-06-04,7.0
DZA,Algeria,2021-06-05,6.0
DZA,Algeria,2021-06-06,8.0
DZA,Algeria,2021-06-07,9.0
DZA,Algeria,2021-06-08,10.0
DZA,Algeria,2021-06-09,7.0
DZA,Algeria,2021-06-10,8.0
DZA,Algeria,2021-06-11,8.0
DZA,Algeria,2021-06-12,5.0
DZA,Algeria,2021-06-13,6.0
DZA,Algeria,2021-06-14,8.0
DZA,Algeria,2021-06-15,9.0
DZA,Algeria,2021-06-16,10.0
DZA,Algeria,2021-06-17,7.0
DZA,Algeria,2021-06-18,10.0
DZA,Algeria,2021-06-19,9.0
DZA,Algeria,2021-06-20,7.0
DZA,Algeria,2021-06-21,10.0
DZA,Algeria,2021-06-22,9.0
DZA,Algeria,2021-06-23,10.0
DZA,Algeria,2021-06-24,9.0
DZA,Algeria,2021-06-25,9.0
DZA,Algeria,2021-06-26,7.0
DZA,Algeria,2021-06-27,8.0
DZA,Algeria,2021-06-28,6.0
DZA,Algeria,2021-06-29,9.0
DZA,Algeria,2021-06-30,8.0
DZA,Algeria,2021-07-01,10.0
DZA,Algeria,2021-07-02,9.0
DZA,Algeria,2021-07-03,10.0
DZA,Algeria,2021-07-04,10.0
DZA,Algeria,2021-07-05,10.0
DZA,Algeria,2021-07-06,10.0
DZA,Algeria,2021-07-07,11.0
DZA,Algeria,2021-07-08,12.0
ECU,Ecuador,2020-03-14,2.0
ECU,Ecuador,2020-03-15,0.0
ECU,Ecuador,2020-03-16,0.0
ECU,Ecuador,2020-03-17,0.0
ECU,Ecuador,2020-03-18,0.0
ECU,Ecuador,2020-03-19,1.0
ECU,Ecuador,2020-03-20,2.0
ECU,Ecuador,2020-03-21,2.0
ECU,Ecuador,2020-03-22,7.0
ECU,Ecuador,2020-03-23,4.0
ECU,Ecuador,2020-03-24,9.0
ECU,Ecuador,2020-03-25,1.0
ECU,Ecuador,2020-03-26,6.0
ECU,Ecuador,2020-03-27,2.0
ECU,Ecuador,2020-03-28,12.0
ECU,Ecuador,2020-03-29,10.0
ECU,Ecuador,2020-03-30,2.0
ECU,Ecuador,2020-03-31,15.0
ECU,Ecuador,2020-04-01,18.0
ECU,Ecuador,2020-04-02,27.0
ECU,Ecuador,2020-04-03,25.0
ECU,Ecuador,2020-04-04,27.0
ECU,Ecuador,2020-04-05,8.0
ECU,Ecuador,2020-04-06,11.0
ECU,Ecuador,2020-04-07,0.0
ECU,Ecuador,2020-04-08,51.0
ECU,Ecuador,2020-04-09,30.0
ECU,Ecuador,2020-04-10,25.0
ECU,Ecuador,2020-04-11,18.0
ECU,Ecuador,2020-04-12,18.0
ECU,Ecuador,2020-04-13,22.0
ECU,Ecuador,2020-04-14,14.0
ECU,Ecuador,2020-04-15,19.0
ECU,Ecuador,2020-04-16,15.0
ECU,Ecuador,2020-04-17,18.0
ECU,Ecuador,2020-04-18,35.0
ECU,Ecuador,2020-04-19,18.0
ECU,Ecuador,2020-04-20,33.0
ECU,Ecuador,2020-04-21,13.0
ECU,Ecuador,2020-04-22,17.0
ECU,Ecuador,2020-04-23,23.0
ECU,Ecuador,2020-04-24,16.0
ECU,Ecuador,2020-04-25,0.0
ECU,Ecuador,2020-04-26,0.0
ECU,Ecuador,2020-04-27,87.0
ECU,Ecuador,2020-04-28,208.0
ECU,Ecuador,2020-04-29,12.0
ECU,Ecuador,2020-04-30,17.0
ECU,Ecuador,2020-05-01,163.0
ECU,Ecuador,2020-05-02,308.0
ECU,Ecuador,2020-05-03,193.0
ECU,Ecuador,2020-05-04,5.0
ECU,Ecuador,2020-05-05,0.0
ECU,Ecuador,2020-05-06,49.0
ECU,Ecuador,2020-05-07,36.0
ECU,Ecuador,2020-05-08,50.0
ECU,Ecuador,2020-05-09,13.0
ECU,Ecuador,2020-05-10,410.0
ECU,Ecuador,2020-05-11,18.0
ECU,Ecuador,2020-05-12,182.0
ECU,Ecuador,2020-05-13,7.0
ECU,Ecuador,2020-05-14,4.0
ECU,Ecuador,2020-05-15,256.0
ECU,Ecuador,2020-05-16,94.0
ECU,Ecuador,2020-05-17,48.0
ECU,Ecuador,2020-05-18,63.0
ECU,Ecuador,2020-05-19,40.0
ECU,Ecuador,2020-05-20,49.0
ECU,Ecuador,2020-05-21,51.0
ECU,Ecuador,2020-05-22,117.0
ECU,Ecuador,2020-05-23,40.0
ECU,Ecuador,2020-05-24,12.0
ECU,Ecuador,2020-05-25,95.0
ECU,Ecuador,2020-05-26,0.0
ECU,Ecuador,2020-05-27,72.0
ECU,Ecuador,2020-05-28,38.0
ECU,Ecuador,2020-05-29,21.0
ECU,Ecuador,2020-05-30,0.0
ECU,Ecuador,2020-05-31,24.0
ECU,Ecuador,2020-06-01,0.0
ECU,Ecuador,2020-06-02,80.0
ECU,Ecuador,2020-06-03,48.0
ECU,Ecuador,2020-06-04,0.0
ECU,Ecuador,2020-06-05,48.0
ECU,Ecuador,2020-06-06,74.0
ECU,Ecuador,2020-06-07,13.0
ECU,Ecuador,2020-06-08,21.0
ECU,Ecuador,2020-06-09,48.0
ECU,Ecuador,2020-06-10,30.0
ECU,Ecuador,2020-06-11,0.0
ECU,Ecuador,2020-06-12,108.0
ECU,Ecuador,2020-06-13,46.0
ECU,Ecuador,2020-06-14,22.0
ECU,Ecuador,2020-06-15,33.0
ECU,Ecuador,2020-06-16,41.0
ECU,Ecuador,2020-06-17,37.0
ECU,Ecuador,2020-06-18,80.0
ECU,Ecuador,2020-06-19,69.0
ECU,Ecuador,2020-06-20,0.0
ECU,Ecuador,2020-06-21,67.0
ECU,Ecuador,2020-06-22,0.0
ECU,Ecuador,2020-06-23,51.0
ECU,Ecuador,2020-06-24,0.0
ECU,Ecuador,2020-06-25,69.0
ECU,Ecuador,2020-06-26,63.0
ECU,Ecuador,2020-06-27,18.0
ECU,Ecuador,2020-06-28,5.0
ECU,Ecuador,2020-06-29,73.0
ECU,Ecuador,2020-06-30,25.0
ECU,Ecuador,2020-07-01,49.0
ECU,Ecuador,2020-07-02,63.0
ECU,Ecuador,2020-07-03,61.0
ECU,Ecuador,2020-07-04,69.0
ECU,Ecuador,2020-07-05,12.0
ECU,Ecuador,2020-07-06,40.0
ECU,Ecuador,2020-07-07,52.0
ECU,Ecuador,2020-07-08,0.0
ECU,Ecuador,2020-07-09,27.0
ECU,Ecuador,2020-07-10,39.0
ECU,Ecuador,2020-07-11,92.0
ECU,Ecuador,2020-07-12,16.0
ECU,Ecuador,2020-07-13,16.0
ECU,Ecuador,2020-07-14,67.0
ECU,Ecuador,2020-07-15,28.0
ECU,Ecuador,2020-07-16,49.0
ECU,Ecuador,2020-07-17,43.0
ECU,Ecuador,2020-07-18,32.0
ECU,Ecuador,2020-07-19,31.0
ECU,Ecuador,2020-07-20,5.0
ECU,Ecuador,2020-07-21,48.0
ECU,Ecuador,2020-07-22,52.0
ECU,Ecuador,2020-07-23,21.0
ECU,Ecuador,2020-07-24,29.0
ECU,Ecuador,2020-07-25,39.0
ECU,Ecuador,2020-07-26,8.0
ECU,Ecuador,2020-07-27,17.0
ECU,Ecuador,2020-07-28,52.0
ECU,Ecuador,2020-07-29,39.0
ECU,Ecuador,2020-07-30,34.0
ECU,Ecuador,2020-07-31,45.0
ECU,Ecuador,2020-08-01,34.0
ECU,Ecuador,2020-08-02,0.0
ECU,Ecuador,2020-08-03,31.0
ECU,Ecuador,2020-08-04,41.0
ECU,Ecuador,2020-08-05,39.0
ECU,Ecuador,2020-08-06,30.0
ECU,Ecuador,2020-08-07,20.0
ECU,Ecuador,2020-08-08,19.0
ECU,Ecuador,2020-08-09,6.0
ECU,Ecuador,2020-08-10,10.0
ECU,Ecuador,2020-08-11,19.0
ECU,Ecuador,2020-08-12,33.0
ECU,Ecuador,2020-08-13,26.0
ECU,Ecuador,2020-08-14,20.0
ECU,Ecuador,2020-08-15,35.0
ECU,Ecuador,2020-08-16,5.0
ECU,Ecuador,2020-08-17,13.0
ECU,Ecuador,2020-08-18,22.0
ECU,Ecuador,2020-08-19,41.0
ECU,Ecuador,2020-08-20,54.0
ECU,Ecuador,2020-08-21,48.0
ECU,Ecuador,2020-08-22,29.0
ECU,Ecuador,2020-08-23,33.0
ECU,Ecuador,2020-08-24,12.0
ECU,Ecuador,2020-08-25,46.0
ECU,Ecuador,2020-08-26,42.0
ECU,Ecuador,2020-08-27,61.0
ECU,Ecuador,2020-08-28,33.0
ECU,Ecuador,2020-08-29,33.0
ECU,Ecuador,2020-08-30,18.0
ECU,Ecuador,2020-08-31,1.0
ECU,Ecuador,2020-09-01,15.0
ECU,Ecuador,2020-09-02,48.0
ECU,Ecuador,2020-09-03,29.0
ECU,Ecuador,2020-09-04,26.0
ECU,Ecuador,2020-09-05,50.0
ECU,Ecuador,2020-09-06,0.0
ECU,Ecuador,2020-09-07,3852.0
ECU,Ecuador,2020-09-08,51.0
ECU,Ecuador,2020-09-09,74.0
ECU,Ecuador,2020-09-10,48.0
ECU,Ecuador,2020-09-11,87.0
ECU,Ecuador,2020-09-12,28.0
ECU,Ecuador,2020-09-13,39.0
ECU,Ecuador,2020-09-14,19.0
ECU,Ecuador,2020-09-15,41.0
ECU,Ecuador,2020-09-16,33.0
ECU,Ecuador,2020-09-17,33.0
ECU,Ecuador,2020-09-18,15.0
ECU,Ecuador,2020-09-19,40.0
ECU,Ecuador,2020-09-20,6.0
ECU,Ecuador,2020-09-21,5.0
ECU,Ecuador,2020-09-22,31.0
ECU,Ecuador,2020-09-23,45.0
ECU,Ecuador,2020-09-24,42.0
ECU,Ecuador,2020-09-25,23.0
ECU,Ecuador,2020-09-26,37.0
ECU,Ecuador,2020-09-27,6.0
ECU,Ecuador,2020-09-28,1.0
ECU,Ecuador,2020-09-29,32.0
ECU,Ecuador,2020-09-30,43.0
ECU,Ecuador,2020-10-01,78.0
ECU,Ecuador,2020-10-02,62.0
ECU,Ecuador,2020-10-03,102.0
ECU,Ecuador,2020-10-04,50.0
ECU,Ecuador,2020-10-05,34.0
ECU,Ecuador,2020-10-06,21.0
ECU,Ecuador,2020-10-07,41.0
ECU,Ecuador,2020-10-08,398.0
ECU,Ecuador,2020-10-09,34.0
ECU,Ecuador,2020-10-10,13.0
ECU,Ecuador,2020-10-11,3.0
ECU,Ecuador,2020-10-12,27.0
ECU,Ecuador,2020-10-13,17.0
ECU,Ecuador,2020-10-14,29.0
ECU,Ecuador,2020-10-15,42.0
ECU,Ecuador,2020-10-16,51.0
ECU,Ecuador,2020-10-17,18.0
ECU,Ecuador,2020-10-18,12.0
ECU,Ecuador,2020-10-19,8.0
ECU,Ecuador,2020-10-20,9.0
ECU,Ecuador,2020-10-21,49.0
ECU,Ecuador,2020-10-22,47.0
ECU,Ecuador,2020-10-23,28.0
ECU,Ecuador,2020-10-24,14.0
ECU,Ecuador,2020-10-25,11.0
ECU,Ecuador,2020-10-26,20.0
ECU,Ecuador,2020-10-27,15.0
ECU,Ecuador,2020-10-28,20.0
ECU,Ecuador,2020-10-29,14.0
ECU,Ecuador,2020-10-30,10.0
ECU,Ecuador,2020-10-31,38.0
ECU,Ecuador,2020-11-01,14.0
ECU,Ecuador,2020-11-02,8.0
ECU,Ecuador,2020-11-03,6.0
ECU,Ecuador,2020-11-04,6.0
ECU,Ecuador,2020-11-05,26.0
ECU,Ecuador,2020-11-06,31.0
ECU,Ecuador,2020-11-07,54.0
ECU,Ecuador,2020-11-08,15.0
ECU,Ecuador,2020-11-09,9.0
ECU,Ecuador,2020-11-10,10.0
ECU,Ecuador,2020-11-11,71.0
ECU,Ecuador,2020-11-12,26.0
ECU,Ecuador,2020-11-13,31.0
ECU,Ecuador,2020-11-14,20.0
ECU,Ecuador,2020-11-15,11.0
ECU,Ecuador,2020-11-16,8.0
ECU,Ecuador,2020-11-17,9.0
ECU,Ecuador,2020-11-18,27.0
ECU,Ecuador,2020-11-19,21.0
ECU,Ecuador,2020-11-20,22.0
ECU,Ecuador,2020-11-21,44.0
ECU,Ecuador,2020-11-22,62.0
ECU,Ecuador,2020-11-23,24.0
ECU,Ecuador,2020-11-24,39.0
ECU,Ecuador,2020-11-25,24.0
ECU,Ecuador,2020-11-26,28.0
ECU,Ecuador,2020-11-27,42.0
ECU,Ecuador,2020-11-28,13.0
ECU,Ecuador,2020-11-29,52.0
ECU,Ecuador,2020-11-30,38.0
ECU,Ecuador,2020-12-01,40.0
ECU,Ecuador,2020-12-02,61.0
ECU,Ecuador,2020-12-03,50.0
ECU,Ecuador,2020-12-04,84.0
ECU,Ecuador,2020-12-05,60.0
ECU,Ecuador,2020-12-06,22.0
ECU,Ecuador,2020-12-07,2.0
ECU,Ecuador,2020-12-08,14.0
ECU,Ecuador,2020-12-09,20.0
ECU,Ecuador,2020-12-10,36.0
ECU,Ecuador,2020-12-11,8.0
ECU,Ecuador,2020-12-12,16.0
ECU,Ecuador,2020-12-13,1.0
ECU,Ecuador,2020-12-14,0.0
ECU,Ecuador,2020-12-15,21.0
ECU,Ecuador,2020-12-16,19.0
ECU,Ecuador,2020-12-17,17.0
ECU,Ecuador,2020-12-18,10.0
ECU,Ecuador,2020-12-19,6.0
ECU,Ecuador,2020-12-20,0.0
ECU,Ecuador,2020-12-21,1.0
ECU,Ecuador,2020-12-22,0.0
ECU,Ecuador,2020-12-23,13.0
ECU,Ecuador,2020-12-24,15.0
ECU,Ecuador,2020-12-25,7.0
ECU,Ecuador,2020-12-26,6.0
ECU,Ecuador,2020-12-27,2.0
ECU,Ecuador,2020-12-28,2.0
ECU,Ecuador,2020-12-29,7.0
ECU,Ecuador,2020-12-30,22.0
ECU,Ecuador,2020-12-31,11.0
ECU,Ecuador,2021-01-01,17.0
ECU,Ecuador,2021-01-02,8.0
ECU,Ecuador,2021-01-03,0.0
ECU,Ecuador,2021-01-04,10.0
ECU,Ecuador,2021-01-05,34.0
ECU,Ecuador,2021-01-06,43.0
ECU,Ecuador,2021-01-07,12.0
ECU,Ecuador,2021-01-08,7.0
ECU,Ecuador,2021-01-09,12.0
ECU,Ecuador,2021-01-10,0.0
ECU,Ecuador,2021-01-11,7.0
ECU,Ecuador,2021-01-12,12.0
ECU,Ecuador,2021-01-13,33.0
ECU,Ecuador,2021-01-14,17.0
ECU,Ecuador,2021-01-15,27.0
ECU,Ecuador,2021-01-16,43.0
ECU,Ecuador,2021-01-17,3.0
ECU,Ecuador,2021-01-18,3.0
ECU,Ecuador,2021-01-19,60.0
ECU,Ecuador,2021-01-20,55.0
ECU,Ecuador,2021-01-21,89.0
ECU,Ecuador,2021-01-22,36.0
ECU,Ecuador,2021-01-23,34.0
ECU,Ecuador,2021-01-24,27.0
ECU,Ecuador,2021-01-25,16.0
ECU,Ecuador,2021-01-26,29.0
ECU,Ecuador,2021-01-27,36.0
ECU,Ecuador,2021-01-28,62.0
ECU,Ecuador,2021-01-29,36.0
ECU,Ecuador,2021-01-30,49.0
ECU,Ecuador,2021-01-31,8.0
ECU,Ecuador,2021-02-01,31.0
ECU,Ecuador,2021-02-02,25.0
ECU,Ecuador,2021-02-03,34.0
ECU,Ecuador,2021-02-04,19.0
ECU,Ecuador,2021-02-05,14.0
ECU,Ecuador,2021-02-06,22.0
ECU,Ecuador,2021-02-07,8.0
ECU,Ecuador,2021-02-08,1.0
ECU,Ecuador,2021-02-09,73.0
ECU,Ecuador,2021-02-10,30.0
ECU,Ecuador,2021-02-11,58.0
ECU,Ecuador,2021-02-12,46.0
ECU,Ecuador,2021-02-13,49.0
ECU,Ecuador,2021-02-14,52.0
ECU,Ecuador,2021-02-15,34.0
ECU,Ecuador,2021-02-16,37.0
ECU,Ecuador,2021-02-17,2.0
ECU,Ecuador,2021-02-18,50.0
ECU,Ecuador,2021-02-19,30.0
ECU,Ecuador,2021-02-20,39.0
ECU,Ecuador,2021-02-21,23.0
ECU,Ecuador,2021-02-22,11.0
ECU,Ecuador,2021-02-23,20.0
ECU,Ecuador,2021-02-24,67.0
ECU,Ecuador,2021-02-25,35.0
ECU,Ecuador,2021-02-26,44.0
ECU,Ecuador,2021-02-27,66.0
ECU,Ecuador,2021-02-28,32.0
ECU,Ecuador,2021-03-01,21.0
ECU,Ecuador,2021-03-02,18.0
ECU,Ecuador,2021-03-03,71.0
ECU,Ecuador,2021-03-04,38.0
ECU,Ecuador,2021-03-05,38.0
ECU,Ecuador,2021-03-06,23.0
ECU,Ecuador,2021-03-07,19.0
ECU,Ecuador,2021-03-08,4.0
ECU,Ecuador,2021-03-09,26.0
ECU,Ecuador,2021-03-10,36.0
ECU,Ecuador,2021-03-11,23.0
ECU,Ecuador,2021-03-12,65.0
ECU,Ecuador,2021-03-13,22.0
ECU,Ecuador,2021-03-14,21.0
ECU,Ecuador,2021-03-15,4.0
ECU,Ecuador,2021-03-16,19.0
ECU,Ecuador,2021-03-17,41.0
ECU,Ecuador,2021-03-18,33.0
ECU,Ecuador,2021-03-19,79.0
ECU,Ecuador,2021-03-20,23.0
ECU,Ecuador,2021-03-21,16.0
ECU,Ecuador,2021-03-22,27.0
ECU,Ecuador,2021-03-23,26.0
ECU,Ecuador,2021-03-24,36.0
ECU,Ecuador,2021-03-25,42.0
ECU,Ecuador,2021-03-26,50.0
ECU,Ecuador,2021-03-27,47.0
ECU,Ecuador,2021-03-28,59.0
ECU,Ecuador,2021-03-29,8.0
ECU,Ecuador,2021-03-30,34.0
ECU,Ecuador,2021-03-31,67.0
ECU,Ecuador,2021-04-01,30.0
ECU,Ecuador,2021-04-02,33.0
ECU,Ecuador,2021-04-03,19.0
ECU,Ecuador,2021-04-04,27.0
ECU,Ecuador,2021-04-05,31.0
ECU,Ecuador,2021-04-06,17.0
ECU,Ecuador,2021-04-07,53.0
ECU,Ecuador,2021-04-08,58.0
ECU,Ecuador,2021-04-09,43.0
ECU,Ecuador,2021-04-10,117.0
ECU,Ecuador,2021-04-11,18.0
ECU,Ecuador,2021-04-12,5.0
ECU,Ecuador,2021-04-13,53.0
ECU,Ecuador,2021-04-14,49.0
ECU,Ecuador,2021-04-15,89.0
ECU,Ecuador,2021-04-16,39.0
ECU,Ecuador,2021-04-17,113.0
ECU,Ecuador,2021-04-18,62.0
ECU,Ecuador,2021-04-19,0.0
ECU,Ecuador,2021-04-20,41.0
ECU,Ecuador,2021-04-21,60.0
ECU,Ecuador,2021-04-22,161.0
ECU,Ecuador,2021-04-23,97.0
ECU,Ecuador,2021-04-24,96.0
ECU,Ecuador,2021-04-25,19.0
ECU,Ecuador,2021-04-26,123.0
ECU,Ecuador,2021-04-27,89.0
ECU,Ecuador,2021-04-28,81.0
ECU,Ecuador,2021-04-29,82.0
ECU,Ecuador,2021-04-30,79.0
ECU,Ecuador,2021-05-01,93.0
ECU,Ecuador,2021-05-02,16.0
ECU,Ecuador,2021-05-03,25.0
ECU,Ecuador,2021-05-04,98.0
