iso_code,country,date,google_mobility_change_retail_and_recreation
TGO,Togo,2020-06-18,-18.0
TGO,Togo,2020-06-19,-18.0
TGO,Togo,2020-06-20,-19.0
TGO,Togo,2020-06-21,-17.0
TGO,Togo,2020-06-22,-18.0
TGO,Togo,2020-06-23,-15.0
TGO,Togo,2020-06-24,-16.0
TGO,Togo,2020-06-25,-15.0
TGO,Togo,2020-06-26,-16.0
TGO,Togo,2020-06-27,-11.0
TGO,Togo,2020-06-28,-20.0
TGO,Togo,2020-06-29,-14.0
TGO,Togo,2020-06-30,-12.0
TGO,Togo,2020-07-01,-15.0
TGO,Togo,2020-07-02,-10.0
TGO,Togo,2020-07-03,-12.0
TGO,Togo,2020-07-04,-14.0
TGO,Togo,2020-07-05,-9.0
TGO,Togo,2020-07-06,-16.0
TGO,Togo,2020-07-07,-11.0
TGO,Togo,2020-07-08,-13.0
TGO,Togo,2020-07-09,-13.0
TGO,Togo,2020-07-10,-14.0
TGO,Togo,2020-07-11,-11.0
TGO,Togo,2020-07-12,-12.0
TGO,Togo,2020-07-13,-14.0
TGO,Togo,2020-07-14,-14.0
TGO,Togo,2020-07-15,-14.0
TGO,Togo,2020-07-16,-15.0
TGO,Togo,2020-07-17,-14.0
TGO,Togo,2020-07-18,-12.0
TGO,Togo,2020-07-19,-13.0
TGO,Togo,2020-07-20,-16.0
TGO,Togo,2020-07-21,-17.0
TGO,Togo,2020-07-22,-15.0
TGO,Togo,2020-07-23,-14.0
TGO,Togo,2020-07-24,-14.0
TGO,Togo,2020-07-25,-10.0
TGO,Togo,2020-07-26,-13.0
TGO,Togo,2020-07-27,-13.0
TGO,Togo,2020-07-28,-13.0
TGO,Togo,2020-07-29,-11.0
TGO,Togo,2020-07-30,-5.0
TGO,Togo,2020-07-31,-20.0
TGO,Togo,2020-08-01,-12.0
TGO,Togo,2020-08-02,-9.0
TGO,Togo,2020-08-03,-10.0
TGO,Togo,2020-08-04,-9.0
TGO,Togo,2020-08-05,-10.0
TGO,Togo,2020-08-06,-6.0
TGO,Togo,2020-08-07,-10.0
TGO,Togo,2020-08-08,-6.0
TGO,Togo,2020-08-09,-4.0
TGO,Togo,2020-08-10,-7.0
TGO,Togo,2020-08-11,-7.0
TGO,Togo,2020-08-12,-8.0
TGO,Togo,2020-08-13,-7.0
TGO,Togo,2020-08-14,-8.0
TGO,Togo,2020-08-15,-9.0
TGO,Togo,2020-08-16,-6.0
TGO,Togo,2020-08-17,-9.0
TGO,Togo,2020-08-18,-10.0
TGO,Togo,2020-08-19,-10.0
TGO,Togo,2020-08-20,-8.0
TGO,Togo,2020-08-21,-10.0
TGO,Togo,2020-08-22,-5.0
TGO,Togo,2020-08-23,-6.0
TGO,Togo,2020-08-24,-10.0
TGO,Togo,2020-08-25,-9.0
TGO,Togo,2020-08-26,-8.0
TGO,Togo,2020-08-27,-7.0
TGO,Togo,2020-08-28,-9.0
TGO,Togo,2020-08-29,-6.0
TGO,Togo,2020-08-30,-7.0
TGO,Togo,2020-08-31,-9.0
TGO,Togo,2020-09-01,-7.0
TGO,Togo,2020-09-02,-7.0
TGO,Togo,2020-09-03,-6.0
TGO,Togo,2020-09-04,-6.0
TGO,Togo,2020-09-05,-5.0
TGO,Togo,2020-09-06,-2.0
TGO,Togo,2020-09-07,-4.0
TGO,Togo,2020-09-08,-3.0
TGO,Togo,2020-09-09,-5.0
TGO,Togo,2020-09-10,-2.0
TGO,Togo,2020-09-11,-2.0
TGO,Togo,2020-09-12,0.0
TGO,Togo,2020-09-13,-3.0
TGO,Togo,2020-09-14,-4.0
TGO,Togo,2020-09-15,-12.0
TGO,Togo,2020-09-16,-7.0
TGO,Togo,2020-09-17,-3.0
TGO,Togo,2020-09-18,-2.0
TGO,Togo,2020-09-19,-1.0
TGO,Togo,2020-09-20,-4.0
TGO,Togo,2020-09-21,-5.0
TGO,Togo,2020-09-22,-10.0
TGO,Togo,2020-09-23,-14.0
TGO,Togo,2020-09-24,-18.0
TGO,Togo,2020-09-25,-14.0
TGO,Togo,2020-09-26,-19.0
TGO,Togo,2020-09-27,-15.0
TGO,Togo,2020-09-28,-15.0
TGO,Togo,2020-09-29,-12.0
TGO,Togo,2020-09-30,-16.0
TGO,Togo,2020-10-01,-12.0
TGO,Togo,2020-10-02,-6.0
TGO,Togo,2020-10-03,-6.0
TGO,Togo,2020-10-04,-4.0
TGO,Togo,2020-10-05,-9.0
TGO,Togo,2020-10-06,-9.0
TGO,Togo,2020-10-07,-10.0
TGO,Togo,2020-10-08,-4.0
TGO,Togo,2020-10-09,-11.0
TGO,Togo,2020-10-10,-9.0
TGO,Togo,2020-10-11,-11.0
TGO,Togo,2020-10-12,-5.0
TGO,Togo,2020-10-13,-2.0
TGO,Togo,2020-10-14,-5.0
TGO,Togo,2020-10-15,-4.0
TGO,Togo,2020-10-16,-4.0
TGO,Togo,2020-10-17,-5.0
TGO,Togo,2020-10-18,-4.0
TGO,Togo,2020-10-19,-8.0
TGO,Togo,2020-10-20,-8.0
TGO,Togo,2020-10-21,-6.0
TGO,Togo,2020-10-22,-4.0
TGO,Togo,2020-10-23,-4.0
TGO,Togo,2020-10-24,-4.0
TGO,Togo,2020-10-25,-8.0
TGO,Togo,2020-10-26,-3.0
TGO,Togo,2020-10-27,-2.0
TGO,Togo,2020-10-28,-2.0
TGO,Togo,2020-10-29,0.0
TGO,Togo,2020-10-30,1.0
TGO,Togo,2020-10-31,4.0
TGO,Togo,2020-11-01,5.0
TGO,Togo,2020-11-02,0.0
TGO,Togo,2020-11-03,-1.0
TGO,Togo,2020-11-04,-7.0
TGO,Togo,2020-11-05,-7.0
TGO,Togo,2020-11-06,-7.0
TGO,Togo,2020-11-07,-5.0
TGO,Togo,2020-11-08,-5.0
TGO,Togo,2020-11-09,-9.0
TGO,Togo,2020-11-10,-7.0
TGO,Togo,2020-11-11,-9.0
TGO,Togo,2020-11-12,-7.0
TGO,Togo,2020-11-13,-5.0
TGO,Togo,2020-11-14,-2.0
TGO,Togo,2020-11-15,-4.0
TGO,Togo,2020-11-16,-9.0
TGO,Togo,2020-11-17,-9.0
TGO,Togo,2020-11-18,-9.0
TGO,Togo,2020-11-19,-8.0
TGO,Togo,2020-11-20,-4.0
TGO,Togo,2020-11-21,-3.0
TGO,Togo,2020-11-22,-5.0
TGO,Togo,2020-11-23,-9.0
TGO,Togo,2020-11-24,-7.0
TGO,Togo,2020-11-25,-8.0
TGO,Togo,2020-11-26,-8.0
TGO,Togo,2020-11-27,-2.0
TGO,Togo,2020-11-28,1.0
TGO,Togo,2020-11-29,0.0
TGO,Togo,2020-11-30,-4.0
TGO,Togo,2020-12-01,-2.0
TGO,Togo,2020-12-02,-2.0
TGO,Togo,2020-12-03,-1.0
TGO,Togo,2020-12-04,1.0
TGO,Togo,2020-12-05,3.0
TGO,Togo,2020-12-06,1.0
TGO,Togo,2020-12-07,-5.0
THA,Thailand,2020-02-15,-3.0
THA,Thailand,2020-02-16,-3.0
THA,Thailand,2020-02-17,-3.0
THA,Thailand,2020-02-18,-3.0
THA,Thailand,2020-02-19,-4.0
THA,Thailand,2020-02-20,-4.0
THA,Thailand,2020-02-21,-4.0
THA,Thailand,2020-02-22,-4.0
THA,Thailand,2020-02-23,-5.0
THA,Thailand,2020-02-24,-4.0
THA,Thailand,2020-02-25,-2.0
THA,Thailand,2020-02-26,-3.0
THA,Thailand,2020-02-27,-4.0
THA,Thailand,2020-02-28,-1.0
THA,Thailand,2020-02-29,-1.0
THA,Thailand,2020-03-01,-1.0
THA,Thailand,2020-03-02,1.0
THA,Thailand,2020-03-03,0.0
THA,Thailand,2020-03-04,-1.0
THA,Thailand,2020-03-05,-3.0
THA,Thailand,2020-03-06,-5.0
THA,Thailand,2020-03-07,-6.0
THA,Thailand,2020-03-08,-7.0
THA,Thailand,2020-03-09,-4.0
THA,Thailand,2020-03-10,-3.0
THA,Thailand,2020-03-11,-4.0
THA,Thailand,2020-03-12,-6.0
THA,Thailand,2020-03-13,-8.0
THA,Thailand,2020-03-14,-11.0
THA,Thailand,2020-03-15,-15.0
THA,Thailand,2020-03-16,-8.0
THA,Thailand,2020-03-17,-9.0
THA,Thailand,2020-03-18,-12.0
THA,Thailand,2020-03-19,-16.0
THA,Thailand,2020-03-20,-20.0
THA,Thailand,2020-03-21,-24.0
THA,Thailand,2020-03-22,-36.0
THA,Thailand,2020-03-23,-32.0
THA,Thailand,2020-03-24,-34.0
THA,Thailand,2020-03-25,-35.0
THA,Thailand,2020-03-26,-43.0
THA,Thailand,2020-03-27,-46.0
THA,Thailand,2020-03-28,-51.0
THA,Thailand,2020-03-29,-55.0
THA,Thailand,2020-03-30,-44.0
THA,Thailand,2020-03-31,-42.0
THA,Thailand,2020-04-01,-43.0
THA,Thailand,2020-04-02,-45.0
THA,Thailand,2020-04-03,-48.0
THA,Thailand,2020-04-04,-51.0
THA,Thailand,2020-04-05,-54.0
THA,Thailand,2020-04-06,-47.0
THA,Thailand,2020-04-07,-45.0
THA,Thailand,2020-04-08,-46.0
THA,Thailand,2020-04-09,-47.0
THA,Thailand,2020-04-10,-48.0
THA,Thailand,2020-04-11,-51.0
THA,Thailand,2020-04-12,-54.0
THA,Thailand,2020-04-13,-49.0
THA,Thailand,2020-04-14,-46.0
THA,Thailand,2020-04-15,-46.0
THA,Thailand,2020-04-16,-46.0
THA,Thailand,2020-04-17,-49.0
THA,Thailand,2020-04-18,-51.0
THA,Thailand,2020-04-19,-53.0
THA,Thailand,2020-04-20,-43.0
THA,Thailand,2020-04-21,-44.0
THA,Thailand,2020-04-22,-45.0
THA,Thailand,2020-04-23,-46.0
THA,Thailand,2020-04-24,-46.0
THA,Thailand,2020-04-25,-50.0
THA,Thailand,2020-04-26,-50.0
THA,Thailand,2020-04-27,-42.0
THA,Thailand,2020-04-28,-41.0
THA,Thailand,2020-04-29,-42.0
THA,Thailand,2020-04-30,-44.0
THA,Thailand,2020-05-01,-46.0
THA,Thailand,2020-05-02,-48.0
THA,Thailand,2020-05-03,-46.0
THA,Thailand,2020-05-04,-42.0
THA,Thailand,2020-05-05,-38.0
THA,Thailand,2020-05-06,-38.0
THA,Thailand,2020-05-07,-38.0
THA,Thailand,2020-05-08,-40.0
THA,Thailand,2020-05-09,-41.0
THA,Thailand,2020-05-10,-41.0
THA,Thailand,2020-05-11,-40.0
THA,Thailand,2020-05-12,-34.0
THA,Thailand,2020-05-13,-36.0
THA,Thailand,2020-05-14,-36.0
THA,Thailand,2020-05-15,-36.0
THA,Thailand,2020-05-16,-37.0
THA,Thailand,2020-05-17,-32.0
THA,Thailand,2020-05-18,-29.0
THA,Thailand,2020-05-19,-29.0
THA,Thailand,2020-05-20,-28.0
THA,Thailand,2020-05-21,-28.0
THA,Thailand,2020-05-22,-30.0
THA,Thailand,2020-05-23,-32.0
THA,Thailand,2020-05-24,-32.0
THA,Thailand,2020-05-25,-27.0
THA,Thailand,2020-05-26,-28.0
THA,Thailand,2020-05-27,-26.0
THA,Thailand,2020-05-28,-28.0
THA,Thailand,2020-05-29,-27.0
THA,Thailand,2020-05-30,-25.0
THA,Thailand,2020-05-31,-24.0
THA,Thailand,2020-06-01,-21.0
THA,Thailand,2020-06-02,-22.0
THA,Thailand,2020-06-03,-16.0
THA,Thailand,2020-06-04,-24.0
THA,Thailand,2020-06-05,-23.0
THA,Thailand,2020-06-06,-22.0
THA,Thailand,2020-06-07,-20.0
THA,Thailand,2020-06-08,-19.0
THA,Thailand,2020-06-09,-20.0
THA,Thailand,2020-06-10,-18.0
THA,Thailand,2020-06-11,-18.0
THA,Thailand,2020-06-12,-19.0
THA,Thailand,2020-06-13,-18.0
THA,Thailand,2020-06-14,-18.0
THA,Thailand,2020-06-15,-16.0
THA,Thailand,2020-06-16,-18.0
THA,Thailand,2020-06-17,-19.0
THA,Thailand,2020-06-18,-13.0
THA,Thailand,2020-06-19,-15.0
THA,Thailand,2020-06-20,-12.0
THA,Thailand,2020-06-21,-13.0
THA,Thailand,2020-06-22,-12.0
THA,Thailand,2020-06-23,-11.0
THA,Thailand,2020-06-24,-11.0
THA,Thailand,2020-06-25,-10.0
THA,Thailand,2020-06-26,-11.0
THA,Thailand,2020-06-27,-9.0
THA,Thailand,2020-06-28,-9.0
THA,Thailand,2020-06-29,-7.0
THA,Thailand,2020-06-30,1.0
THA,Thailand,2020-07-01,-4.0
THA,Thailand,2020-07-02,-5.0
THA,Thailand,2020-07-03,-9.0
THA,Thailand,2020-07-04,-5.0
THA,Thailand,2020-07-05,1.0
THA,Thailand,2020-07-06,5.0
THA,Thailand,2020-07-07,-2.0
THA,Thailand,2020-07-08,-5.0
THA,Thailand,2020-07-09,-8.0
THA,Thailand,2020-07-10,-9.0
THA,Thailand,2020-07-11,-8.0
THA,Thailand,2020-07-12,-7.0
THA,Thailand,2020-07-13,-9.0
THA,Thailand,2020-07-14,-9.0
THA,Thailand,2020-07-15,-7.0
THA,Thailand,2020-07-16,-10.0
THA,Thailand,2020-07-17,-7.0
THA,Thailand,2020-07-18,-6.0
THA,Thailand,2020-07-19,-6.0
THA,Thailand,2020-07-20,-6.0
THA,Thailand,2020-07-21,-7.0
THA,Thailand,2020-07-22,-6.0
THA,Thailand,2020-07-23,-6.0
THA,Thailand,2020-07-24,-7.0
THA,Thailand,2020-07-25,-3.0
THA,Thailand,2020-07-26,2.0
THA,Thailand,2020-07-27,11.0
THA,Thailand,2020-07-28,2.0
THA,Thailand,2020-07-29,-5.0
THA,Thailand,2020-07-30,-4.0
THA,Thailand,2020-07-31,-4.0
THA,Thailand,2020-08-01,-4.0
THA,Thailand,2020-08-02,-4.0
THA,Thailand,2020-08-03,-3.0
THA,Thailand,2020-08-04,-7.0
THA,Thailand,2020-08-05,-5.0
THA,Thailand,2020-08-06,-7.0
THA,Thailand,2020-08-07,-10.0
THA,Thailand,2020-08-08,-7.0
THA,Thailand,2020-08-09,-5.0
THA,Thailand,2020-08-10,-7.0
THA,Thailand,2020-08-11,-3.0
THA,Thailand,2020-08-12,8.0
THA,Thailand,2020-08-13,-13.0
THA,Thailand,2020-08-14,-14.0
THA,Thailand,2020-08-15,-11.0
THA,Thailand,2020-08-16,-9.0
THA,Thailand,2020-08-17,-9.0
THA,Thailand,2020-08-18,-10.0
THA,Thailand,2020-08-19,-9.0
THA,Thailand,2020-08-20,-11.0
THA,Thailand,2020-08-21,-13.0
THA,Thailand,2020-08-22,-11.0
THA,Thailand,2020-08-23,-11.0
THA,Thailand,2020-08-24,-10.0
THA,Thailand,2020-08-25,-8.0
THA,Thailand,2020-08-26,-8.0
THA,Thailand,2020-08-27,-9.0
THA,Thailand,2020-08-28,-10.0
THA,Thailand,2020-08-29,-6.0
THA,Thailand,2020-08-30,-7.0
THA,Thailand,2020-08-31,-3.0
THA,Thailand,2020-09-01,-4.0
THA,Thailand,2020-09-02,-8.0
THA,Thailand,2020-09-03,-3.0
THA,Thailand,2020-09-04,-3.0
THA,Thailand,2020-09-05,-4.0
THA,Thailand,2020-09-06,-1.0
THA,Thailand,2020-09-07,-2.0
THA,Thailand,2020-09-08,-8.0
THA,Thailand,2020-09-09,-8.0
THA,Thailand,2020-09-10,-9.0
THA,Thailand,2020-09-11,-8.0
THA,Thailand,2020-09-12,-7.0
THA,Thailand,2020-09-13,-6.0
THA,Thailand,2020-09-14,-8.0
THA,Thailand,2020-09-15,-7.0
THA,Thailand,2020-09-16,-7.0
THA,Thailand,2020-09-17,-9.0
THA,Thailand,2020-09-18,-15.0
THA,Thailand,2020-09-19,-15.0
THA,Thailand,2020-09-20,-13.0
THA,Thailand,2020-09-21,-9.0
THA,Thailand,2020-09-22,-12.0
THA,Thailand,2020-09-23,-15.0
THA,Thailand,2020-09-24,-15.0
THA,Thailand,2020-09-25,-12.0
THA,Thailand,2020-09-26,-9.0
THA,Thailand,2020-09-27,-11.0
THA,Thailand,2020-09-28,-14.0
THA,Thailand,2020-09-29,-13.0
THA,Thailand,2020-09-30,-7.0
THA,Thailand,2020-10-01,-10.0
THA,Thailand,2020-10-02,-13.0
THA,Thailand,2020-10-03,-9.0
THA,Thailand,2020-10-04,-7.0
THA,Thailand,2020-10-05,-11.0
THA,Thailand,2020-10-06,-12.0
THA,Thailand,2020-10-07,-12.0
THA,Thailand,2020-10-08,-18.0
THA,Thailand,2020-10-09,-15.0
THA,Thailand,2020-10-10,-14.0
THA,Thailand,2020-10-11,-11.0
THA,Thailand,2020-10-12,-8.0
THA,Thailand,2020-10-13,-10.0
THA,Thailand,2020-10-14,-12.0
THA,Thailand,2020-10-15,-13.0
THA,Thailand,2020-10-16,-20.0
THA,Thailand,2020-10-17,-21.0
THA,Thailand,2020-10-18,-18.0
THA,Thailand,2020-10-19,-16.0
THA,Thailand,2020-10-20,-14.0
THA,Thailand,2020-10-21,-13.0
THA,Thailand,2020-10-22,-9.0
THA,Thailand,2020-10-23,-7.0
THA,Thailand,2020-10-24,-11.0
THA,Thailand,2020-10-25,-10.0
THA,Thailand,2020-10-26,-9.0
THA,Thailand,2020-10-27,-8.0
THA,Thailand,2020-10-28,-8.0
THA,Thailand,2020-10-29,-12.0
THA,Thailand,2020-10-30,-7.0
THA,Thailand,2020-10-31,-2.0
THA,Thailand,2020-11-01,-1.0
THA,Thailand,2020-11-02,-3.0
THA,Thailand,2020-11-03,-4.0
THA,Thailand,2020-11-04,-6.0
THA,Thailand,2020-11-05,-6.0
THA,Thailand,2020-11-06,-8.0
THA,Thailand,2020-11-07,-7.0
THA,Thailand,2020-11-08,-5.0
THA,Thailand,2020-11-09,-8.0
THA,Thailand,2020-11-10,-6.0
THA,Thailand,2020-11-11,-6.0
THA,Thailand,2020-11-12,-8.0
THA,Thailand,2020-11-13,-6.0
THA,Thailand,2020-11-14,-5.0
THA,Thailand,2020-11-15,-2.0
THA,Thailand,2020-11-16,-4.0
THA,Thailand,2020-11-17,-4.0
THA,Thailand,2020-11-18,-3.0
THA,Thailand,2020-11-19,-1.0
THA,Thailand,2020-11-20,-4.0
THA,Thailand,2020-11-21,-7.0
THA,Thailand,2020-11-22,-2.0
THA,Thailand,2020-11-23,-4.0
THA,Thailand,2020-11-24,-4.0
THA,Thailand,2020-11-25,-1.0
THA,Thailand,2020-11-26,-1.0
THA,Thailand,2020-11-27,-3.0
THA,Thailand,2020-11-28,-1.0
THA,Thailand,2020-11-29,1.0
THA,Thailand,2020-11-30,2.0
THA,Thailand,2020-12-01,-2.0
THA,Thailand,2020-12-02,-1.0
THA,Thailand,2020-12-03,-3.0
THA,Thailand,2020-12-04,-3.0
THA,Thailand,2020-12-05,2.0
THA,Thailand,2020-12-06,1.0
THA,Thailand,2020-12-07,-1.0
TJK,Tajikistan,2020-02-15,-1.0
TJK,Tajikistan,2020-02-16,2.0
TJK,Tajikistan,2020-02-17,2.0
TJK,Tajikistan,2020-02-18,-7.0
TJK,Tajikistan,2020-02-19,-3.0
TJK,Tajikistan,2020-02-20,3.0
TJK,Tajikistan,2020-02-21,5.0
TJK,Tajikistan,2020-02-22,5.0
TJK,Tajikistan,2020-02-23,9.0
TJK,Tajikistan,2020-02-24,1.0
TJK,Tajikistan,2020-02-25,1.0
TJK,Tajikistan,2020-02-26,-3.0
TJK,Tajikistan,2020-02-27,-9.0
TJK,Tajikistan,2020-02-28,-2.0
TJK,Tajikistan,2020-02-29,2.0
TJK,Tajikistan,2020-03-01,1.0
TJK,Tajikistan,2020-03-02,4.0
TJK,Tajikistan,2020-03-03,3.0
TJK,Tajikistan,2020-03-04,-1.0
TJK,Tajikistan,2020-03-05,0.0
TJK,Tajikistan,2020-03-06,8.0
TJK,Tajikistan,2020-03-07,3.0
TJK,Tajikistan,2020-03-08,9.0
TJK,Tajikistan,2020-03-09,-9.0
TJK,Tajikistan,2020-03-10,-2.0
TJK,Tajikistan,2020-03-11,-3.0
TJK,Tajikistan,2020-03-12,0.0
TJK,Tajikistan,2020-03-13,3.0
TJK,Tajikistan,2020-03-14,2.0
TJK,Tajikistan,2020-03-15,1.0
TJK,Tajikistan,2020-03-16,2.0
TJK,Tajikistan,2020-03-17,-1.0
TJK,Tajikistan,2020-03-18,-1.0
TJK,Tajikistan,2020-03-19,1.0
TJK,Tajikistan,2020-03-20,2.0
TJK,Tajikistan,2020-03-21,-19.0
TJK,Tajikistan,2020-03-22,-9.0
TJK,Tajikistan,2020-03-23,-21.0
TJK,Tajikistan,2020-03-24,-21.0
TJK,Tajikistan,2020-03-25,-20.0
TJK,Tajikistan,2020-03-26,-12.0
TJK,Tajikistan,2020-03-27,-9.0
TJK,Tajikistan,2020-03-28,-8.0
TJK,Tajikistan,2020-03-29,-8.0
TJK,Tajikistan,2020-03-30,-8.0
TJK,Tajikistan,2020-03-31,-13.0
TJK,Tajikistan,2020-04-01,-16.0
TJK,Tajikistan,2020-04-02,-4.0
TJK,Tajikistan,2020-04-03,-2.0
TJK,Tajikistan,2020-04-04,-5.0
TJK,Tajikistan,2020-04-05,-6.0
TJK,Tajikistan,2020-04-06,-5.0
TJK,Tajikistan,2020-04-07,-7.0
TJK,Tajikistan,2020-04-08,-17.0
TJK,Tajikistan,2020-04-09,-16.0
TJK,Tajikistan,2020-04-10,-3.0
TJK,Tajikistan,2020-04-11,-9.0
TJK,Tajikistan,2020-04-12,-13.0
TJK,Tajikistan,2020-04-13,-12.0
TJK,Tajikistan,2020-04-14,-12.0
TJK,Tajikistan,2020-04-15,-17.0
TJK,Tajikistan,2020-04-16,-3.0
TJK,Tajikistan,2020-04-17,-3.0
TJK,Tajikistan,2020-04-18,-6.0
TJK,Tajikistan,2020-04-19,-7.0
TJK,Tajikistan,2020-04-20,-8.0
TJK,Tajikistan,2020-04-21,-11.0
TJK,Tajikistan,2020-04-22,-11.0
TJK,Tajikistan,2020-04-23,-12.0
TJK,Tajikistan,2020-04-24,-26.0
TJK,Tajikistan,2020-04-25,-27.0
TJK,Tajikistan,2020-04-26,-29.0
TJK,Tajikistan,2020-04-27,-29.0
TJK,Tajikistan,2020-04-28,-32.0
TJK,Tajikistan,2020-04-29,-32.0
TJK,Tajikistan,2020-04-30,-31.0
TJK,Tajikistan,2020-05-01,-38.0
TJK,Tajikistan,2020-05-02,-44.0
TJK,Tajikistan,2020-05-03,-46.0
TJK,Tajikistan,2020-05-04,-47.0
TJK,Tajikistan,2020-05-05,-48.0
TJK,Tajikistan,2020-05-06,-47.0
TJK,Tajikistan,2020-05-07,-45.0
TJK,Tajikistan,2020-05-08,-45.0
TJK,Tajikistan,2020-05-09,-49.0
TJK,Tajikistan,2020-05-10,-47.0
TJK,Tajikistan,2020-05-11,-46.0
TJK,Tajikistan,2020-05-12,-44.0
TJK,Tajikistan,2020-05-13,-48.0
TJK,Tajikistan,2020-05-14,-50.0
TJK,Tajikistan,2020-05-15,-43.0
TJK,Tajikistan,2020-05-16,-47.0
TJK,Tajikistan,2020-05-17,-44.0
TJK,Tajikistan,2020-05-18,-47.0
TJK,Tajikistan,2020-05-19,-42.0
TJK,Tajikistan,2020-05-20,-44.0
TJK,Tajikistan,2020-05-21,-40.0
TJK,Tajikistan,2020-05-22,-37.0
TJK,Tajikistan,2020-05-23,-37.0
TJK,Tajikistan,2020-05-24,-48.0
TJK,Tajikistan,2020-05-25,-48.0
TJK,Tajikistan,2020-05-26,-39.0
TJK,Tajikistan,2020-05-27,-38.0
TJK,Tajikistan,2020-05-28,-36.0
TJK,Tajikistan,2020-05-29,-35.0
TJK,Tajikistan,2020-05-30,-37.0
TJK,Tajikistan,2020-05-31,-33.0
TJK,Tajikistan,2020-06-01,-28.0
TJK,Tajikistan,2020-06-02,-30.0
TJK,Tajikistan,2020-06-03,-29.0
TJK,Tajikistan,2020-06-04,-28.0
TJK,Tajikistan,2020-06-05,-26.0
TJK,Tajikistan,2020-06-06,-29.0
TJK,Tajikistan,2020-06-07,-27.0
TJK,Tajikistan,2020-06-08,-24.0
TJK,Tajikistan,2020-06-09,-27.0
TJK,Tajikistan,2020-06-10,-28.0
TJK,Tajikistan,2020-06-11,-26.0
TJK,Tajikistan,2020-06-12,-24.0
TJK,Tajikistan,2020-06-13,-27.0
TJK,Tajikistan,2020-06-14,-26.0
TJK,Tajikistan,2020-06-15,-19.0
TJK,Tajikistan,2020-06-16,-19.0
TJK,Tajikistan,2020-06-17,-20.0
TJK,Tajikistan,2020-06-18,-20.0
TJK,Tajikistan,2020-06-19,-17.0
TJK,Tajikistan,2020-06-20,-20.0
TJK,Tajikistan,2020-06-21,-18.0
TJK,Tajikistan,2020-06-22,-17.0
TJK,Tajikistan,2020-06-23,-19.0
TJK,Tajikistan,2020-06-24,-19.0
TJK,Tajikistan,2020-06-25,-17.0
TJK,Tajikistan,2020-06-26,-17.0
TJK,Tajikistan,2020-06-27,-21.0
TJK,Tajikistan,2020-06-28,-19.0
TJK,Tajikistan,2020-06-29,-21.0
TJK,Tajikistan,2020-06-30,-17.0
TJK,Tajikistan,2020-07-01,-19.0
TJK,Tajikistan,2020-07-02,-16.0
TJK,Tajikistan,2020-07-03,-13.0
TJK,Tajikistan,2020-07-04,-15.0
TJK,Tajikistan,2020-07-05,-11.0
TJK,Tajikistan,2020-07-06,-11.0
TJK,Tajikistan,2020-07-07,-13.0
TJK,Tajikistan,2020-07-08,-15.0
TJK,Tajikistan,2020-07-09,-14.0
TJK,Tajikistan,2020-07-10,-12.0
TJK,Tajikistan,2020-07-11,-14.0
TJK,Tajikistan,2020-07-12,-12.0
TJK,Tajikistan,2020-07-13,-11.0
TJK,Tajikistan,2020-07-14,-13.0
TJK,Tajikistan,2020-07-15,-15.0
TJK,Tajikistan,2020-07-16,-13.0
TJK,Tajikistan,2020-07-17,-12.0
TJK,Tajikistan,2020-07-18,-15.0
TJK,Tajikistan,2020-07-19,-13.0
TJK,Tajikistan,2020-07-20,-10.0
TJK,Tajikistan,2020-07-21,-14.0
TJK,Tajikistan,2020-07-22,-15.0
TJK,Tajikistan,2020-07-23,-13.0
TJK,Tajikistan,2020-07-24,-12.0
TJK,Tajikistan,2020-07-25,-13.0
TJK,Tajikistan,2020-07-26,-13.0
TJK,Tajikistan,2020-07-27,-11.0
TJK,Tajikistan,2020-07-28,-12.0
TJK,Tajikistan,2020-07-29,-10.0
TJK,Tajikistan,2020-07-30,-9.0
TJK,Tajikistan,2020-07-31,-40.0
TJK,Tajikistan,2020-08-01,-29.0
TJK,Tajikistan,2020-08-02,-15.0
TJK,Tajikistan,2020-08-03,-8.0
TJK,Tajikistan,2020-08-04,-7.0
TJK,Tajikistan,2020-08-05,-9.0
TJK,Tajikistan,2020-08-06,-8.0
TJK,Tajikistan,2020-08-07,-7.0
TJK,Tajikistan,2020-08-08,-8.0
TJK,Tajikistan,2020-08-09,-5.0
TJK,Tajikistan,2020-08-10,-3.0
TJK,Tajikistan,2020-08-11,-5.0
TJK,Tajikistan,2020-08-12,-6.0
TJK,Tajikistan,2020-08-13,-4.0
TJK,Tajikistan,2020-08-14,-2.0
TJK,Tajikistan,2020-08-15,0.0
TJK,Tajikistan,2020-08-16,7.0
TJK,Tajikistan,2020-08-17,3.0
TJK,Tajikistan,2020-08-18,0.0
TJK,Tajikistan,2020-08-19,-3.0
TJK,Tajikistan,2020-08-20,-2.0
TJK,Tajikistan,2020-08-21,-2.0
TJK,Tajikistan,2020-08-22,-5.0
TJK,Tajikistan,2020-08-23,-3.0
TJK,Tajikistan,2020-08-24,0.0
TJK,Tajikistan,2020-08-25,-2.0
TJK,Tajikistan,2020-08-26,-5.0
TJK,Tajikistan,2020-08-27,-3.0
TJK,Tajikistan,2020-08-28,-3.0
TJK,Tajikistan,2020-08-29,-4.0
TJK,Tajikistan,2020-08-30,-3.0
TJK,Tajikistan,2020-08-31,1.0
TJK,Tajikistan,2020-09-01,-1.0
TJK,Tajikistan,2020-09-02,-4.0
