iso_code,country,date,ox_stringency_index
LKA,Sri Lanka,2020-03-15,49.07
LKA,Sri Lanka,2020-03-16,60.19
LKA,Sri Lanka,2020-03-17,60.19
LKA,Sri Lanka,2020-03-18,81.48
LKA,Sri Lanka,2020-03-19,84.26
LKA,Sri Lanka,2020-03-20,88.89
LKA,Sri Lanka,2020-03-21,88.89
LKA,Sri Lanka,2020-03-22,88.89
LKA,Sri Lanka,2020-03-23,97.22
LKA,Sri Lanka,2020-03-24,97.22
LKA,Sri Lanka,2020-03-25,97.22
LKA,Sri Lanka,2020-03-26,97.22
LKA,Sri Lanka,2020-03-27,100.0
LKA,Sri Lanka,2020-03-28,100.0
LKA,Sri Lanka,2020-03-29,100.0
LKA,Sri Lanka,2020-03-30,100.0
LKA,Sri Lanka,2020-03-31,100.0
LKA,Sri Lanka,2020-04-01,100.0
LKA,Sri Lanka,2020-04-02,100.0
LKA,Sri Lanka,2020-04-03,100.0
LKA,Sri Lanka,2020-04-04,100.0
LKA,Sri Lanka,2020-04-05,100.0
LKA,Sri Lanka,2020-04-06,100.0
LKA,Sri Lanka,2020-04-07,100.0
LKA,Sri Lanka,2020-04-08,100.0
LKA,Sri Lanka,2020-04-09,100.0
LKA,Sri Lanka,2020-04-10,100.0
LKA,Sri Lanka,2020-04-11,100.0
LKA,Sri Lanka,2020-04-12,100.0
LKA,Sri Lanka,2020-04-13,100.0
LKA,Sri Lanka,2020-04-14,100.0
LKA,Sri Lanka,2020-04-15,100.0
LKA,Sri Lanka,2020-04-16,100.0
LKA,Sri Lanka,2020-04-17,100.0
LKA,Sri Lanka,2020-04-18,83.33
LKA,Sri Lanka,2020-04-19,83.33
LKA,Sri Lanka,2020-04-20,81.48
LKA,Sri Lanka,2020-04-21,81.48
LKA,Sri Lanka,2020-04-22,77.78
LKA,Sri Lanka,2020-04-23,77.78
LKA,Sri Lanka,2020-04-24,79.63
LKA,Sri Lanka,2020-04-25,79.63
LKA,Sri Lanka,2020-04-26,79.63
LKA,Sri Lanka,2020-04-27,79.63
LKA,Sri Lanka,2020-04-28,79.63
LKA,Sri Lanka,2020-04-29,79.63
LKA,Sri Lanka,2020-04-30,79.63
LKA,Sri Lanka,2020-05-01,79.63
LKA,Sri Lanka,2020-05-02,79.63
LKA,Sri Lanka,2020-05-03,79.63
LKA,Sri Lanka,2020-05-04,79.63
LKA,Sri Lanka,2020-05-05,79.63
LKA,Sri Lanka,2020-05-06,79.63
LKA,Sri Lanka,2020-05-07,79.63
LKA,Sri Lanka,2020-05-08,79.63
LKA,Sri Lanka,2020-05-09,79.63
LKA,Sri Lanka,2020-05-10,79.63
LKA,Sri Lanka,2020-05-11,79.63
LKA,Sri Lanka,2020-05-12,79.63
LKA,Sri Lanka,2020-05-13,82.41
LKA,Sri Lanka,2020-05-14,82.41
LKA,Sri Lanka,2020-05-15,82.41
LKA,Sri Lanka,2020-05-16,82.41
LKA,Sri Lanka,2020-05-17,82.41
LKA,Sri Lanka,2020-05-18,82.41
LKA,Sri Lanka,2020-05-19,82.41
LKA,Sri Lanka,2020-05-20,82.41
LKA,Sri Lanka,2020-05-21,82.41
LKA,Sri Lanka,2020-05-22,79.63
LKA,Sri Lanka,2020-05-23,79.63
LKA,Sri Lanka,2020-05-24,79.63
LKA,Sri Lanka,2020-05-25,79.63
LKA,Sri Lanka,2020-05-26,76.85
LKA,Sri Lanka,2020-05-27,76.85
LKA,Sri Lanka,2020-05-28,76.85
LKA,Sri Lanka,2020-05-29,76.85
LKA,Sri Lanka,2020-05-30,76.85
LKA,Sri Lanka,2020-05-31,76.85
LKA,Sri Lanka,2020-06-01,76.85
LKA,Sri Lanka,2020-06-02,76.85
LKA,Sri Lanka,2020-06-03,76.85
LKA,Sri Lanka,2020-06-04,76.85
LKA,Sri Lanka,2020-06-05,76.85
LKA,Sri Lanka,2020-06-06,76.85
LKA,Sri Lanka,2020-06-07,76.85
LKA,Sri Lanka,2020-06-08,60.19
LKA,Sri Lanka,2020-06-09,60.19
LKA,Sri Lanka,2020-06-10,60.19
LKA,Sri Lanka,2020-06-11,55.56
LKA,Sri Lanka,2020-06-12,55.56
LKA,Sri Lanka,2020-06-13,55.56
LKA,Sri Lanka,2020-06-14,55.56
LKA,Sri Lanka,2020-06-15,55.56
LKA,Sri Lanka,2020-06-16,55.56
LKA,Sri Lanka,2020-06-17,55.56
LKA,Sri Lanka,2020-06-18,55.56
LKA,Sri Lanka,2020-06-19,55.56
LKA,Sri Lanka,2020-06-20,55.56
LKA,Sri Lanka,2020-06-21,55.56
LKA,Sri Lanka,2020-06-22,55.56
LKA,Sri Lanka,2020-06-23,55.56
LKA,Sri Lanka,2020-06-24,55.56
LKA,Sri Lanka,2020-06-25,55.56
LKA,Sri Lanka,2020-06-26,55.56
LKA,Sri Lanka,2020-06-27,55.56
LKA,Sri Lanka,2020-06-28,53.7
LKA,Sri Lanka,2020-06-29,53.7
LKA,Sri Lanka,2020-06-30,53.7
LKA,Sri Lanka,2020-07-01,53.7
LKA,Sri Lanka,2020-07-02,53.7
LKA,Sri Lanka,2020-07-03,53.7
LKA,Sri Lanka,2020-07-04,53.7
LKA,Sri Lanka,2020-07-05,53.7
LKA,Sri Lanka,2020-07-06,50.0
LKA,Sri Lanka,2020-07-07,50.0
LKA,Sri Lanka,2020-07-08,50.0
LKA,Sri Lanka,2020-07-09,50.0
LKA,Sri Lanka,2020-07-10,50.0
LKA,Sri Lanka,2020-07-11,50.0
LKA,Sri Lanka,2020-07-12,50.0
LKA,Sri Lanka,2020-07-13,53.7
LKA,Sri Lanka,2020-07-14,53.7
LKA,Sri Lanka,2020-07-15,53.7
LKA,Sri Lanka,2020-07-16,53.7
LKA,Sri Lanka,2020-07-17,53.7
LKA,Sri Lanka,2020-07-18,53.7
LKA,Sri Lanka,2020-07-19,53.7
LKA,Sri Lanka,2020-07-20,53.7
LKA,Sri Lanka,2020-07-21,53.7
LKA,Sri Lanka,2020-07-22,53.7
LKA,Sri Lanka,2020-07-23,53.7
LKA,Sri Lanka,2020-07-24,53.7
LKA,Sri Lanka,2020-07-25,53.7
LKA,Sri Lanka,2020-07-26,53.7
LKA,Sri Lanka,2020-07-27,50.0
LKA,Sri Lanka,2020-07-28,50.0
LKA,Sri Lanka,2020-07-29,50.0
LKA,Sri Lanka,2020-07-30,50.0
LKA,Sri Lanka,2020-07-31,50.0
LKA,Sri Lanka,2020-08-01,50.0
LKA,Sri Lanka,2020-08-02,50.0
LKA,Sri Lanka,2020-08-03,50.0
LKA,Sri Lanka,2020-08-04,50.0
LKA,Sri Lanka,2020-08-05,50.0
LKA,Sri Lanka,2020-08-06,50.0
LKA,Sri Lanka,2020-08-07,50.0
LKA,Sri Lanka,2020-08-08,50.0
LKA,Sri Lanka,2020-08-09,50.0
LKA,Sri Lanka,2020-08-10,50.0
LKA,Sri Lanka,2020-08-11,50.0
LKA,Sri Lanka,2020-08-12,50.0
LKA,Sri Lanka,2020-08-13,50.0
LKA,Sri Lanka,2020-08-14,50.0
LKA,Sri Lanka,2020-08-15,50.0
LKA,Sri Lanka,2020-08-16,50.0
LKA,Sri Lanka,2020-08-17,50.0
LKA,Sri Lanka,2020-08-18,50.0
LSO,Lesotho,2020-01-01,0.0
LSO,Lesotho,2020-01-02,0.0
LSO,Lesotho,2020-01-03,0.0
LSO,Lesotho,2020-01-04,0.0
LSO,Lesotho,2020-01-05,0.0
LSO,Lesotho,2020-01-06,0.0
LSO,Lesotho,2020-01-07,0.0
LSO,Lesotho,2020-01-08,0.0
LSO,Lesotho,2020-01-09,0.0
LSO,Lesotho,2020-01-10,0.0
LSO,Lesotho,2020-01-11,0.0
LSO,Lesotho,2020-01-12,0.0
LSO,Lesotho,2020-01-13,0.0
LSO,Lesotho,2020-01-14,0.0
LSO,Lesotho,2020-01-15,0.0
LSO,Lesotho,2020-01-16,0.0
LSO,Lesotho,2020-01-17,0.0
LSO,Lesotho,2020-01-18,0.0
LSO,Lesotho,2020-01-19,0.0
LSO,Lesotho,2020-01-20,0.0
LSO,Lesotho,2020-01-21,0.0
LSO,Lesotho,2020-01-22,0.0
LSO,Lesotho,2020-01-23,0.0
LSO,Lesotho,2020-01-24,0.0
LSO,Lesotho,2020-01-25,0.0
LSO,Lesotho,2020-01-26,0.0
LSO,Lesotho,2020-01-27,0.0
LSO,Lesotho,2020-01-28,0.0
LSO,Lesotho,2020-01-29,0.0
LSO,Lesotho,2020-01-30,0.0
LSO,Lesotho,2020-01-31,0.0
LSO,Lesotho,2020-02-01,0.0
LSO,Lesotho,2020-02-02,0.0
LSO,Lesotho,2020-02-03,0.0
LSO,Lesotho,2020-02-04,0.0
LSO,Lesotho,2020-02-05,0.0
LSO,Lesotho,2020-02-06,0.0
LSO,Lesotho,2020-02-07,0.0
LSO,Lesotho,2020-02-08,0.0
LSO,Lesotho,2020-02-09,0.0
LSO,Lesotho,2020-02-10,0.0
LSO,Lesotho,2020-02-11,0.0
LSO,Lesotho,2020-02-12,0.0
LSO,Lesotho,2020-02-13,0.0
LSO,Lesotho,2020-02-14,0.0
LSO,Lesotho,2020-02-15,0.0
LSO,Lesotho,2020-02-16,0.0
LSO,Lesotho,2020-02-17,0.0
LSO,Lesotho,2020-02-18,0.0
LSO,Lesotho,2020-02-19,0.0
LSO,Lesotho,2020-02-20,0.0
LSO,Lesotho,2020-02-21,0.0
LSO,Lesotho,2020-02-22,0.0
LSO,Lesotho,2020-02-23,0.0
LSO,Lesotho,2020-02-24,0.0
LSO,Lesotho,2020-02-25,0.0
LSO,Lesotho,2020-02-26,0.0
LSO,Lesotho,2020-02-27,0.0
LSO,Lesotho,2020-02-28,0.0
LSO,Lesotho,2020-02-29,0.0
LSO,Lesotho,2020-03-01,0.0
LSO,Lesotho,2020-03-02,0.0
LSO,Lesotho,2020-03-03,0.0
LSO,Lesotho,2020-03-04,5.56
LSO,Lesotho,2020-03-05,5.56
LSO,Lesotho,2020-03-06,11.11
LSO,Lesotho,2020-03-07,11.11
LSO,Lesotho,2020-03-08,11.11
LSO,Lesotho,2020-03-09,11.11
LSO,Lesotho,2020-03-10,11.11
LSO,Lesotho,2020-03-11,11.11
LSO,Lesotho,2020-03-12,11.11
LSO,Lesotho,2020-03-13,11.11
LSO,Lesotho,2020-03-14,11.11
LSO,Lesotho,2020-03-15,11.11
LSO,Lesotho,2020-03-16,11.11
LSO,Lesotho,2020-03-17,11.11
LSO,Lesotho,2020-03-18,70.37
LSO,Lesotho,2020-03-19,75.93
LSO,Lesotho,2020-03-20,75.93
LSO,Lesotho,2020-03-21,75.93
LSO,Lesotho,2020-03-22,75.93
LSO,Lesotho,2020-03-23,75.93
LSO,Lesotho,2020-03-24,75.93
LSO,Lesotho,2020-03-25,75.93
LSO,Lesotho,2020-03-26,75.93
LSO,Lesotho,2020-03-27,75.93
LSO,Lesotho,2020-03-28,75.93
LSO,Lesotho,2020-03-29,90.74
LSO,Lesotho,2020-03-30,90.74
LSO,Lesotho,2020-03-31,90.74
LSO,Lesotho,2020-04-01,90.74
LSO,Lesotho,2020-04-02,90.74
LSO,Lesotho,2020-04-03,90.74
LSO,Lesotho,2020-04-04,90.74
LSO,Lesotho,2020-04-05,90.74
LSO,Lesotho,2020-04-06,90.74
LSO,Lesotho,2020-04-07,90.74
LSO,Lesotho,2020-04-08,90.74
LSO,Lesotho,2020-04-09,90.74
LSO,Lesotho,2020-04-10,90.74
LSO,Lesotho,2020-04-11,90.74
LSO,Lesotho,2020-04-12,90.74
LSO,Lesotho,2020-04-13,90.74
LSO,Lesotho,2020-04-14,90.74
LSO,Lesotho,2020-04-15,90.74
LSO,Lesotho,2020-04-16,90.74
LSO,Lesotho,2020-04-17,90.74
LSO,Lesotho,2020-04-18,90.74
LSO,Lesotho,2020-04-19,90.74
LSO,Lesotho,2020-04-20,90.74
LSO,Lesotho,2020-04-21,90.74
LSO,Lesotho,2020-04-22,90.74
LSO,Lesotho,2020-04-23,90.74
LSO,Lesotho,2020-04-24,90.74
LSO,Lesotho,2020-04-25,90.74
LSO,Lesotho,2020-04-26,90.74
LSO,Lesotho,2020-04-27,90.74
LSO,Lesotho,2020-04-28,90.74
LSO,Lesotho,2020-04-29,90.74
LSO,Lesotho,2020-04-30,90.74
LSO,Lesotho,2020-05-01,90.74
LSO,Lesotho,2020-05-02,90.74
LSO,Lesotho,2020-05-03,90.74
LSO,Lesotho,2020-05-04,90.74
LSO,Lesotho,2020-05-05,90.74
LSO,Lesotho,2020-05-06,62.04
LSO,Lesotho,2020-05-07,62.04
LSO,Lesotho,2020-05-08,62.04
LSO,Lesotho,2020-05-09,62.04
LSO,Lesotho,2020-05-10,62.04
LSO,Lesotho,2020-05-11,62.04
LSO,Lesotho,2020-05-12,62.04
LSO,Lesotho,2020-05-13,62.04
LSO,Lesotho,2020-05-14,62.04
LSO,Lesotho,2020-05-15,62.04
LSO,Lesotho,2020-05-16,62.04
LSO,Lesotho,2020-05-17,62.04
LSO,Lesotho,2020-05-18,62.04
LSO,Lesotho,2020-05-19,62.04
LSO,Lesotho,2020-05-20,62.04
LSO,Lesotho,2020-05-21,62.04
LSO,Lesotho,2020-05-22,62.04
LSO,Lesotho,2020-05-23,62.04
LSO,Lesotho,2020-05-24,62.04
LSO,Lesotho,2020-05-25,62.04
LSO,Lesotho,2020-05-26,62.04
LSO,Lesotho,2020-05-27,62.04
LSO,Lesotho,2020-05-28,62.04
LSO,Lesotho,2020-05-29,62.04
LSO,Lesotho,2020-05-30,62.04
LSO,Lesotho,2020-05-31,62.04
LSO,Lesotho,2020-06-01,62.04
LSO,Lesotho,2020-06-02,62.04
LSO,Lesotho,2020-06-03,62.04
LSO,Lesotho,2020-06-04,62.04
LSO,Lesotho,2020-06-05,62.04
LSO,Lesotho,2020-06-06,62.04
LSO,Lesotho,2020-06-07,62.04
LSO,Lesotho,2020-06-08,62.04
LSO,Lesotho,2020-06-09,62.04
LSO,Lesotho,2020-06-10,62.04
LSO,Lesotho,2020-06-11,62.04
LSO,Lesotho,2020-06-12,62.04
LSO,Lesotho,2020-06-13,62.04
LSO,Lesotho,2020-06-14,62.04
LSO,Lesotho,2020-06-15,62.04
LSO,Lesotho,2020-06-16,62.04
LSO,Lesotho,2020-06-17,62.04
LSO,Lesotho,2020-06-18,62.04
LSO,Lesotho,2020-06-19,62.04
LSO,Lesotho,2020-06-20,62.04
LSO,Lesotho,2020-06-21,54.63
LSO,Lesotho,2020-06-22,54.63
LSO,Lesotho,2020-06-23,54.63
LSO,Lesotho,2020-06-24,54.63
LSO,Lesotho,2020-06-25,54.63
LSO,Lesotho,2020-06-26,54.63
LSO,Lesotho,2020-06-27,54.63
LSO,Lesotho,2020-06-28,54.63
LSO,Lesotho,2020-06-29,54.63
LSO,Lesotho,2020-06-30,54.63
LSO,Lesotho,2020-07-01,54.63
LSO,Lesotho,2020-07-02,54.63
LSO,Lesotho,2020-07-03,54.63
LSO,Lesotho,2020-07-04,54.63
LSO,Lesotho,2020-07-05,54.63
LSO,Lesotho,2020-07-06,54.63
LSO,Lesotho,2020-07-07,54.63
LSO,Lesotho,2020-07-08,54.63
LSO,Lesotho,2020-07-09,54.63
LSO,Lesotho,2020-07-10,54.63
LSO,Lesotho,2020-07-11,54.63
LSO,Lesotho,2020-07-12,54.63
LSO,Lesotho,2020-07-13,54.63
LSO,Lesotho,2020-07-14,54.63
LSO,Lesotho,2020-07-15,58.33
LSO,Lesotho,2020-07-16,58.33
LSO,Lesotho,2020-07-17,58.33
LSO,Lesotho,2020-07-18,58.33
LSO,Lesotho,2020-07-19,71.3
LSO,Lesotho,2020-07-20,71.3
LSO,Lesotho,2020-07-21,71.3
LSO,Lesotho,2020-07-22,71.3
LSO,Lesotho,2020-07-23,71.3
LSO,Lesotho,2020-07-24,71.3
LSO,Lesotho,2020-07-25,71.3
LSO,Lesotho,2020-07-26,71.3
LSO,Lesotho,2020-07-27,71.3
LSO,Lesotho,2020-07-28,71.3
LSO,Lesotho,2020-07-29,71.3
LSO,Lesotho,2020-07-30,71.3
LSO,Lesotho,2020-07-31,71.3
LSO,Lesotho,2020-08-01,71.3
LSO,Lesotho,2020-08-02,71.3
LSO,Lesotho,2020-08-03,71.3
LSO,Lesotho,2020-08-04,71.3
LSO,Lesotho,2020-08-05,71.3
LSO,Lesotho,2020-08-06,71.3
LSO,Lesotho,2020-08-07,71.3
LSO,Lesotho,2020-08-08,71.3
LSO,Lesotho,2020-08-09,71.3
LSO,Lesotho,2020-08-10,71.3
LSO,Lesotho,2020-08-11,71.3
LSO,Lesotho,2020-08-12,71.3
LSO,Lesotho,2020-08-13,71.3
LSO,Lesotho,2020-08-14,71.3
LSO,Lesotho,2020-08-15,71.3
LSO,Lesotho,2020-08-16,71.3
LSO,Lesotho,2020-08-17,71.3
LTU,Lithuania,2020-01-01,0.0
LTU,Lithuania,2020-01-02,0.0
LTU,Lithuania,2020-01-03,0.0
LTU,Lithuania,2020-01-04,0.0
LTU,Lithuania,2020-01-05,0.0
LTU,Lithuania,2020-01-06,0.0
LTU,Lithuania,2020-01-07,0.0
LTU,Lithuania,2020-01-08,0.0
LTU,Lithuania,2020-01-09,0.0
LTU,Lithuania,2020-01-10,0.0
LTU,Lithuania,2020-01-11,0.0
LTU,Lithuania,2020-01-12,0.0
LTU,Lithuania,2020-01-13,0.0
LTU,Lithuania,2020-01-14,0.0
LTU,Lithuania,2020-01-15,0.0
LTU,Lithuania,2020-01-16,0.0
