iso_code,country,date,ox_stringency_legacy_index
KGZ,Kyrgyz Republic,2020-09-12,71.43
KGZ,Kyrgyz Republic,2020-09-13,71.43
KGZ,Kyrgyz Republic,2020-09-14,71.43
KGZ,Kyrgyz Republic,2020-09-15,71.43
KGZ,Kyrgyz Republic,2020-09-16,71.43
KGZ,Kyrgyz Republic,2020-09-17,71.43
KGZ,Kyrgyz Republic,2020-09-18,71.43
KGZ,Kyrgyz Republic,2020-09-19,71.43
KGZ,Kyrgyz Republic,2020-09-20,71.43
KGZ,Kyrgyz Republic,2020-09-21,71.43
KGZ,Kyrgyz Republic,2020-09-22,66.67
KGZ,Kyrgyz Republic,2020-09-23,66.67
KGZ,Kyrgyz Republic,2020-09-24,66.67
KGZ,Kyrgyz Republic,2020-09-25,66.67
KGZ,Kyrgyz Republic,2020-09-26,66.67
KGZ,Kyrgyz Republic,2020-09-27,66.67
KGZ,Kyrgyz Republic,2020-09-28,63.1
KGZ,Kyrgyz Republic,2020-09-29,63.1
KGZ,Kyrgyz Republic,2020-09-30,63.1
KGZ,Kyrgyz Republic,2020-10-01,63.1
KGZ,Kyrgyz Republic,2020-10-02,63.1
KGZ,Kyrgyz Republic,2020-10-03,66.67
KGZ,Kyrgyz Republic,2020-10-04,66.67
KGZ,Kyrgyz Republic,2020-10-05,66.67
KGZ,Kyrgyz Republic,2020-10-06,66.67
KGZ,Kyrgyz Republic,2020-10-07,66.67
KGZ,Kyrgyz Republic,2020-10-08,66.67
KGZ,Kyrgyz Republic,2020-10-09,66.67
KGZ,Kyrgyz Republic,2020-10-10,66.67
KGZ,Kyrgyz Republic,2020-10-11,66.67
KGZ,Kyrgyz Republic,2020-10-12,66.67
KGZ,Kyrgyz Republic,2020-10-13,66.67
KGZ,Kyrgyz Republic,2020-10-14,66.67
KGZ,Kyrgyz Republic,2020-10-15,66.67
KGZ,Kyrgyz Republic,2020-10-16,66.67
KGZ,Kyrgyz Republic,2020-10-17,61.9
KGZ,Kyrgyz Republic,2020-10-18,61.9
KGZ,Kyrgyz Republic,2020-10-19,61.9
KGZ,Kyrgyz Republic,2020-10-20,61.9
KGZ,Kyrgyz Republic,2020-10-21,61.9
KGZ,Kyrgyz Republic,2020-10-22,61.9
KGZ,Kyrgyz Republic,2020-10-23,61.9
KGZ,Kyrgyz Republic,2020-10-24,61.9
KGZ,Kyrgyz Republic,2020-10-25,61.9
KGZ,Kyrgyz Republic,2020-10-26,61.9
KGZ,Kyrgyz Republic,2020-10-27,61.9
KGZ,Kyrgyz Republic,2020-10-28,61.9
KGZ,Kyrgyz Republic,2020-10-29,61.9
KGZ,Kyrgyz Republic,2020-10-30,61.9
KGZ,Kyrgyz Republic,2020-10-31,61.9
KGZ,Kyrgyz Republic,2020-11-01,61.9
KGZ,Kyrgyz Republic,2020-11-02,61.9
KGZ,Kyrgyz Republic,2020-11-03,61.9
KGZ,Kyrgyz Republic,2020-11-04,61.9
KGZ,Kyrgyz Republic,2020-11-05,61.9
KGZ,Kyrgyz Republic,2020-11-06,61.9
KGZ,Kyrgyz Republic,2020-11-07,61.9
KGZ,Kyrgyz Republic,2020-11-08,61.9
KGZ,Kyrgyz Republic,2020-11-09,61.9
KGZ,Kyrgyz Republic,2020-11-10,61.9
KGZ,Kyrgyz Republic,2020-11-11,58.33
KGZ,Kyrgyz Republic,2020-11-12,58.33
KGZ,Kyrgyz Republic,2020-11-13,58.33
KGZ,Kyrgyz Republic,2020-11-14,58.33
KGZ,Kyrgyz Republic,2020-11-15,58.33
KGZ,Kyrgyz Republic,2020-11-16,58.33
KGZ,Kyrgyz Republic,2020-11-17,58.33
KGZ,Kyrgyz Republic,2020-11-18,58.33
KGZ,Kyrgyz Republic,2020-11-19,58.33
KGZ,Kyrgyz Republic,2020-11-20,58.33
KGZ,Kyrgyz Republic,2020-11-21,58.33
KGZ,Kyrgyz Republic,2020-11-22,58.33
KGZ,Kyrgyz Republic,2020-11-23,58.33
KGZ,Kyrgyz Republic,2020-11-24,58.33
KGZ,Kyrgyz Republic,2020-11-25,58.33
KGZ,Kyrgyz Republic,2020-11-26,55.48
KGZ,Kyrgyz Republic,2020-11-27,55.48
KGZ,Kyrgyz Republic,2020-11-28,55.48
KGZ,Kyrgyz Republic,2020-11-29,55.48
KGZ,Kyrgyz Republic,2020-11-30,55.48
KGZ,Kyrgyz Republic,2020-12-01,51.9
KGZ,Kyrgyz Republic,2020-12-02,51.9
KGZ,Kyrgyz Republic,2020-12-03,51.9
KGZ,Kyrgyz Republic,2020-12-04,51.9
KGZ,Kyrgyz Republic,2020-12-05,51.9
KGZ,Kyrgyz Republic,2020-12-06,51.9
KGZ,Kyrgyz Republic,2020-12-07,51.9
KGZ,Kyrgyz Republic,2020-12-08,51.9
KGZ,Kyrgyz Republic,2020-12-09,51.9
KGZ,Kyrgyz Republic,2020-12-10,51.9
KGZ,Kyrgyz Republic,2020-12-11,53.57
KGZ,Kyrgyz Republic,2020-12-12,53.57
KGZ,Kyrgyz Republic,2020-12-13,53.57
KGZ,Kyrgyz Republic,2020-12-14,53.57
KGZ,Kyrgyz Republic,2020-12-15,53.57
KGZ,Kyrgyz Republic,2020-12-16,53.57
KGZ,Kyrgyz Republic,2020-12-17,53.57
KGZ,Kyrgyz Republic,2020-12-18,53.57
KGZ,Kyrgyz Republic,2020-12-19,53.57
KGZ,Kyrgyz Republic,2020-12-20,53.57
KGZ,Kyrgyz Republic,2020-12-21,53.57
KGZ,Kyrgyz Republic,2020-12-22,53.57
KGZ,Kyrgyz Republic,2020-12-23,53.57
KGZ,Kyrgyz Republic,2020-12-24,53.57
KGZ,Kyrgyz Republic,2020-12-25,53.57
KGZ,Kyrgyz Republic,2020-12-26,53.57
KGZ,Kyrgyz Republic,2020-12-27,53.57
KGZ,Kyrgyz Republic,2020-12-28,53.57
KGZ,Kyrgyz Republic,2020-12-29,53.57
KGZ,Kyrgyz Republic,2020-12-30,53.57
KGZ,Kyrgyz Republic,2020-12-31,53.57
KGZ,Kyrgyz Republic,2021-01-01,53.57
KGZ,Kyrgyz Republic,2021-01-02,53.57
KGZ,Kyrgyz Republic,2021-01-03,53.57
KGZ,Kyrgyz Republic,2021-01-04,53.57
KGZ,Kyrgyz Republic,2021-01-05,53.57
KGZ,Kyrgyz Republic,2021-01-06,53.57
KGZ,Kyrgyz Republic,2021-01-07,53.57
KGZ,Kyrgyz Republic,2021-01-08,53.57
KGZ,Kyrgyz Republic,2021-01-09,53.57
KGZ,Kyrgyz Republic,2021-01-10,53.57
KGZ,Kyrgyz Republic,2021-01-11,53.57
KGZ,Kyrgyz Republic,2021-01-12,53.57
KGZ,Kyrgyz Republic,2021-01-13,53.57
KGZ,Kyrgyz Republic,2021-01-14,53.57
KGZ,Kyrgyz Republic,2021-01-15,53.57
KGZ,Kyrgyz Republic,2021-01-16,53.57
KGZ,Kyrgyz Republic,2021-01-17,53.57
KGZ,Kyrgyz Republic,2021-01-18,53.57
KGZ,Kyrgyz Republic,2021-01-19,53.57
KGZ,Kyrgyz Republic,2021-01-20,53.57
KGZ,Kyrgyz Republic,2021-01-21,53.57
KGZ,Kyrgyz Republic,2021-01-22,53.57
KGZ,Kyrgyz Republic,2021-01-23,53.57
KGZ,Kyrgyz Republic,2021-01-24,53.57
KGZ,Kyrgyz Republic,2021-01-25,53.57
KGZ,Kyrgyz Republic,2021-01-26,53.57
KGZ,Kyrgyz Republic,2021-01-27,53.57
KGZ,Kyrgyz Republic,2021-01-28,53.57
KGZ,Kyrgyz Republic,2021-01-29,53.57
KGZ,Kyrgyz Republic,2021-01-30,53.57
KGZ,Kyrgyz Republic,2021-01-31,53.57
KGZ,Kyrgyz Republic,2021-02-01,53.57
KGZ,Kyrgyz Republic,2021-02-02,53.57
KGZ,Kyrgyz Republic,2021-02-03,53.57
KGZ,Kyrgyz Republic,2021-02-04,46.43
KGZ,Kyrgyz Republic,2021-02-05,46.43
KGZ,Kyrgyz Republic,2021-02-06,46.43
KGZ,Kyrgyz Republic,2021-02-07,46.43
KGZ,Kyrgyz Republic,2021-02-08,46.43
KGZ,Kyrgyz Republic,2021-02-09,46.43
KGZ,Kyrgyz Republic,2021-02-10,46.43
KGZ,Kyrgyz Republic,2021-02-11,46.43
KGZ,Kyrgyz Republic,2021-02-12,46.43
KGZ,Kyrgyz Republic,2021-02-13,46.43
KGZ,Kyrgyz Republic,2021-02-14,46.43
KGZ,Kyrgyz Republic,2021-02-15,46.43
KGZ,Kyrgyz Republic,2021-02-16,46.43
KGZ,Kyrgyz Republic,2021-02-17,46.43
KGZ,Kyrgyz Republic,2021-02-18,46.43
KGZ,Kyrgyz Republic,2021-02-19,46.43
KGZ,Kyrgyz Republic,2021-02-20,46.43
KGZ,Kyrgyz Republic,2021-02-21,46.43
KHM,Cambodia,2020-01-01,0.0
KHM,Cambodia,2020-01-02,0.0
KHM,Cambodia,2020-01-03,0.0
KHM,Cambodia,2020-01-04,0.0
KHM,Cambodia,2020-01-05,0.0
KHM,Cambodia,2020-01-06,0.0
KHM,Cambodia,2020-01-07,0.0
KHM,Cambodia,2020-01-08,0.0
KHM,Cambodia,2020-01-09,0.0
KHM,Cambodia,2020-01-10,0.0
KHM,Cambodia,2020-01-11,0.0
KHM,Cambodia,2020-01-12,0.0
KHM,Cambodia,2020-01-13,0.0
KHM,Cambodia,2020-01-14,0.0
KHM,Cambodia,2020-01-15,0.0
KHM,Cambodia,2020-01-16,0.0
KHM,Cambodia,2020-01-17,0.0
KHM,Cambodia,2020-01-18,0.0
KHM,Cambodia,2020-01-19,0.0
KHM,Cambodia,2020-01-20,0.0
KHM,Cambodia,2020-01-21,0.0
KHM,Cambodia,2020-01-22,0.0
KHM,Cambodia,2020-01-23,0.0
KHM,Cambodia,2020-01-24,0.0
KHM,Cambodia,2020-01-25,0.0
KHM,Cambodia,2020-01-26,0.0
KHM,Cambodia,2020-01-27,0.0
KHM,Cambodia,2020-01-28,0.0
KHM,Cambodia,2020-01-29,0.0
KHM,Cambodia,2020-01-30,0.0
KHM,Cambodia,2020-01-31,0.0
KHM,Cambodia,2020-02-01,0.0
KHM,Cambodia,2020-02-02,0.0
KHM,Cambodia,2020-02-03,0.0
KHM,Cambodia,2020-02-04,0.0
KHM,Cambodia,2020-02-05,0.0
KHM,Cambodia,2020-02-06,0.0
KHM,Cambodia,2020-02-07,0.0
KHM,Cambodia,2020-02-08,0.0
KHM,Cambodia,2020-02-09,0.0
KHM,Cambodia,2020-02-10,0.0
KHM,Cambodia,2020-02-11,0.0
KHM,Cambodia,2020-02-12,0.0
KHM,Cambodia,2020-02-13,0.0
KHM,Cambodia,2020-02-14,0.0
KHM,Cambodia,2020-02-15,0.0
KHM,Cambodia,2020-02-16,0.0
KHM,Cambodia,2020-02-17,0.0
KHM,Cambodia,2020-02-18,0.0
KHM,Cambodia,2020-02-19,0.0
KHM,Cambodia,2020-02-20,0.0
KHM,Cambodia,2020-02-21,0.0
KHM,Cambodia,2020-02-22,0.0
KHM,Cambodia,2020-02-23,0.0
KHM,Cambodia,2020-02-24,0.0
KHM,Cambodia,2020-02-25,0.0
KHM,Cambodia,2020-02-26,0.0
KHM,Cambodia,2020-02-27,0.0
KHM,Cambodia,2020-02-28,0.0
KHM,Cambodia,2020-02-29,0.0
KHM,Cambodia,2020-03-01,0.0
KHM,Cambodia,2020-03-02,0.0
KHM,Cambodia,2020-03-03,0.0
KHM,Cambodia,2020-03-04,0.0
KHM,Cambodia,2020-03-05,0.0
KHM,Cambodia,2020-03-06,0.0
KHM,Cambodia,2020-03-07,23.81
KHM,Cambodia,2020-03-08,23.81
KHM,Cambodia,2020-03-09,23.81
KHM,Cambodia,2020-03-10,23.81
KHM,Cambodia,2020-03-11,23.81
KHM,Cambodia,2020-03-12,23.81
KHM,Cambodia,2020-03-13,34.52
KHM,Cambodia,2020-03-14,34.52
KHM,Cambodia,2020-03-15,34.52
KHM,Cambodia,2020-03-16,34.52
KHM,Cambodia,2020-03-17,50.0
KHM,Cambodia,2020-03-18,50.0
KHM,Cambodia,2020-03-19,50.0
KHM,Cambodia,2020-03-20,50.0
KHM,Cambodia,2020-03-21,50.0
KHM,Cambodia,2020-03-22,50.0
KHM,Cambodia,2020-03-23,50.0
KHM,Cambodia,2020-03-24,50.0
KHM,Cambodia,2020-03-25,50.0
KHM,Cambodia,2020-03-26,64.29
KHM,Cambodia,2020-03-27,64.29
KHM,Cambodia,2020-03-28,64.29
KHM,Cambodia,2020-03-29,64.29
KHM,Cambodia,2020-03-30,64.29
KHM,Cambodia,2020-03-31,64.29
KHM,Cambodia,2020-04-01,64.29
KHM,Cambodia,2020-04-02,64.29
KHM,Cambodia,2020-04-03,64.29
KHM,Cambodia,2020-04-04,64.29
KHM,Cambodia,2020-04-05,64.29
KHM,Cambodia,2020-04-06,64.29
KHM,Cambodia,2020-04-07,64.29
KHM,Cambodia,2020-04-08,60.71
KHM,Cambodia,2020-04-09,75.0
KHM,Cambodia,2020-04-10,75.0
KHM,Cambodia,2020-04-11,75.0
KHM,Cambodia,2020-04-12,75.0
KHM,Cambodia,2020-04-13,75.0
KHM,Cambodia,2020-04-14,75.0
KHM,Cambodia,2020-04-15,75.0
KHM,Cambodia,2020-04-16,75.0
KHM,Cambodia,2020-04-17,60.71
KHM,Cambodia,2020-04-18,60.71
KHM,Cambodia,2020-04-19,60.71
KHM,Cambodia,2020-04-20,60.71
KHM,Cambodia,2020-04-21,60.71
KHM,Cambodia,2020-04-22,60.71
KHM,Cambodia,2020-04-23,60.71
KHM,Cambodia,2020-04-24,60.71
KHM,Cambodia,2020-04-25,60.71
KHM,Cambodia,2020-04-26,60.71
KHM,Cambodia,2020-04-27,60.71
KHM,Cambodia,2020-04-28,60.71
KHM,Cambodia,2020-04-29,60.71
KHM,Cambodia,2020-04-30,60.71
KHM,Cambodia,2020-05-01,60.71
KHM,Cambodia,2020-05-02,60.71
KHM,Cambodia,2020-05-03,60.71
KHM,Cambodia,2020-05-04,60.71
KHM,Cambodia,2020-05-05,60.71
KHM,Cambodia,2020-05-06,60.71
KHM,Cambodia,2020-05-07,60.71
KHM,Cambodia,2020-05-08,60.71
KHM,Cambodia,2020-05-09,60.71
KHM,Cambodia,2020-05-10,60.71
KHM,Cambodia,2020-05-11,60.71
KHM,Cambodia,2020-05-12,60.71
KHM,Cambodia,2020-05-13,60.71
KHM,Cambodia,2020-05-14,60.71
KHM,Cambodia,2020-05-15,60.71
KHM,Cambodia,2020-05-16,60.71
KHM,Cambodia,2020-05-17,60.71
KHM,Cambodia,2020-05-18,60.71
KHM,Cambodia,2020-05-19,60.71
KHM,Cambodia,2020-05-20,60.71
KHM,Cambodia,2020-05-21,60.71
KHM,Cambodia,2020-05-22,60.71
KHM,Cambodia,2020-05-23,60.71
KHM,Cambodia,2020-05-24,60.71
KHM,Cambodia,2020-05-25,60.71
KHM,Cambodia,2020-05-26,60.71
KHM,Cambodia,2020-05-27,60.71
KHM,Cambodia,2020-05-28,60.71
KHM,Cambodia,2020-05-29,60.71
KHM,Cambodia,2020-05-30,60.71
KHM,Cambodia,2020-05-31,60.71
KHM,Cambodia,2020-06-01,55.0
KHM,Cambodia,2020-06-02,55.0
KHM,Cambodia,2020-06-03,55.0
KHM,Cambodia,2020-06-04,55.0
KHM,Cambodia,2020-06-05,55.0
KHM,Cambodia,2020-06-06,55.0
KHM,Cambodia,2020-06-07,55.0
KHM,Cambodia,2020-06-08,55.0
KHM,Cambodia,2020-06-09,55.0
KHM,Cambodia,2020-06-10,55.0
KHM,Cambodia,2020-06-11,55.0
KHM,Cambodia,2020-06-12,55.0
KHM,Cambodia,2020-06-13,55.0
KHM,Cambodia,2020-06-14,55.0
KHM,Cambodia,2020-06-15,55.0
KHM,Cambodia,2020-06-16,55.0
KHM,Cambodia,2020-06-17,55.0
KHM,Cambodia,2020-06-18,55.0
KHM,Cambodia,2020-06-19,55.0
KHM,Cambodia,2020-06-20,55.0
KHM,Cambodia,2020-06-21,55.0
KHM,Cambodia,2020-06-22,55.0
KHM,Cambodia,2020-06-23,55.0
KHM,Cambodia,2020-06-24,55.0
KHM,Cambodia,2020-06-25,55.0
KHM,Cambodia,2020-06-26,55.0
KHM,Cambodia,2020-06-27,55.0
KHM,Cambodia,2020-06-28,55.0
KHM,Cambodia,2020-06-29,55.0
KHM,Cambodia,2020-06-30,55.0
KHM,Cambodia,2020-07-01,55.0
KHM,Cambodia,2020-07-02,55.0
KHM,Cambodia,2020-07-03,55.0
KHM,Cambodia,2020-07-04,55.0
KHM,Cambodia,2020-07-05,55.0
KHM,Cambodia,2020-07-06,55.0
KHM,Cambodia,2020-07-07,55.0
KHM,Cambodia,2020-07-08,51.43
KHM,Cambodia,2020-07-09,51.43
KHM,Cambodia,2020-07-10,51.43
KHM,Cambodia,2020-07-11,51.43
KHM,Cambodia,2020-07-12,51.43
KHM,Cambodia,2020-07-13,51.43
KHM,Cambodia,2020-07-14,51.43
KHM,Cambodia,2020-07-15,51.43
KHM,Cambodia,2020-07-16,51.43
KHM,Cambodia,2020-07-17,51.43
KHM,Cambodia,2020-07-18,51.43
KHM,Cambodia,2020-07-19,51.43
KHM,Cambodia,2020-07-20,51.43
KHM,Cambodia,2020-07-21,51.43
KHM,Cambodia,2020-07-22,51.43
KHM,Cambodia,2020-07-23,51.43
KHM,Cambodia,2020-07-24,51.43
KHM,Cambodia,2020-07-25,51.43
KHM,Cambodia,2020-07-26,51.43
KHM,Cambodia,2020-07-27,51.43
KHM,Cambodia,2020-07-28,51.43
KHM,Cambodia,2020-07-29,51.43
KHM,Cambodia,2020-07-30,51.43
KHM,Cambodia,2020-07-31,51.43
KHM,Cambodia,2020-08-01,51.43
KHM,Cambodia,2020-08-02,51.43
KHM,Cambodia,2020-08-03,58.57
KHM,Cambodia,2020-08-04,58.57
KHM,Cambodia,2020-08-05,58.57
KHM,Cambodia,2020-08-06,65.71
KHM,Cambodia,2020-08-07,65.71
KHM,Cambodia,2020-08-08,65.71
KHM,Cambodia,2020-08-09,65.71
KHM,Cambodia,2020-08-10,65.71
KHM,Cambodia,2020-08-11,65.71
KHM,Cambodia,2020-08-12,65.71
KHM,Cambodia,2020-08-13,65.71
KHM,Cambodia,2020-08-14,65.71
KHM,Cambodia,2020-08-15,65.71
KHM,Cambodia,2020-08-16,65.71
KHM,Cambodia,2020-08-17,65.71
KHM,Cambodia,2020-08-18,65.71
KHM,Cambodia,2020-08-19,65.71
KHM,Cambodia,2020-08-20,65.71
KHM,Cambodia,2020-08-21,65.71
KHM,Cambodia,2020-08-22,65.71
KHM,Cambodia,2020-08-23,65.71
KHM,Cambodia,2020-08-24,62.14
KHM,Cambodia,2020-08-25,62.14
KHM,Cambodia,2020-08-26,62.14
KHM,Cambodia,2020-08-27,62.14
KHM,Cambodia,2020-08-28,62.14
KHM,Cambodia,2020-08-29,62.14
KHM,Cambodia,2020-08-30,62.14
KHM,Cambodia,2020-08-31,62.14
KHM,Cambodia,2020-09-01,62.14
KHM,Cambodia,2020-09-02,62.14
KHM,Cambodia,2020-09-03,62.14
KHM,Cambodia,2020-09-04,62.14
KHM,Cambodia,2020-09-05,62.14
KHM,Cambodia,2020-09-06,62.14
KHM,Cambodia,2020-09-07,55.0
KHM,Cambodia,2020-09-08,55.0
KHM,Cambodia,2020-09-09,55.0
KHM,Cambodia,2020-09-10,55.0
KHM,Cambodia,2020-09-11,55.0
KHM,Cambodia,2020-09-12,55.0
KHM,Cambodia,2020-09-13,55.0
KHM,Cambodia,2020-09-14,55.0
KHM,Cambodia,2020-09-15,55.0
KHM,Cambodia,2020-09-16,55.0
KHM,Cambodia,2020-09-17,55.0
KHM,Cambodia,2020-09-18,55.0
KHM,Cambodia,2020-09-19,55.0
KHM,Cambodia,2020-09-20,55.0
KHM,Cambodia,2020-09-21,55.0
KHM,Cambodia,2020-09-22,55.0
KHM,Cambodia,2020-09-23,55.0
KHM,Cambodia,2020-09-24,55.0
KHM,Cambodia,2020-09-25,55.0
KHM,Cambodia,2020-09-26,55.0
KHM,Cambodia,2020-09-27,55.0
KHM,Cambodia,2020-09-28,55.0
KHM,Cambodia,2020-09-29,55.0
KHM,Cambodia,2020-09-30,55.0
KHM,Cambodia,2020-10-01,55.0
KHM,Cambodia,2020-10-02,55.0
KHM,Cambodia,2020-10-03,55.0
KHM,Cambodia,2020-10-04,55.0
KHM,Cambodia,2020-10-05,55.0
KHM,Cambodia,2020-10-06,55.0
KHM,Cambodia,2020-10-07,55.0
KHM,Cambodia,2020-10-08,55.0
KHM,Cambodia,2020-10-09,55.0
KHM,Cambodia,2020-10-10,55.0
KHM,Cambodia,2020-10-11,55.0
KHM,Cambodia,2020-10-12,55.0
KHM,Cambodia,2020-10-13,55.0
KHM,Cambodia,2020-10-14,55.0
KHM,Cambodia,2020-10-15,55.0
KHM,Cambodia,2020-10-16,51.43
KHM,Cambodia,2020-10-17,51.43
KHM,Cambodia,2020-10-18,51.43
KHM,Cambodia,2020-10-19,51.43
KHM,Cambodia,2020-10-20,51.43
KHM,Cambodia,2020-10-21,51.43
KHM,Cambodia,2020-10-22,51.43
KHM,Cambodia,2020-10-23,51.43
KHM,Cambodia,2020-10-24,51.43
KHM,Cambodia,2020-10-25,51.43
KHM,Cambodia,2020-10-26,51.43
KHM,Cambodia,2020-10-27,51.43
KHM,Cambodia,2020-10-28,51.43
KHM,Cambodia,2020-10-29,51.43
KHM,Cambodia,2020-10-30,51.43
KHM,Cambodia,2020-10-31,51.43
KHM,Cambodia,2020-11-01,51.43
KHM,Cambodia,2020-11-02,51.43
KHM,Cambodia,2020-11-03,51.43
KHM,Cambodia,2020-11-04,51.43
KHM,Cambodia,2020-11-05,51.43
KHM,Cambodia,2020-11-06,51.43
KHM,Cambodia,2020-11-07,51.43
KHM,Cambodia,2020-11-08,51.43
KHM,Cambodia,2020-11-09,51.43
KHM,Cambodia,2020-11-10,52.38
KHM,Cambodia,2020-11-11,52.38
KHM,Cambodia,2020-11-12,52.38
KHM,Cambodia,2020-11-13,52.38
KHM,Cambodia,2020-11-14,52.38
KHM,Cambodia,2020-11-15,52.38
KHM,Cambodia,2020-11-16,55.95
KHM,Cambodia,2020-11-17,55.95
KHM,Cambodia,2020-11-18,55.95
KHM,Cambodia,2020-11-19,55.95
KHM,Cambodia,2020-11-20,55.95
KHM,Cambodia,2020-11-21,55.95
KHM,Cambodia,2020-11-22,55.95
KHM,Cambodia,2020-11-23,55.95
KHM,Cambodia,2020-11-24,55.95
KHM,Cambodia,2020-11-25,55.95
KHM,Cambodia,2020-11-26,55.95
KHM,Cambodia,2020-11-27,55.95
KHM,Cambodia,2020-11-28,55.95
KHM,Cambodia,2020-11-29,55.95
KHM,Cambodia,2020-11-30,67.86
KHM,Cambodia,2020-12-01,67.86
KHM,Cambodia,2020-12-02,67.86
KHM,Cambodia,2020-12-03,67.86
KHM,Cambodia,2020-12-04,67.86
KHM,Cambodia,2020-12-05,67.86
KHM,Cambodia,2020-12-06,67.86
KHM,Cambodia,2020-12-07,67.86
KHM,Cambodia,2020-12-08,67.86
KHM,Cambodia,2020-12-09,67.86
KHM,Cambodia,2020-12-10,67.86
KHM,Cambodia,2020-12-11,67.86
KHM,Cambodia,2020-12-12,67.86
KHM,Cambodia,2020-12-13,67.86
KHM,Cambodia,2020-12-14,67.86
KHM,Cambodia,2020-12-15,67.86
KHM,Cambodia,2020-12-16,67.86
KHM,Cambodia,2020-12-17,67.86
KHM,Cambodia,2020-12-18,67.86
KHM,Cambodia,2020-12-19,67.86
KHM,Cambodia,2020-12-20,67.86
KHM,Cambodia,2020-12-21,64.29
KHM,Cambodia,2020-12-22,64.29
KHM,Cambodia,2020-12-23,64.29
KHM,Cambodia,2020-12-24,64.29
KHM,Cambodia,2020-12-25,64.29
KHM,Cambodia,2020-12-26,64.29
KHM,Cambodia,2020-12-27,64.29
KHM,Cambodia,2020-12-28,64.29
KHM,Cambodia,2020-12-29,64.29
KHM,Cambodia,2020-12-30,64.29
KHM,Cambodia,2020-12-31,64.29
KHM,Cambodia,2021-01-01,64.29
KHM,Cambodia,2021-01-02,64.29
KHM,Cambodia,2021-01-03,64.29
KHM,Cambodia,2021-01-04,64.29
KHM,Cambodia,2021-01-05,64.29
KHM,Cambodia,2021-01-06,64.29
KHM,Cambodia,2021-01-07,64.29
KHM,Cambodia,2021-01-08,64.29
KHM,Cambodia,2021-01-09,64.29
KHM,Cambodia,2021-01-10,64.29
KHM,Cambodia,2021-01-11,60.71
KHM,Cambodia,2021-01-12,60.71
KHM,Cambodia,2021-01-13,60.71
KHM,Cambodia,2021-01-14,60.71
KHM,Cambodia,2021-01-15,60.71
KHM,Cambodia,2021-01-16,60.71
KHM,Cambodia,2021-01-17,60.71
KHM,Cambodia,2021-01-18,60.71
KHM,Cambodia,2021-01-19,60.71
KHM,Cambodia,2021-01-20,60.71
KHM,Cambodia,2021-01-21,60.71
KHM,Cambodia,2021-01-22,60.71
KHM,Cambodia,2021-01-23,60.71
KHM,Cambodia,2021-01-24,60.71
KHM,Cambodia,2021-01-25,60.71
KHM,Cambodia,2021-01-26,60.71
KHM,Cambodia,2021-01-27,60.71
KHM,Cambodia,2021-01-28,60.71
KHM,Cambodia,2021-01-29,60.71
KHM,Cambodia,2021-01-30,60.71
KHM,Cambodia,2021-01-31,60.71
KHM,Cambodia,2021-02-01,60.71
KHM,Cambodia,2021-02-02,60.71
KHM,Cambodia,2021-02-03,60.71
KHM,Cambodia,2021-02-04,60.71
KHM,Cambodia,2021-02-05,60.71
KHM,Cambodia,2021-02-06,60.71
KHM,Cambodia,2021-02-07,60.71
KHM,Cambodia,2021-02-08,60.71
KHM,Cambodia,2021-02-09,52.38
KHM,Cambodia,2021-02-10,52.38
KHM,Cambodia,2021-02-11,52.38
KHM,Cambodia,2021-02-12,52.38
KHM,Cambodia,2021-02-13,52.38
KHM,Cambodia,2021-02-14,52.38
KHM,Cambodia,2021-02-15,52.38
KHM,Cambodia,2021-02-16,52.38
KHM,Cambodia,2021-02-17,52.38
KHM,Cambodia,2021-02-18,52.38
KHM,Cambodia,2021-02-19,52.38
KHM,Cambodia,2021-02-20,52.38
KHM,Cambodia,2021-02-21,52.38
KIR,Kiribati,2020-01-01,0.0
KIR,Kiribati,2020-01-02,0.0
KIR,Kiribati,2020-01-03,0.0
KIR,Kiribati,2020-01-04,0.0
KIR,Kiribati,2020-01-05,0.0
KIR,Kiribati,2020-01-06,0.0
KIR,Kiribati,2020-01-07,0.0
KIR,Kiribati,2020-01-08,0.0
KIR,Kiribati,2020-01-09,0.0
KIR,Kiribati,2020-01-10,0.0
KIR,Kiribati,2020-01-11,0.0
KIR,Kiribati,2020-01-12,0.0
KIR,Kiribati,2020-01-13,0.0
KIR,Kiribati,2020-01-14,0.0
KIR,Kiribati,2020-01-15,0.0
KIR,Kiribati,2020-01-16,0.0
KIR,Kiribati,2020-01-17,0.0
KIR,Kiribati,2020-01-18,0.0
KIR,Kiribati,2020-01-19,0.0
KIR,Kiribati,2020-01-20,0.0
KIR,Kiribati,2020-01-21,0.0
KIR,Kiribati,2020-01-22,0.0
KIR,Kiribati,2020-01-23,0.0
KIR,Kiribati,2020-01-24,0.0
KIR,Kiribati,2020-01-25,0.0
KIR,Kiribati,2020-01-26,0.0
KIR,Kiribati,2020-01-27,0.0
KIR,Kiribati,2020-01-28,0.0
KIR,Kiribati,2020-01-29,0.0
KIR,Kiribati,2020-01-30,0.0
KIR,Kiribati,2020-01-31,0.0
KIR,Kiribati,2020-02-01,10.71
KIR,Kiribati,2020-02-02,10.71
KIR,Kiribati,2020-02-03,10.71
KIR,Kiribati,2020-02-04,10.71
KIR,Kiribati,2020-02-05,10.71
KIR,Kiribati,2020-02-06,10.71
KIR,Kiribati,2020-02-07,10.71
